External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.02, 101644.14, 0.23,-0.50, 9.56, 4649
25.02, 101644.14, 0.27,-0.56, 9.64, 4654
25.02, 101644.14, 0.23,-0.57, 9.60, 4659
25.02, 101644.14, 0.19,-0.61, 9.73, 4664
25.02, 101644.31, 0.19,-0.59, 9.73, 4669
25.02, 101644.31, 0.25,-0.61, 9.64, 4674
25.02, 101644.31, 0.25,-0.56, 9.73, 4679
25.02, 101644.31, 0.31,-0.50, 9.67, 4684
25.02, 101644.31, 0.33,-0.57, 9.62, 4689
25.02, 101644.31, 0.27,-0.52, 9.56, 4694
25.02, 101644.31, 0.21,-0.57, 9.66, 4699
25.02, 101644.97, 0.17,-0.56, 9.66, 4704
25.02, 101644.97, 0.21,-0.54, 9.66, 4709
25.02, 101644.97, 0.15,-0.48, 9.60, 4714
25.02, 101644.97, 0.17,-0.52, 9.56, 4719
25.02, 101644.97, 0.21,-0.56, 9.62, 4724
25.02, 101644.97, 0.25,-0.57, 9.52, 4729
25.02, 101644.97, 0.23,-0.57, 9.56, 4734
25.02, 101644.97, 0.17,-0.57, 9.60, 4739
25.02, 101642.60, 0.21,-0.54, 9.67, 4744
25.02, 101642.60, 0.23,-0.54, 9.66, 4749
25.02, 101642.60, 0.21,-0.56, 9.81, 4754
25.02, 101642.60, 0.21,-0.48, 9.77, 4759
25.02, 101642.60, 0.27,-0.54, 9.62, 4764
25.02, 101642.60, 0.23,-0.50, 9.73, 4769
25.02, 101642.60, 0.19,-0.54, 9.60, 4774
25.02, 101644.89, 0.23,-0.59, 9.64, 4779
25.02, 101644.89, 0.17,-0.63, 9.56, 4784
25.02, 101644.89, 0.23,-0.59, 9.58, 4789
25.02, 101644.89, 0.19,-0.69, 9.60, 4794
25.02, 101644.89, 0.25,-0.63, 9.64, 4799
25.02, 101644.89, 0.23,-0.59, 9.64, 4804
25.02, 101644.89, 0.27,-0.54, 9.64, 4809
25.02, 101645.62, 0.27,-0.56, 9.62, 4814
25.02, 101645.62, 0.25,-0.54, 9.58, 4819
25.02, 101645.62, 0.19,-0.57, 9.73, 4824
25.02, 101645.62, 0.23,-0.61, 9.66, 4829
25.02, 101645.62, 0.19,-0.59, 9.73, 4834
25.02, 101645.62, 0.17,-0.56, 9.62, 4839
25.02, 101645.62, 0.23,-0.56, 9.62, 4844
25.02, 101645.80, 0.21,-0.59, 9.56, 4849
25.02, 101645.80, 0.25,-0.54, 9.60, 4854
25.02, 101645.80, 0.29,-0.54, 9.62, 4859
25.02, 101645.80, 0.29,-0.54, 9.60, 4864
25.02, 101645.80, 0.21,-0.61, 9.62, 4869
25.02, 101645.80, 0.29,-0.65, 9.52, 4874
25.02, 101645.80, 0.27,-0.52, 9.56, 4879
25.02, 101644.47, 0.25,-0.50, 9.56, 4884
25.02, 101644.47, 0.23,-0.52, 9.56, 4889
25.02, 101644.47, 0.27,-0.61, 9.64, 4894
25.02, 101644.47, 0.31,-0.57, 9.64, 4899
25.02, 101644.47, 0.17,-0.59, 9.60, 4904
25.02, 101644.47, 0.27,-0.59, 9.69, 4909
25.02, 101644.47, 0.27,-0.61, 9.60, 4914
25.02, 101646.11, 0.34,-0.63, 9.58, 4919
25.02, 101646.11, 0.23,-0.54, 9.66, 4927
25.02, 101646.11, 0.21,-0.52, 9.60, 4931
25.02, 101646.11, 0.23,-0.52, 9.62, 4936
25.02, 101646.11, 0.31,-0.54, 9.64, 4941
25.02, 101646.11, 0.27,-0.56, 9.62, 4946
25.02, 101646.11, 0.19,-0.57, 9.62, 4951
25.02, 101645.95, 0.27,-0.56, 9.62, 4956
25.02, 101645.95, 0.25,-0.61, 9.66, 4961
25.02, 101645.95, 0.19,-0.59, 9.58, 4966
25.02, 101645.95, 0.23,-0.44, 9.58, 4971
25.02, 101645.95, 0.25,-0.46, 9.64, 4976
25.02, 101645.95, 0.25,-0.52, 9.62, 4981
25.02, 101645.95, 0.25,-0.46, 9.75, 4986
25.02, 101646.27, 0.25,-0.50, 9.75, 4991
25.02, 101646.27, 0.36,-0.56, 9.67, 4996
25.02, 101646.27, 0.27,-0.52, 9.62, 5001
25.02, 101646.27, 0.19,-0.57, 9.56, 5006
25.02, 101646.27, 0.21,-0.61, 9.64, 5011
25.02, 101646.27, 0.25,-0.56, 9.64, 5016
25.02, 101646.27, 0.27,-0.52, 9.58, 5021
25.02, 101647.66, 0.27,-0.54, 9.66, 5026
25.02, 101647.66, 0.27,-0.54, 9.69, 5031
25.02, 101647.66, 0.25,-0.54, 9.66, 5036
25.02, 101647.66, 0.19,-0.52, 9.66, 5041
25.02, 101647.66, 0.25,-0.50, 9.66, 5046
25.02, 101647.66, 0.25,-0.57, 9.64, 5051
25.02, 101647.66, 0.25,-0.56, 9.67, 5056
25.02, 101643.63, 0.23,-0.57, 9.58, 5061
25.02, 101643.63, 0.29,-0.63, 9.67, 5066
25.02, 101643.63, 0.27,-0.52, 9.73, 5071
25.02, 101643.63, 0.19,-0.57, 9.69, 5076
25.02, 101643.63, 0.23,-0.56, 9.58, 5081
25.02, 101643.63, 0.25,-0.48, 9.48, 5086
25.02, 101643.63, 0.27,-0.52, 9.54, 5091
25.02, 101645.13, 0.25,-0.59, 9.90, 5096
25.02, 101645.13, 0.27,-0.56, 9.81, 5101
25.02, 101645.13, 0.27,-0.54, 9.73, 5106
25.02, 101645.13, 0.15,-0.57, 9.62, 5111
25.02, 101645.13, 0.19,-0.57, 9.54, 5116
25.02, 101645.13, 0.23,-0.65, 9.66, 5121
25.02, 101645.13, 0.23,-0.63, 9.66, 5126
25.02, 101647.48, 0.23,-0.57, 9.67, 5131
25.02, 101647.48, 0.25,-0.54, 9.66, 5136
25.02, 101647.48, 0.23,-0.54, 9.58, 5141
25.02, 101647.48, 0.23,-0.50, 9.62, 5146
25.02, 101647.48, 0.25,-0.57, 9.58, 5151
25.02, 101647.48, 0.25,-0.61, 9.62, 5156
25.02, 101647.48, 0.19,-0.50, 9.60, 5161
25.02, 101646.94, 0.17,-0.54, 9.67, 5166
25.02, 101646.94, 0.27,-0.56, 9.66, 5171
25.02, 101646.94, 0.25,-0.52, 9.60, 5176
25.02, 101646.94, 0.19,-0.57, 9.60, 5181
25.02, 101646.94, 0.27,-0.54, 9.62, 5186
25.02, 101646.94, 0.33,-0.59, 9.85, 5191
25.02, 101646.94, 0.31,-0.54, 9.39, 5196
25.02, 101646.61, 0.25,-0.52, 9.60, 5201
25.02, 101646.61, 0.27,-0.56, 9.60, 5206
25.02, 101646.61, 0.23,-0.54, 9.56, 5211
25.02, 101646.61, 0.21,-0.44, 9.64, 5216
25.02, 101646.61, 0.15,-0.56, 9.58, 5221
25.02, 101646.61, 0.27,-0.61, 9.62, 5226
25.02, 101646.61, 0.21,-0.56, 9.60, 5231
25.02, 101646.61, 0.19,-0.59, 9.79, 5236
25.02, 101644.62, 0.21,-0.52, 9.71, 5241
25.02, 101644.62, 0.19,-0.54, 9.66, 5246
25.02, 101644.62, 0.23,-0.59, 9.62, 5251
25.02, 101644.62, 0.25,-0.57, 9.62, 5256
25.02, 101644.62, 0.23,-0.56, 9.67, 5261
25.02, 101644.62, 0.15,-0.56, 9.62, 5266
25.02, 101644.62, 0.19,-0.61, 9.66, 5271
25.02, 101644.23, 0.17,-0.52, 9.66, 5276
25.02, 101644.23, 0.23,-0.56, 9.64, 5281
25.02, 101644.23, 0.29,-0.52, 9.66, 5286
25.02, 101644.23, 0.31,-0.50, 9.67, 5291
25.02, 101644.23, 0.23,-0.56, 9.56, 5296
25.02, 101644.23, 0.21,-0.54, 9.66, 5301
25.02, 101644.23, 0.15,-0.54, 9.60, 5306
25.02, 101644.62, 0.21,-0.52, 9.62, 5311
25.02, 101644.62, 0.23,-0.50, 9.67, 5316
25.02, 101644.62, 0.27,-0.54, 9.71, 5321
25.02, 101644.62, 0.25,-0.59, 9.81, 5326
25.02, 101644.62, 0.21,-0.57, 9.67, 5331
25.02, 101644.62, 0.25,-0.59, 9.67, 5336
25.02, 101644.62, 0.23,-0.52, 9.58, 5341
25.02, 101642.81, 0.23,-0.61, 9.58, 5346
25.02, 101642.81, 0.25,-0.52, 9.66, 5351
25.02, 101642.81, 0.23,-0.52, 9.58, 5356
25.02, 101642.81, 0.23,-0.52, 9.64, 5361
25.02, 101642.81, 0.19,-0.56, 9.64, 5366
25.02, 101642.81, 0.17,-0.59, 9.66, 5371
25.02, 101642.81, 0.23,-0.56, 9.66, 5376
25.02, 101641.43, 0.23,-0.59, 9.66, 5381
25.02, 101641.43, 0.29,-0.56, 9.67, 5386
25.02, 101641.43, 0.27,-0.57, 9.64, 5391
25.02, 101641.43, 0.27,-0.57, 9.66, 5396
25.02, 101641.43, 0.27,-0.56, 9.64, 5401
25.02, 101641.43, 0.23,-0.52, 9.58, 5406
25.02, 101641.43, 0.11,-0.59, 9.69, 5411
25.02, 101643.63, 0.23,-0.52, 9.67, 5416
25.02, 101643.63, 0.29,-0.52, 9.67, 5421
25.02, 101643.63, 0.27,-0.63, 9.60, 5429
25.02, 101643.63, 0.23,-0.54, 9.60, 5433
25.02, 101643.63, 0.27,-0.61, 9.64, 5438
25.02, 101643.63, 0.29,-0.57, 9.71, 5443
25.02, 101643.63, 0.23,-0.56, 9.60, 5448
25.02, 101643.47, 0.15,-0.61, 9.64, 5453
25.02, 101643.47, 0.17,-0.59, 9.67, 5458
25.02, 101643.47, 0.21,-0.61, 9.64, 5463
25.02, 101643.47, 0.25,-0.63, 9.62, 5468
25.02, 101643.47, 0.27,-0.57, 9.66, 5473
25.02, 101643.47, 0.25,-0.54, 9.66, 5478
25.02, 101643.47, 0.23,-0.56, 9.67, 5483
25.02, 101643.03, 0.19,-0.57, 9.60, 5488
25.02, 101643.03, 0.21,-0.57, 9.69, 5493
25.02, 101643.03, 0.23,-0.59, 9.62, 5498
25.02, 101643.03, 0.29,-0.44, 9.67, 5503
25.02, 101643.03, 0.29,-0.57, 9.64, 5508
25.02, 101643.03, 0.29,-0.54, 9.60, 5513
25.02, 101643.03, 0.31,-0.57, 9.66, 5518
25.02, 101641.67, 0.23,-0.59, 9.71, 5523
25.02, 101641.67, 0.23,-0.57, 9.71, 5528
25.02, 101641.67, 0.19,-0.61, 9.67, 5533
25.02, 101641.67, 0.27,-0.56, 9.64, 5538
25.02, 101641.67, 0.29,-0.59, 9.62, 5543
25.02, 101641.67, 0.25,-0.63, 9.64, 5548
25.02, 101641.67, 0.29,-0.61, 9.66, 5553
25.02, 101643.03, 0.23,-0.50, 9.62, 5558
25.02, 101643.03, 0.21,-0.59, 9.67, 5563
25.02, 101643.03, 0.19,-0.57, 9.62, 5568
25.02, 101643.03, 0.19,-0.59, 9.62, 5573
25.02, 101643.03, 0.19,-0.61, 9.66, 5578
25.02, 101643.03, 0.17,-0.56, 9.62, 5583
25.02, 101643.03, 0.21,-0.56, 9.60, 5588
25.02, 101644.78, 0.27,-0.63, 9.66, 5593
25.02, 101644.78, 0.19,-0.61, 9.62, 5598
25.02, 101644.78, 0.19,-0.61, 9.67, 5603
25.02, 101644.78, 0.23,-0.56, 9.69, 5608
25.02, 101644.78, 0.11,-0.61, 9.64, 5613
25.02, 101644.78, 0.17,-0.59, 9.71, 5618
25.02, 101644.78, 0.21,-0.61, 9.56, 5623
25.02, 101641.83, 0.31,-0.56, 9.54, 5628
25.02, 101641.83, 0.31,-0.57, 9.64, 5633
25.02, 101641.83, 0.23,-0.69, 9.56, 5638
25.02, 101641.83, 0.13,-0.61, 9.60, 5643
25.02, 101641.83, 0.19,-0.56, 9.60, 5648
25.02, 101641.83, 0.17,-0.57, 9.67, 5653
25.02, 101641.83, 0.17,-0.57, 9.66, 5658
25.02, 101640.28, 0.27,-0.54, 9.66, 5663
25.02, 101640.28, 0.23,-0.63, 9.60, 5668
25.02, 101640.28, 0.27,-0.61, 9.62, 5673
25.02, 101640.28, 0.25,-0.57, 9.60, 5678
25.02, 101640.28, 0.23,-0.57, 9.62, 5683
25.02, 101640.28, 0.25,-0.57, 9.64, 5688
25.02, 101640.28, 0.21,-0.57, 9.67, 5693
25.02, 101642.64, 0.21,-0.61, 9.60, 5698
25.02, 101642.64, 0.25,-0.59, 9.67, 5703
25.02, 101642.64, 0.27,-0.57, 9.64, 5708
25.02, 101642.64, 0.23,-0.56, 9.56, 5713
25.02, 101642.64, 0.23,-0.57, 9.60, 5718
25.02, 101642.64, 0.31,-0.61, 9.58, 5723
25.02, 101642.64, 0.27,-0.59, 9.46, 5728
25.02, 101643.80, 0.25,-0.63, 9.56, 5733
25.02, 101643.80, 0.21,-0.61, 9.67, 5738
25.02, 101643.80, 0.29,-0.54, 9.58, 5743
25.02, 101643.80, 0.27,-0.57, 9.58, 5748
25.02, 101643.80, 0.17,-0.67, 9.58, 5753
25.02, 101643.80, 0.19,-0.56, 9.69, 5758
25.02, 101643.80, 0.23,-0.56, 9.69, 5763
25.02, 101643.80, 0.27,-0.61, 9.58, 5768
25.02, 101642.64, 0.19,-0.61, 9.60, 5773
25.02, 101642.64, 0.21,-0.56, 9.69, 5778
25.02, 101642.64, 0.21,-0.54, 9.62, 5783
25.02, 101642.64, 0.27,-0.56, 9.62, 5788
25.02, 101642.64, 0.17,-0.59, 9.69, 5793
25.02, 101642.64, 0.25,-0.59, 9.64, 5798
25.02, 101642.64, 0.17,-0.57, 9.60, 5803
25.02, 101643.47, 0.23,-0.59, 9.62, 5808
25.02, 101643.47, 0.25,-0.57, 9.66, 5813
25.02, 101643.47, 0.27,-0.56, 9.60, 5818
25.02, 101643.47, 0.29,-0.56, 9.64, 5823
25.02, 101643.47, 0.27,-0.50, 9.62, 5828
25.02, 101643.47, 0.17,-0.52, 9.62, 5833
25.02, 101643.47, 0.25,-0.56, 9.71, 5838
25.02, 101643.63, 0.19,-0.56, 9.66, 5843
25.02, 101643.63, 0.33,-0.57, 9.66, 5848
25.02, 101643.63, 0.23,-0.67, 9.67, 5853
25.02, 101643.63, 0.17,-0.57, 9.54, 5858
25.02, 101643.63, 0.25,-0.57, 9.67, 5863
25.02, 101643.63, 0.27,-0.56, 9.69, 5868
25.02, 101643.63, 0.31,-0.52, 9.66, 5873
25.02, 101643.80, 0.17,-0.61, 9.56, 5878
25.02, 101643.80, 0.27,-0.56, 9.62, 5883
25.02, 101643.80, 0.31,-0.57, 9.62, 5888
25.02, 101643.80, 0.25,-0.63, 9.67, 5893
25.02, 101643.80, 0.25,-0.57, 9.66, 5898
25.02, 101643.80, 0.21,-0.54, 9.62, 5903
25.02, 101643.80, 0.25,-0.56, 9.62, 5908
25.02, 101641.43, 0.23,-0.57, 9.60, 5913
25.02, 101641.43, 0.25,-0.50, 9.64, 5918
25.02, 101641.43, 0.17,-0.63, 9.64, 5923
25.02, 101641.43, 0.21,-0.57, 9.60, 5931
25.02, 101641.43, 0.17,-0.59, 9.67, 5935
25.02, 101641.43, 0.17,-0.56, 9.73, 5940
25.02, 101641.43, 0.27,-0.59, 9.58, 5945
25.02, 101644.46, 0.21,-0.52, 9.73, 5950
25.02, 101644.46, 0.25,-0.50, 9.67, 5955
25.02, 101644.46, 0.25,-0.56, 9.64, 5960
25.02, 101644.46, 0.27,-0.59, 9.67, 5965
25.02, 101644.46, 0.27,-0.59, 9.67, 5970
25.02, 101644.46, 0.25,-0.57, 9.71, 5975
25.02, 101644.46, 0.17,-0.59, 9.71, 5980
25.02, 101639.28, 0.21,-0.57, 9.66, 5985
25.02, 101639.28, 0.27,-0.57, 9.66, 5990
25.02, 101639.28, 0.21,-0.61, 9.52, 5995
25.02, 101639.28, 0.23,-0.57, 9.62, 6000
25.02, 101639.28, 0.27,-0.50, 9.66, 6005
25.02, 101639.28, 0.27,-0.56, 9.60, 6010
25.02, 101639.28, 0.27,-0.56, 9.67, 6015
25.02, 101641.59, 0.21,-0.56, 9.69, 6020
25.02, 101641.59, 0.15,-0.57, 9.58, 6025
25.02, 101641.59, 0.15,-0.50, 9.62, 6030
25.02, 101641.59, 0.19,-0.63, 9.60, 6035
25.02, 101641.59, 0.25,-0.57, 9.60, 6040
25.02, 101641.59, 0.29,-0.52, 9.60, 6045
25.02, 101641.59, 0.23,-0.52, 9.52, 6050
25.02, 101642.97, 0.27,-0.46, 9.67, 6055
25.02, 101642.97, 0.21,-0.56, 9.73, 6060
25.02, 101642.97, 0.25,-0.50, 9.62, 6065
25.02, 101642.97, 0.21,-0.54, 9.62, 6070
25.02, 101642.97, 0.19,-0.56, 9.66, 6075
25.02, 101642.97, 0.25,-0.56, 9.66, 6080
25.02, 101642.97, 0.19,-0.50, 9.66, 6085
25.02, 101642.97, 0.25,-0.56, 9.62, 6090
25.02, 101642.97, 0.25,-0.50, 9.64, 6095
25.02, 101642.97, 0.25,-0.56, 9.62, 6100
25.02, 101642.97, 0.27,-0.61, 9.62, 6105
25.02, 101642.97, 0.23,-0.59, 9.64, 6110
25.02, 101642.97, 0.29,-0.57, 9.62, 6115
25.02, 101642.97, 0.25,-0.59, 9.62, 6120
25.02, 101642.81, 0.25,-0.56, 9.64, 6125
25.02, 101642.81, 0.25,-0.56, 9.58, 6130
25.02, 101642.81, 0.27,-0.59, 9.64, 6135
25.02, 101642.81, 0.23,-0.52, 9.67, 6140
25.02, 101642.81, 0.15,-0.57, 9.71, 6145
25.02, 101642.81, 0.15,-0.57, 9.85, 6150
25.02, 101642.81, 0.27,-0.63, 9.75, 6155
25.02, 101639.95, 0.29,-0.61, 9.45, 6160
25.02, 101639.95, 0.17,-0.61, 9.67, 6165
25.02, 101639.95, 0.21,-0.59, 9.62, 6170
25.02, 101639.95, 0.25,-0.52, 9.64, 6175
25.02, 101639.95, 0.25,-0.54, 9.71, 6180
25.02, 101639.95, 0.21,-0.56, 9.69, 6185
25.02, 101639.95, 0.27,-0.59, 9.64, 6190
25.02, 101641.98, 0.23,-0.56, 9.58, 6195
25.02, 101641.98, 0.19,-0.52, 9.66, 6200
25.02, 101641.98, 0.19,-0.57, 9.64, 6205
25.02, 101641.98, 0.21,-0.63, 9.67, 6210
25.02, 101641.98, 0.25,-0.57, 9.64, 6215
25.02, 101641.98, 0.23,-0.56, 9.66, 6220
25.02, 101641.98, 0.27,-0.57, 9.60, 6225
25.02, 101642.31, 0.27,-0.56, 9.64, 6230
25.02, 101642.31, 0.27,-0.56, 9.64, 6235
25.02, 101642.31, 0.33,-0.56, 9.66, 6240
25.02, 101642.31, 0.25,-0.52, 9.56, 6245
25.02, 101642.31, 0.27,-0.56, 9.52, 6250
25.02, 101642.31, 0.29,-0.54, 9.69, 6255
25.02, 101642.31, 0.15,-0.63, 9.64, 6260
25.02, 101642.31, 0.21,-0.56, 9.75, 6265
25.02, 101641.59, 0.23,-0.57, 9.62, 6270
25.02, 101641.59, 0.29,-0.52, 9.56, 6275
25.02, 101641.59, 0.21,-0.50, 9.56, 6280
25.02, 101641.59, 0.23,-0.59, 9.58, 6285
25.02, 101641.59, 0.23,-0.56, 9.60, 6290
25.02, 101641.59, 0.21,-0.54, 9.48, 6295
25.02, 101641.59, 0.17,-0.54, 9.58, 6300
25.02, 101643.14, 0.21,-0.54, 9.66, 6305
25.02, 101643.14, 0.23,-0.52, 9.67, 6310
25.02, 101643.14, 0.19,-0.57, 9.67, 6315
25.02, 101643.14, 0.21,-0.57, 9.66, 6320
25.02, 101643.14, 0.23,-0.61, 9.66, 6325
25.02, 101643.14, 0.23,-0.56, 9.60, 6330
25.02, 101643.14, 0.27,-0.54, 9.58, 6335
25.02, 101645.73, 0.25,-0.54, 9.62, 6340
25.02, 101645.73, 0.27,-0.54, 9.60, 6345
25.02, 101645.73, 0.31,-0.61, 9.62, 6350
25.02, 101645.73, 0.27,-0.57, 9.62, 6355
25.02, 101645.73, 0.25,-0.56, 9.71, 6360
25.02, 101645.73, 0.23,-0.57, 9.66, 6365
25.02, 101645.73, 0.21,-0.61, 9.69, 6370
25.02, 101642.97, 0.19,-0.61, 9.60, 6375
25.02, 101642.97, 0.19,-0.61, 9.60, 6380
25.02, 101642.97, 0.25,-0.61, 9.60, 6385
25.02, 101642.97, 0.23,-0.61, 9.58, 6390
25.02, 101642.97, 0.27,-0.56, 9.62, 6395
25.02, 101642.97, 0.19,-0.52, 9.69, 6400
25.02, 101642.97, 0.27,-0.56, 9.62, 6405
25.02, 101643.69, 0.27,-0.50, 9.60, 6410
25.02, 101643.69, 0.27,-0.52, 9.62, 6415
25.02, 101643.69, 0.25,-0.65, 9.60, 6420
25.02, 101643.69, 0.23,-0.61, 9.56, 6425
25.02, 101643.69, 0.25,-0.52, 9.64, 6432
25.02, 101643.69, 0.17,-0.56, 9.50, 6437
25.02, 101643.69, 0.25,-0.54, 9.58, 6442
25.02, 101642.31, 0.21,-0.52, 9.64, 6447
25.02, 101642.31, 0.21,-0.61, 9.58, 6452
25.02, 101642.31, 0.27,-0.54, 9.73, 6457
25.02, 101642.31, 0.21,-0.52, 9.56, 6462
25.02, 101642.31, 0.19,-0.57, 9.52, 6467
25.02, 101642.31, 0.29,-0.54, 9.62, 6472
25.02, 101642.31, 0.21,-0.54, 9.77, 6477
25.02, 101643.03, 0.23,-0.54, 9.71, 6482
25.02, 101643.03, 0.25,-0.63, 9.54, 6487
25.02, 101643.03, 0.23,-0.54, 9.64, 6492
25.02, 101643.03, 0.25,-0.54, 9.58, 6497
25.02, 101643.03, 0.21,-0.54, 9.64, 6502
25.02, 101643.03, 0.23,-0.63, 9.66, 6507
25.02, 101643.03, 0.17,-0.57, 9.66, 6512
25.02, 101644.08, 0.23,-0.65, 9.71, 6517
25.02, 101644.08, 0.27,-0.54, 9.66, 6522
25.02, 101644.08, 0.23,-0.56, 9.62, 6527
25.02, 101644.08, 0.19,-0.56, 9.62, 6532
25.02, 101644.08, 0.19,-0.54, 9.60, 6537
25.02, 101644.08, 0.17,-0.57, 9.69, 6542
25.02, 101644.08, 0.21,-0.59, 9.67, 6547
25.02, 101641.88, 0.23,-0.61, 9.73, 6552
25.02, 101641.88, 0.21,-0.57, 9.64, 6557
25.02, 101641.88, 0.27,-0.57, 9.60, 6562
25.02, 101641.88, 0.21,-0.65, 9.64, 6567
25.02, 101641.88, 0.13,-0.57, 9.60, 6572
25.02, 101641.88, 0.27,-0.61, 9.50, 6577
25.02, 101641.88, 0.23,-0.59, 9.43, 6582
25.02, 101642.86, 0.25,-0.56, 9.60, 6587
25.02, 101642.86, 0.27,-0.57, 9.71, 6592
25.02, 101642.86, 0.17,-0.57, 9.71, 6597
25.02, 101642.86, 0.23,-0.57, 9.77, 6602
25.02, 101642.86, 0.13,-0.63, 9.66, 6607
25.02, 101642.86, 0.21,-0.57, 9.66, 6612
25.02, 101642.86, 0.25,-0.57, 9.60, 6617
25.02, 101643.58, 0.23,-0.54, 9.60, 6622
25.02, 101643.58, 0.23,-0.59, 9.54, 6627
25.02, 101643.58, 0.25,-0.59, 9.54, 6632
25.02, 101643.58, 0.27,-0.57, 9.69, 6637
25.02, 101643.58, 0.19,-0.61, 9.64, 6642
25.02, 101643.58, 0.27,-0.57, 9.60, 6647
25.02, 101643.58, 0.23,-0.54, 9.62, 6652
25.02, 101642.97, 0.19,-0.57, 9.60, 6657
25.02, 101642.97, 0.27,-0.61, 9.54, 6662
25.02, 101642.97, 0.21,-0.61, 9.58, 6667
25.02, 101642.97, 0.25,-0.56, 9.69, 6672
25.02, 101642.97, 0.13,-0.59, 9.58, 6677
25.02, 101642.97, 0.17,-0.50, 9.46, 6682
25.02, 101642.97, 0.15,-0.50, 9.64, 6687
25.02, 101641.09, 0.27,-0.59, 9.64, 6692
25.02, 101641.09, 0.27,-0.57, 9.67, 6697
25.02, 101641.09, 0.29,-0.54, 9.73, 6702
25.02, 101641.09, 0.31,-0.52, 9.69, 6707
25.02, 101641.09, 0.25,-0.54, 9.66, 6712
25.02, 101641.09, 0.25,-0.57, 9.66, 6717
25.02, 101641.09, 0.21,-0.57, 9.60, 6722
25.02, 101645.40, 0.27,-0.65, 9.52, 6727
25.02, 101645.40, 0.17,-0.56, 9.58, 6732
25.02, 101645.40, 0.19,-0.54, 9.58, 6737
25.02, 101645.40, 0.21,-0.56, 9.58, 6742
25.02, 101645.40, 0.25,-0.59, 9.69, 6747
25.02, 101645.40, 0.29,-0.65, 9.62, 6752
25.02, 101645.40, 0.27,-0.63, 9.64, 6757
25.02, 101641.16, 0.21,-0.59, 9.64, 6762
25.02, 101641.16, 0.27,-0.54, 9.69, 6767
25.02, 101641.16, 0.29,-0.59, 9.66, 6772
25.02, 101641.16, 0.25,-0.57, 9.66, 6777
25.02, 101641.16, 0.29,-0.59, 9.60, 6782
25.02, 101641.16, 0.23,-0.57, 9.58, 6787
25.02, 101641.16, 0.33,-0.57, 9.62, 6792
25.02, 101641.16, 0.25,-0.59, 9.67, 6797
25.02, 101642.81, 0.25,-0.56, 9.83, 6802
25.02, 101642.81, 0.23,-0.56, 9.62, 6807
25.02, 101642.81, 0.23,-0.56, 9.67, 6812
25.02, 101642.81, 0.27,-0.57, 9.64, 6817
