External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.13, 101648.00, 0.17,-0.59, 9.64, 2347
25.13, 101648.00, 0.25,-0.52, 9.58, 2352
25.13, 101648.00, 0.15,-0.59, 9.66, 2357
25.13, 101648.00, 0.23,-0.57, 9.62, 2362
25.13, 101647.19, 0.17,-0.61, 9.69, 2367
25.13, 101647.19, 0.11,-0.59, 9.67, 2372
25.13, 101647.19, 0.23,-0.56, 9.64, 2377
25.13, 101647.19, 0.21,-0.59, 9.62, 2382
25.13, 101647.19, 0.23,-0.59, 9.60, 2387
25.13, 101647.19, 0.21,-0.59, 9.50, 2392
25.13, 101647.19, 0.19,-0.56, 9.62, 2397
25.13, 101645.38, 0.29,-0.56, 9.62, 2402
25.13, 101645.38, 0.27,-0.54, 9.64, 2407
25.13, 101645.38, 0.25,-0.57, 9.58, 2412
25.13, 101645.38, 0.17,-0.56, 9.71, 2417
25.13, 101645.38, 0.25,-0.56, 9.52, 2422
25.13, 101645.38, 0.23,-0.54, 9.67, 2427
25.13, 101645.38, 0.21,-0.54, 9.66, 2432
25.13, 101644.80, 0.33,-0.59, 9.67, 2437
25.13, 101644.80, 0.23,-0.52, 9.69, 2442
25.13, 101644.80, 0.25,-0.57, 9.58, 2447
25.13, 101644.80, 0.27,-0.54, 9.54, 2452
25.13, 101644.80, 0.21,-0.61, 9.69, 2457
25.13, 101644.80, 0.21,-0.54, 9.56, 2462
25.13, 101644.80, 0.23,-0.61, 9.62, 2467
25.13, 101646.03, 0.23,-0.56, 9.54, 2472
25.13, 101646.03, 0.25,-0.54, 9.64, 2477
25.13, 101646.03, 0.21,-0.54, 9.54, 2482
25.13, 101646.03, 0.21,-0.54, 9.75, 2487
25.13, 101646.03, 0.27,-0.57, 9.62, 2492
25.13, 101646.03, 0.21,-0.54, 9.62, 2497
25.13, 101646.03, 0.23,-0.54, 9.71, 2502
25.13, 101641.92, 0.27,-0.57, 9.58, 2507
25.13, 101641.92, 0.27,-0.54, 9.69, 2512
25.13, 101641.92, 0.19,-0.63, 9.66, 2517
25.13, 101641.92, 0.23,-0.67, 9.71, 2522
25.13, 101641.92, 0.15,-0.65, 9.69, 2527
25.13, 101641.92, 0.21,-0.61, 9.69, 2532
25.13, 101641.92, 0.23,-0.56, 9.83, 2537
25.13, 101644.55, 0.19,-0.48, 9.71, 2542
25.13, 101644.55, 0.23,-0.56, 9.66, 2547
25.13, 101644.55, 0.13,-0.52, 9.60, 2552
25.13, 101644.55, 0.19,-0.57, 9.66, 2557
25.13, 101644.55, 0.13,-0.56, 9.60, 2562
25.13, 101644.55, 0.19,-0.54, 9.77, 2567
25.13, 101644.55, 0.17,-0.57, 9.66, 2572
25.13, 101642.75, 0.23,-0.52, 9.67, 2577
25.13, 101642.75, 0.29,-0.54, 9.58, 2582
25.13, 101642.75, 0.27,-0.57, 9.66, 2587
25.13, 101642.75, 0.27,-0.59, 9.58, 2592
25.13, 101642.75, 0.27,-0.63, 9.62, 2597
25.13, 101642.75, 0.31,-0.56, 9.62, 2602
25.13, 101642.75, 0.31,-0.56, 9.62, 2607
25.13, 101645.13, 0.25,-0.54, 9.62, 2612
25.13, 101645.13, 0.27,-0.65, 9.69, 2617
25.13, 101645.13, 0.19,-0.59, 9.58, 2622
25.13, 101645.13, 0.25,-0.57, 9.54, 2627
25.13, 101645.13, 0.25,-0.57, 9.46, 2632
25.13, 101645.13, 0.19,-0.71, 9.58, 2637
25.13, 101645.13, 0.15,-0.59, 9.56, 2642
25.13, 101645.52, 0.23,-0.61, 9.56, 2650
25.13, 101645.52, 0.21,-0.59, 9.60, 2654
25.13, 101645.52, 0.21,-0.56, 9.58, 2659
25.13, 101645.52, 0.23,-0.57, 9.56, 2664
25.13, 101645.52, 0.29,-0.57, 9.60, 2669
25.13, 101645.52, 0.23,-0.57, 9.58, 2674
25.13, 101645.52, 0.15,-0.63, 9.67, 2679
25.13, 101646.52, 0.15,-0.54, 9.62, 2684
25.13, 101646.52, 0.21,-0.56, 9.62, 2689
25.13, 101646.52, 0.23,-0.57, 9.62, 2694
25.13, 101646.52, 0.25,-0.56, 9.66, 2699
25.13, 101646.52, 0.23,-0.57, 9.62, 2704
25.13, 101646.52, 0.25,-0.56, 9.62, 2709
25.13, 101646.52, 0.23,-0.56, 9.58, 2714
25.13, 101643.88, 0.23,-0.56, 9.64, 2719
25.13, 101643.88, 0.31,-0.56, 9.62, 2724
25.13, 101643.88, 0.17,-0.59, 9.64, 2729
25.13, 101643.88, 0.19,-0.50, 9.71, 2734
25.13, 101643.88, 0.25,-0.56, 9.85, 2739
25.13, 101643.88, 0.31,-0.57, 9.67, 2744
25.13, 101643.88, 0.25,-0.57, 9.56, 2749
25.13, 101645.52, 0.23,-0.54, 9.64, 2754
25.13, 101645.52, 0.23,-0.56, 9.62, 2759
25.13, 101645.52, 0.21,-0.57, 9.64, 2764
25.13, 101645.52, 0.13,-0.59, 9.64, 2769
25.13, 101645.52, 0.10,-0.57, 9.69, 2774
25.13, 101645.52, 0.21,-0.52, 9.66, 2779
25.13, 101645.52, 0.21,-0.57, 9.64, 2784
25.13, 101644.80, 0.19,-0.63, 9.56, 2789
25.13, 101644.80, 0.19,-0.63, 9.60, 2794
25.13, 101644.80, 0.21,-0.59, 9.71, 2799
25.13, 101644.80, 0.21,-0.52, 9.71, 2804
25.13, 101644.80, 0.19,-0.56, 9.64, 2809
25.13, 101644.80, 0.17,-0.57, 9.62, 2814
25.13, 101644.80, 0.19,-0.61, 9.64, 2819
25.13, 101646.95, 0.17,-0.56, 9.62, 2824
25.13, 101646.95, 0.25,-0.61, 9.60, 2829
25.13, 101646.95, 0.17,-0.59, 9.62, 2834
25.13, 101646.95, 0.13,-0.61, 9.66, 2839
25.13, 101646.95, 0.19,-0.63, 9.39, 2844
25.13, 101646.95, 0.23,-0.57, 9.79, 2849
25.13, 101646.95, 0.25,-0.54, 9.81, 2854
25.13, 101648.77, 0.29,-0.44, 9.45, 2859
25.13, 101647.01, 0.11,-0.56, 9.75, 2864
25.13, 101647.01, 0.15,-0.57, 9.83, 2869
25.13, 101647.01, 0.25,-0.54, 9.75, 2874
25.13, 101647.01, 0.29,-0.57, 9.71, 2879
25.13, 101647.01, 0.27,-0.63, 9.58, 2884
25.13, 101647.01, 0.25,-0.59, 9.54, 2889
25.13, 101647.01, 0.23,-0.54, 9.67, 2894
25.13, 101644.80, 0.25,-0.56, 9.73, 2899
25.13, 101644.80, 0.19,-0.57, 9.69, 2904
25.13, 101644.80, 0.23,-0.52, 9.62, 2909
25.13, 101644.80, 0.23,-0.57, 9.60, 2914
25.13, 101644.80, 0.25,-0.54, 9.73, 2919
25.13, 101644.80, 0.23,-0.56, 9.64, 2924
25.13, 101644.80, 0.27,-0.57, 9.60, 2929
25.13, 101645.02, 0.17,-0.61, 9.58, 2934
25.13, 101645.02, 0.25,-0.52, 9.64, 2939
25.13, 101645.02, 0.17,-0.48, 9.64, 2944
25.13, 101645.02, 0.23,-0.56, 9.71, 2949
25.13, 101645.02, 0.17,-0.61, 9.60, 2954
25.13, 101645.02, 0.23,-0.59, 9.67, 2959
25.13, 101645.02, 0.29,-0.57, 9.62, 2964
25.13, 101646.52, 0.25,-0.52, 9.56, 2969
25.13, 101646.52, 0.17,-0.57, 9.66, 2974
25.13, 101646.52, 0.27,-0.57, 9.54, 2979
25.13, 101646.52, 0.19,-0.61, 9.48, 2984
25.13, 101646.52, 0.31,-0.61, 9.69, 2989
25.13, 101646.52, 0.17,-0.63, 9.66, 2994
25.13, 101646.52, 0.13,-0.65, 9.62, 2999
25.13, 101644.53, 0.17,-0.59, 9.66, 3004
25.13, 101644.53, 0.19,-0.57, 9.62, 3009
25.13, 101644.53, 0.25,-0.63, 9.66, 3014
25.13, 101644.53, 0.23,-0.54, 9.45, 3019
25.13, 101644.53, 0.23,-0.56, 9.66, 3024
25.13, 101644.53, 0.27,-0.57, 9.56, 3029
25.13, 101644.53, 0.23,-0.59, 9.66, 3034
25.13, 101645.19, 0.23,-0.57, 9.58, 3039
25.13, 101645.19, 0.27,-0.57, 9.58, 3044
25.13, 101645.19, 0.21,-0.61, 9.60, 3049
25.13, 101645.19, 0.23,-0.57, 9.67, 3054
25.13, 101645.19, 0.29,-0.56, 9.58, 3059
25.13, 101645.19, 0.25,-0.54, 9.56, 3064
25.13, 101645.19, 0.23,-0.56, 9.66, 3069
25.13, 101644.86, 0.21,-0.54, 9.48, 3074
25.13, 101644.86, 0.19,-0.52, 9.46, 3079
25.13, 101644.86, 0.25,-0.57, 9.52, 3084
25.13, 101644.86, 0.27,-0.61, 9.35, 3089
25.13, 101644.86, 0.21,-0.63, 9.60, 3094
25.13, 101644.86, 0.21,-0.52, 9.85, 3099
25.13, 101644.86, 0.25,-0.54, 9.69, 3104
25.13, 101644.47, 0.29,-0.54, 9.64, 3109
25.13, 101644.47, 0.33,-0.57, 9.64, 3114
25.13, 101644.47, 0.19,-0.57, 9.62, 3119
25.13, 101644.47, 0.29,-0.54, 9.73, 3124
25.13, 101644.47, 0.25,-0.57, 9.66, 3129
25.13, 101644.47, 0.19,-0.61, 9.67, 3134
25.13, 101644.47, 0.21,-0.56, 9.66, 3139
25.13, 101645.85, 0.19,-0.61, 9.60, 3144
25.13, 101645.85, 0.17,-0.59, 9.60, 3152
25.13, 101645.85, 0.23,-0.54, 9.60, 3156
25.13, 101645.85, 0.17,-0.59, 9.54, 3161
25.13, 101645.85, 0.23,-0.57, 9.62, 3166
25.13, 101645.85, 0.23,-0.56, 9.62, 3171
25.13, 101645.85, 0.19,-0.54, 9.54, 3176
25.13, 101647.28, 0.19,-0.50, 9.64, 3181
25.13, 101647.28, 0.19,-0.52, 9.60, 3186
25.13, 101647.28, 0.23,-0.56, 9.69, 3191
25.13, 101647.28, 0.21,-0.54, 9.43, 3196
25.13, 101647.28, 0.17,-0.56, 9.52, 3201
25.13, 101647.28, 0.27,-0.56, 9.62, 3206
25.13, 101647.28, 0.23,-0.54, 9.60, 3211
25.13, 101642.72, 0.29,-0.54, 9.64, 3216
25.13, 101642.72, 0.27,-0.52, 9.67, 3221
25.13, 101642.72, 0.21,-0.57, 9.60, 3226
25.13, 101642.72, 0.29,-0.52, 9.60, 3231
25.13, 101642.72, 0.31,-0.57, 9.62, 3236
25.13, 101642.72, 0.25,-0.57, 9.62, 3241
25.13, 101642.72, 0.25,-0.61, 9.62, 3246
25.13, 101644.31, 0.23,-0.65, 9.62, 3251
25.13, 101644.31, 0.23,-0.61, 9.60, 3256
25.13, 101644.31, 0.19,-0.61, 9.60, 3261
25.13, 101644.31, 0.21,-0.54, 9.66, 3266
25.13, 101644.31, 0.23,-0.57, 9.56, 3271
25.13, 101644.31, 0.19,-0.56, 9.62, 3276
25.13, 101644.31, 0.25,-0.54, 9.58, 3281
25.13, 101644.14, 0.17,-0.67, 9.64, 3286
25.13, 101644.14, 0.25,-0.63, 9.69, 3291
25.13, 101644.14, 0.27,-0.57, 9.90, 3296
25.13, 101644.14, 0.23,-0.61, 9.71, 3301
25.13, 101644.14, 0.25,-0.57, 9.73, 3306
25.13, 101644.14, 0.15,-0.57, 9.67, 3311
25.13, 101644.14, 0.13,-0.56, 9.73, 3316
25.13, 101644.53, 0.19,-0.52, 9.67, 3321
25.13, 101644.53, 0.11,-0.54, 9.60, 3326
25.13, 101644.53, 0.13,-0.59, 9.64, 3331
25.13, 101644.53, 0.21,-0.59, 9.56, 3336
25.13, 101644.53, 0.21,-0.46, 9.58, 3341
25.13, 101644.53, 0.21,-0.54, 9.62, 3346
25.13, 101644.53, 0.21,-0.52, 9.67, 3351
25.13, 101646.67, 0.19,-0.54, 9.60, 3356
25.13, 101644.88, 0.25,-0.52, 9.66, 3361
25.13, 101644.88, 0.27,-0.54, 9.66, 3366
25.13, 101644.88, 0.29,-0.57, 9.66, 3371
25.13, 101644.88, 0.25,-0.56, 9.67, 3376
25.13, 101644.88, 0.25,-0.59, 9.62, 3381
25.13, 101644.88, 0.23,-0.57, 9.64, 3386
25.13, 101644.88, 0.23,-0.56, 9.62, 3391
25.13, 101646.52, 0.13,-0.59, 9.60, 3396
25.13, 101646.52, 0.25,-0.56, 9.64, 3401
25.13, 101646.52, 0.25,-0.52, 9.71, 3406
25.13, 101646.52, 0.21,-0.56, 9.69, 3411
25.13, 101646.52, 0.29,-0.57, 9.66, 3416
25.13, 101646.52, 0.27,-0.52, 9.67, 3421
25.13, 101646.52, 0.23,-0.59, 9.66, 3426
25.13, 101643.93, 0.25,-0.56, 9.58, 3431
25.13, 101643.93, 0.19,-0.61, 9.62, 3436
25.13, 101643.93, 0.21,-0.61, 9.67, 3441
25.13, 101643.93, 0.25,-0.56, 9.67, 3446
25.13, 101643.93, 0.23,-0.61, 9.66, 3451
25.13, 101643.93, 0.23,-0.59, 9.67, 3456
25.13, 101643.93, 0.23,-0.57, 9.62, 3461
25.13, 101645.19, 0.13,-0.57, 9.64, 3466
25.13, 101645.19, 0.19,-0.59, 9.64, 3471
25.13, 101645.19, 0.23,-0.59, 9.60, 3476
25.13, 101645.19, 0.15,-0.56, 9.66, 3481
25.13, 101645.19, 0.19,-0.54, 9.60, 3486
25.13, 101645.19, 0.27,-0.59, 9.58, 3491
25.13, 101645.19, 0.27,-0.57, 9.60, 3496
25.13, 101645.52, 0.21,-0.59, 9.73, 3501
25.13, 101645.52, 0.23,-0.59, 9.66, 3506
25.13, 101645.52, 0.17,-0.56, 9.67, 3511
25.13, 101645.52, 0.19,-0.54, 9.54, 3516
25.13, 101645.52, 0.21,-0.44, 9.48, 3521
25.13, 101645.52, 0.25,-0.46, 9.54, 3526
25.13, 101645.52, 0.19,-0.61, 9.56, 3531
25.13, 101645.74, 0.25,-0.56, 9.56, 3536
25.13, 101645.74, 0.25,-0.52, 9.56, 3541
25.13, 101645.74, 0.23,-0.50, 9.54, 3546
25.13, 101645.74, 0.21,-0.50, 9.62, 3551
25.13, 101645.74, 0.17,-0.50, 9.66, 3556
25.13, 101645.74, 0.17,-0.54, 9.62, 3561
25.13, 101645.74, 0.19,-0.57, 9.64, 3566
25.13, 101645.97, 0.21,-0.52, 9.67, 3571
25.13, 101645.97, 0.21,-0.48, 9.60, 3576
25.13, 101645.97, 0.25,-0.57, 9.54, 3581
25.13, 101645.97, 0.27,-0.57, 9.64, 3586
25.13, 101645.97, 0.23,-0.59, 9.58, 3591
25.13, 101645.97, 0.19,-0.54, 9.54, 3596
25.13, 101645.97, 0.21,-0.57, 9.52, 3601
25.13, 101645.74, 0.23,-0.61, 9.62, 3606
25.13, 101645.74, 0.23,-0.48, 9.66, 3611
25.13, 101645.74, 0.33,-0.54, 9.58, 3616
25.13, 101645.74, 0.25,-0.50, 9.73, 3621
25.13, 101645.74, 0.19,-0.61, 9.69, 3626
25.13, 101645.74, 0.23,-0.59, 9.62, 3631
25.13, 101645.74, 0.25,-0.59, 9.69, 3636
25.13, 101646.02, 0.17,-0.50, 9.66, 3641
25.13, 101646.02, 0.21,-0.54, 9.67, 3646
25.13, 101646.02, 0.23,-0.61, 9.64, 3654
25.13, 101646.02, 0.25,-0.56, 9.58, 3658
25.13, 101646.02, 0.19,-0.56, 9.66, 3663
25.13, 101646.02, 0.19,-0.50, 9.67, 3668
25.13, 101646.02, 0.21,-0.52, 9.67, 3673
25.13, 101645.74, 0.19,-0.57, 9.66, 3678
25.13, 101645.74, 0.15,-0.61, 9.66, 3683
25.13, 101645.74, 0.23,-0.56, 9.62, 3688
25.13, 101645.74, 0.23,-0.56, 9.56, 3693
25.13, 101645.74, 0.25,-0.56, 9.60, 3698
25.13, 101645.74, 0.29,-0.54, 9.56, 3703
25.13, 101645.74, 0.23,-0.56, 9.66, 3708
25.13, 101643.44, 0.19,-0.63, 9.60, 3713
25.13, 101643.44, 0.15,-0.54, 9.66, 3718
25.13, 101643.44, 0.25,-0.52, 9.66, 3723
25.13, 101643.44, 0.21,-0.56, 9.67, 3728
25.13, 101643.44, 0.23,-0.50, 9.62, 3733
25.13, 101643.44, 0.29,-0.52, 9.58, 3738
25.13, 101643.44, 0.23,-0.56, 9.64, 3743
25.13, 101645.69, 0.17,-0.59, 9.64, 3748
25.13, 101645.69, 0.29,-0.56, 9.66, 3753
25.13, 101645.69, 0.27,-0.54, 9.73, 3758
25.13, 101645.69, 0.25,-0.54, 9.62, 3763
25.13, 101645.69, 0.27,-0.54, 9.62, 3768
25.13, 101645.69, 0.25,-0.52, 9.58, 3773
25.13, 101645.69, 0.21,-0.52, 9.62, 3778
25.13, 101644.59, 0.25,-0.61, 9.66, 3783
25.13, 101644.59, 0.21,-0.59, 9.60, 3788
25.13, 101644.59, 0.15,-0.63, 9.58, 3793
25.13, 101644.59, 0.27,-0.59, 9.56, 3798
25.13, 101644.59, 0.25,-0.57, 9.56, 3803
25.13, 101644.59, 0.25,-0.52, 9.50, 3808
25.13, 101644.59, 0.21,-0.57, 9.66, 3813
25.13, 101645.14, 0.19,-0.54, 9.73, 3818
25.13, 101645.14, 0.15,-0.52, 9.64, 3823
25.13, 101645.14, 0.21,-0.50, 9.81, 3828
25.13, 101645.14, 0.25,-0.57, 9.52, 3833
25.13, 101645.14, 0.31,-0.56, 9.43, 3838
25.13, 101645.14, 0.25,-0.52, 9.79, 3843
25.13, 101645.14, 0.19,-0.59, 9.73, 3848
25.13, 101645.47, 0.33,-0.54, 9.54, 3853
25.13, 101644.59, 0.29,-0.56, 9.52, 3858
25.13, 101644.59, 0.27,-0.59, 9.66, 3863
25.13, 101644.59, 0.29,-0.59, 9.62, 3868
25.13, 101644.59, 0.23,-0.56, 9.58, 3873
25.13, 101644.59, 0.17,-0.54, 9.58, 3878
25.13, 101644.59, 0.19,-0.56, 9.62, 3883
25.13, 101644.59, 0.17,-0.56, 9.73, 3888
25.13, 101646.68, 0.23,-0.54, 9.64, 3893
25.13, 101646.68, 0.15,-0.59, 9.60, 3898
25.13, 101646.68, 0.19,-0.59, 9.62, 3903
25.13, 101646.68, 0.15,-0.54, 9.58, 3908
25.13, 101646.68, 0.21,-0.63, 9.64, 3913
25.13, 101646.68, 0.15,-0.57, 9.56, 3918
25.13, 101646.68, 0.19,-0.57, 9.67, 3923
25.13, 101645.80, 0.11,-0.54, 9.50, 3928
25.13, 101645.80, 0.15,-0.56, 9.71, 3933
25.13, 101645.80, 0.15,-0.54, 9.52, 3938
25.13, 101645.80, 0.25,-0.50, 9.71, 3943
25.13, 101645.80, 0.27,-0.57, 9.43, 3948
25.13, 101645.80, 0.27,-0.59, 9.67, 3953
25.13, 101645.80, 0.29,-0.57, 9.48, 3958
25.13, 101643.44, 0.25,-0.61, 9.66, 3963
25.13, 101643.44, 0.21,-0.56, 9.60, 3968
25.13, 101643.44, 0.31,-0.52, 9.64, 3973
25.13, 101643.44, 0.17,-0.50, 9.54, 3978
25.13, 101643.44, 0.17,-0.54, 9.64, 3983
25.13, 101643.44, 0.19,-0.56, 9.52, 3988
25.13, 101643.44, 0.27,-0.57, 9.62, 3993
25.13, 101644.26, 0.19,-0.54, 9.69, 3998
25.13, 101644.26, 0.19,-0.59, 9.58, 4003
25.13, 101644.26, 0.23,-0.56, 9.64, 4008
25.13, 101644.26, 0.23,-0.59, 9.60, 4013
25.13, 101644.26, 0.25,-0.61, 9.58, 4018
25.13, 101644.26, 0.29,-0.57, 9.60, 4023
25.13, 101644.26, 0.31,-0.57, 9.64, 4028
25.13, 101644.36, 0.23,-0.61, 9.58, 4033
25.13, 101644.36, 0.23,-0.57, 9.60, 4038
25.13, 101644.36, 0.19,-0.57, 9.73, 4043
25.13, 101644.36, 0.17,-0.57, 9.69, 4048
25.13, 101644.36, 0.19,-0.46, 9.69, 4053
25.13, 101644.36, 0.23,-0.59, 9.71, 4058
25.13, 101644.36, 0.23,-0.59, 9.81, 4063
25.13, 101642.94, 0.25,-0.52, 9.67, 4068
25.13, 101642.94, 0.21,-0.50, 9.64, 4073
25.13, 101642.94, 0.19,-0.52, 9.64, 4078
25.13, 101642.94, 0.21,-0.56, 9.66, 4083
25.13, 101642.94, 0.15,-0.52, 9.64, 4088
25.13, 101642.94, 0.23,-0.57, 9.66, 4093
25.13, 101642.94, 0.27,-0.54, 9.66, 4098
25.13, 101646.30, 0.25,-0.52, 9.54, 4103
25.13, 101646.30, 0.23,-0.52, 9.50, 4108
25.13, 101646.30, 0.23,-0.57, 9.58, 4113
25.13, 101646.30, 0.23,-0.56, 9.58, 4118
25.13, 101646.30, 0.23,-0.56, 9.64, 4123
25.13, 101646.30, 0.25,-0.59, 9.62, 4128
25.13, 101646.30, 0.25,-0.52, 9.62, 4133
25.13, 101644.42, 0.27,-0.57, 9.60, 4138
25.13, 101644.42, 0.23,-0.54, 9.52, 4143
25.13, 101644.42, 0.21,-0.52, 9.64, 4148
25.13, 101644.42, 0.29,-0.57, 9.67, 4155
25.13, 101644.42, 0.27,-0.52, 9.66, 4160
25.13, 101644.42, 0.21,-0.52, 9.60, 4165
25.13, 101644.42, 0.25,-0.65, 9.60, 4170
25.13, 101644.98, 0.11,-0.57, 9.73, 4175
25.13, 101644.98, 0.31,-0.56, 9.48, 4180
25.13, 101644.98, 0.21,-0.61, 9.56, 4185
25.13, 101644.98, 0.23,-0.54, 9.58, 4190
25.13, 101644.98, 0.23,-0.59, 9.58, 4195
25.13, 101644.98, 0.23,-0.56, 9.60, 4200
25.13, 101644.98, 0.19,-0.54, 9.69, 4205
25.13, 101646.79, 0.17,-0.57, 9.60, 4210
25.13, 101646.79, 0.23,-0.61, 9.62, 4215
25.13, 101646.79, 0.15,-0.59, 9.62, 4220
25.13, 101646.79, 0.15,-0.56, 9.66, 4225
25.13, 101646.79, 0.21,-0.54, 9.62, 4230
25.13, 101646.79, 0.27,-0.57, 9.64, 4235
25.13, 101646.79, 0.23,-0.59, 9.66, 4240
25.13, 101643.44, 0.25,-0.54, 9.60, 4245
25.13, 101643.44, 0.19,-0.54, 9.67, 4250
25.13, 101643.44, 0.19,-0.57, 9.67, 4255
25.13, 101643.44, 0.19,-0.50, 9.64, 4260
25.13, 101643.44, 0.21,-0.56, 9.66, 4265
25.13, 101643.44, 0.21,-0.59, 9.62, 4270
25.13, 101643.44, 0.21,-0.61, 9.62, 4275
25.13, 101642.33, 0.23,-0.61, 9.58, 4280
25.13, 101642.33, 0.25,-0.59, 9.73, 4285
25.13, 101642.33, 0.27,-0.57, 9.52, 4290
25.13, 101642.33, 0.25,-0.59, 9.58, 4295
25.13, 101642.33, 0.23,-0.56, 9.77, 4300
25.13, 101642.33, 0.23,-0.50, 9.58, 4305
25.13, 101642.33, 0.21,-0.57, 9.71, 4310
25.13, 101644.31, 0.27,-0.61, 9.56, 4315
25.13, 101644.31, 0.23,-0.59, 9.43, 4320
25.13, 101644.31, 0.31,-0.56, 9.50, 4325
25.13, 101644.31, 0.23,-0.52, 9.56, 4330
25.13, 101644.31, 0.17,-0.65, 9.62, 4335
25.13, 101644.31, 0.17,-0.59, 9.62, 4340
25.13, 101644.31, 0.25,-0.54, 9.58, 4345
25.13, 101646.46, 0.13,-0.52, 9.64, 4350
25.13, 101646.46, 0.15,-0.56, 9.52, 4355
25.13, 101646.46, 0.19,-0.54, 9.62, 4360
25.13, 101646.46, 0.23,-0.56, 9.62, 4365
25.13, 101646.46, 0.27,-0.59, 9.60, 4370
25.13, 101646.46, 0.21,-0.56, 9.60, 4375
25.13, 101646.46, 0.25,-0.57, 9.62, 4380
25.13, 101646.46, 0.25,-0.56, 9.56, 4385
25.13, 101645.78, 0.25,-0.57, 9.58, 4390
25.13, 101645.78, 0.27,-0.59, 9.56, 4395
25.13, 101645.78, 0.25,-0.56, 9.64, 4400
25.13, 101645.78, 0.23,-0.61, 9.54, 4405
25.13, 101645.78, 0.21,-0.57, 9.60, 4410
25.13, 101645.78, 0.21,-0.50, 9.62, 4415
25.13, 101645.78, 0.23,-0.59, 9.67, 4420
25.13, 101646.46, 0.19,-0.52, 9.71, 4425
25.13, 101646.46, 0.25,-0.61, 9.83, 4430
25.13, 101646.46, 0.21,-0.63, 9.58, 4435
25.13, 101646.46, 0.23,-0.59, 9.50, 4440
25.13, 101646.46, 0.21,-0.48, 9.50, 4445
25.13, 101646.46, 0.27,-0.56, 9.60, 4450
25.13, 101646.46, 0.31,-0.56, 9.60, 4455
25.13, 101644.81, 0.19,-0.50, 9.56, 4460
25.13, 101644.81, 0.27,-0.54, 9.60, 4465
25.13, 101644.81, 0.25,-0.57, 9.58, 4470
25.13, 101644.81, 0.23,-0.63, 9.58, 4475
25.13, 101644.81, 0.21,-0.56, 9.73, 4480
25.13, 101644.81, 0.15,-0.52, 9.56, 4485
25.13, 101644.81, 0.23,-0.50, 9.64, 4490
25.13, 101642.99, 0.19,-0.57, 9.64, 4495
25.13, 101642.99, 0.19,-0.52, 9.66, 4500
25.13, 101642.99, 0.23,-0.61, 9.67, 4505
25.13, 101642.99, 0.23,-0.59, 9.66, 4510
25.13, 101642.99, 0.29,-0.57, 9.58, 4515
25.13, 101642.99, 0.21,-0.56, 9.60, 4520
25.13, 101642.99, 0.17,-0.57, 9.64, 4525
25.13, 101643.66, 0.15,-0.57, 9.58, 4530
25.13, 101643.66, 0.15,-0.57, 9.67, 4535
25.13, 101643.66, 0.21,-0.57, 9.58, 4540
