External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
24.69, 101634.94, 0.23,-0.56, 9.58, 3504
24.69, 101634.94, 0.15,-0.56, 9.66, 3509
24.69, 101634.94, 0.27,-0.59, 9.46, 3514
24.69, 101634.94, 0.25,-0.59, 9.60, 3519
24.69, 101634.94, 0.21,-0.50, 9.66, 3524
24.69, 101634.94, 0.17,-0.65, 9.62, 3529
24.69, 101634.94, 0.25,-0.61, 9.62, 3534
24.69, 101638.17, 0.25,-0.54, 9.56, 3539
24.69, 101638.17, 0.27,-0.65, 9.64, 3544
24.69, 101638.17, 0.21,-0.57, 9.69, 3549
24.69, 101638.17, 0.23,-0.54, 9.60, 3554
24.69, 101638.17, 0.19,-0.57, 9.60, 3559
24.69, 101638.17, 0.17,-0.54, 9.66, 3564
24.69, 101638.17, 0.19,-0.56, 9.58, 3569
24.69, 101638.34, 0.23,-0.56, 9.54, 3574
24.69, 101638.34, 0.19,-0.54, 9.62, 3579
24.69, 101638.34, 0.17,-0.56, 9.58, 3584
24.69, 101638.34, 0.21,-0.59, 9.58, 3589
24.69, 101638.34, 0.23,-0.56, 9.60, 3594
24.69, 101638.34, 0.23,-0.57, 9.69, 3599
24.69, 101638.34, 0.17,-0.56, 9.67, 3604
24.69, 101638.28, 0.25,-0.52, 9.62, 3609
24.69, 101638.28, 0.25,-0.46, 9.64, 3614
24.69, 101638.28, 0.25,-0.52, 9.71, 3619
24.69, 101638.28, 0.27,-0.52, 9.46, 3624
24.69, 101638.28, 0.27,-0.57, 9.56, 3629
24.69, 101638.28, 0.31,-0.52, 9.56, 3634
24.69, 101638.28, 0.33,-0.50, 9.56, 3639
24.69, 101637.30, 0.19,-0.54, 9.66, 3644
24.69, 101637.30, 0.29,-0.57, 9.58, 3649
24.69, 101637.30, 0.21,-0.54, 9.58, 3654
24.69, 101637.30, 0.29,-0.63, 9.58, 3659
24.69, 101637.30, 0.31,-0.59, 9.69, 3664
24.69, 101637.30, 0.31,-0.59, 9.64, 3669
24.69, 101637.30, 0.19,-0.56, 9.64, 3674
24.69, 101637.34, 0.23,-0.50, 9.62, 3679
24.69, 101637.34, 0.17,-0.57, 9.64, 3684
24.69, 101637.34, 0.25,-0.52, 9.64, 3689
24.69, 101637.34, 0.21,-0.48, 9.64, 3694
24.69, 101637.34, 0.21,-0.57, 9.62, 3699
24.69, 101637.34, 0.19,-0.57, 9.67, 3704
24.69, 101637.34, 0.25,-0.59, 9.54, 3709
24.69, 101636.69, 0.23,-0.63, 9.50, 3714
24.69, 101636.69, 0.23,-0.56, 9.56, 3719
24.69, 101636.69, 0.21,-0.65, 9.66, 3724
24.69, 101636.69, 0.17,-0.56, 9.54, 3729
24.69, 101636.69, 0.19,-0.67, 9.45, 3734
24.69, 101636.69, 0.25,-0.33, 9.50, 3739
24.69, 101636.69, 0.27,-0.54, 9.62, 3744
24.69, 101638.84, 0.21,-0.57, 9.64, 3749
24.69, 101638.84, 0.27,-0.59, 9.64, 3754
24.69, 101638.84, 0.19,-0.57, 9.67, 3759
24.69, 101638.84, 0.19,-0.65, 9.64, 3764
24.69, 101638.84, 0.19,-0.63, 9.64, 3769
24.69, 101638.84, 0.17,-0.59, 9.60, 3774
24.69, 101638.84, 0.17,-0.54, 9.58, 3779
24.69, 101637.02, 0.27,-0.67, 9.56, 3784
24.69, 101637.02, 0.27,-0.61, 9.64, 3789
24.69, 101637.02, 0.29,-0.61, 9.69, 3794
24.69, 101637.02, 0.27,-0.59, 9.64, 3802
24.69, 101637.02, 0.23,-0.65, 9.69, 3806
24.69, 101637.02, 0.25,-0.65, 9.64, 3811
24.69, 101637.02, 0.25,-0.63, 9.60, 3816
24.69, 101637.91, 0.21,-0.57, 9.73, 3821
24.69, 101637.91, 0.33,-0.57, 9.73, 3826
24.69, 101637.91, 0.27,-0.61, 9.37, 3831
24.69, 101637.91, 0.21,-0.54, 9.64, 3836
24.69, 101637.91, 0.17,-0.56, 9.58, 3841
24.69, 101637.91, 0.15,-0.48, 9.58, 3846
24.69, 101637.91, 0.25,-0.50, 9.54, 3851
24.69, 101638.07, 0.17,-0.54, 9.54, 3856
24.69, 101638.07, 0.25,-0.57, 9.60, 3861
24.69, 101638.07, 0.19,-0.59, 9.66, 3866
24.69, 101638.07, 0.25,-0.63, 9.52, 3871
24.69, 101638.07, 0.17,-0.63, 9.64, 3876
24.69, 101638.07, 0.17,-0.57, 9.67, 3881
24.69, 101638.07, 0.23,-0.59, 9.67, 3886
24.69, 101638.17, 0.23,-0.63, 9.62, 3891
24.69, 101638.17, 0.21,-0.54, 9.62, 3896
24.69, 101638.17, 0.25,-0.54, 9.60, 3901
24.69, 101638.17, 0.23,-0.59, 9.64, 3906
24.69, 101638.17, 0.17,-0.65, 9.66, 3911
24.69, 101638.17, 0.17,-0.57, 9.58, 3916
24.69, 101638.17, 0.27,-0.57, 9.71, 3921
24.69, 101638.56, 0.31,-0.63, 9.79, 3926
24.69, 101638.56, 0.25,-0.56, 9.52, 3931
24.69, 101638.56, 0.21,-0.50, 9.56, 3936
24.69, 101638.56, 0.21,-0.44, 9.50, 3941
24.69, 101638.56, 0.34,-0.48, 9.50, 3946
24.69, 101638.56, 0.27,-0.54, 9.54, 3951
24.69, 101638.56, 0.19,-0.61, 9.54, 3956
24.69, 101636.96, 0.31,-0.63, 9.60, 3961
24.69, 101636.96, 0.15,-0.65, 9.64, 3966
24.69, 101636.96, 0.29,-0.61, 9.64, 3971
24.69, 101636.96, 0.27,-0.54, 9.58, 3976
24.69, 101636.96, 0.23,-0.59, 9.60, 3981
24.69, 101636.96, 0.29,-0.56, 9.58, 3986
24.69, 101636.96, 0.23,-0.54, 9.62, 3991
24.69, 101636.96, 0.29,-0.57, 9.64, 3996
24.69, 101638.51, 0.29,-0.57, 9.64, 4001
24.69, 101638.51, 0.21,-0.56, 9.67, 4006
24.69, 101638.51, 0.23,-0.57, 9.64, 4011
24.69, 101638.51, 0.17,-0.54, 9.64, 4016
24.69, 101638.51, 0.19,-0.61, 9.62, 4021
24.69, 101638.51, 0.17,-0.54, 9.66, 4026
24.69, 101638.51, 0.17,-0.65, 9.60, 4031
24.69, 101640.47, 0.23,-0.61, 9.50, 4036
24.69, 101640.47, 0.23,-0.59, 9.62, 4041
24.69, 101640.47, 0.34,-0.57, 9.67, 4046
24.69, 101640.47, 0.23,-0.46, 9.52, 4051
24.69, 101640.47, 0.29,-0.52, 9.73, 4056
24.69, 101640.47, 0.29,-0.56, 9.46, 4061
24.69, 101640.47, 0.23,-0.52, 9.56, 4066
24.69, 101637.02, 0.21,-0.57, 9.58, 4071
24.69, 101637.02, 0.13,-0.56, 9.62, 4076
24.69, 101637.02, 0.23,-0.59, 9.58, 4081
24.69, 101637.02, 0.23,-0.57, 9.66, 4086
24.69, 101637.02, 0.23,-0.59, 9.60, 4091
24.69, 101637.02, 0.23,-0.56, 9.73, 4096
24.69, 101637.02, 0.21,-0.59, 9.67, 4101
24.69, 101640.88, 0.33,-0.61, 9.69, 4106
24.69, 101640.88, 0.29,-0.57, 9.66, 4111
24.69, 101640.88, 0.29,-0.56, 9.62, 4116
24.69, 101640.88, 0.27,-0.57, 9.62, 4121
24.69, 101640.88, 0.25,-0.54, 9.66, 4126
24.69, 101640.88, 0.25,-0.54, 9.62, 4131
24.69, 101640.88, 0.29,-0.59, 9.60, 4136
24.69, 101638.49, 0.29,-0.56, 9.62, 4141
24.69, 101638.49, 0.29,-0.52, 9.60, 4146
24.69, 101638.49, 0.29,-0.50, 9.69, 4151
24.69, 101638.49, 0.27,-0.61, 9.58, 4156
24.69, 101638.49, 0.25,-0.69, 9.54, 4161
24.69, 101638.49, 0.23,-0.63, 9.58, 4166
24.69, 101638.49, 0.23,-0.61, 9.56, 4171
24.69, 101639.31, 0.23,-0.56, 9.75, 4176
24.69, 101639.31, 0.21,-0.56, 9.69, 4181
24.69, 101639.31, 0.27,-0.54, 9.62, 4186
24.69, 101639.31, 0.11,-0.56, 9.62, 4191
24.69, 101639.31, 0.23,-0.57, 9.64, 4196
24.69, 101639.31, 0.17,-0.52, 9.60, 4201
24.69, 101639.31, 0.13,-0.50, 9.60, 4206
24.69, 101638.67, 0.15,-0.54, 9.60, 4211
24.69, 101638.67, 0.21,-0.57, 9.67, 4216
24.69, 101638.67, 0.19,-0.61, 9.62, 4221
24.69, 101638.67, 0.23,-0.61, 9.64, 4226
24.69, 101638.67, 0.23,-0.54, 9.58, 4231
24.69, 101638.67, 0.19,-0.57, 9.67, 4236
24.69, 101638.67, 0.21,-0.59, 9.62, 4241
24.69, 101641.46, 0.23,-0.59, 9.66, 4246
24.69, 101641.46, 0.23,-0.57, 9.56, 4251
24.69, 101641.46, 0.21,-0.50, 9.45, 4256
24.69, 101641.46, 0.25,-0.57, 9.52, 4261
24.69, 101641.46, 0.27,-0.54, 9.67, 4266
24.69, 101641.46, 0.25,-0.57, 9.52, 4271
24.69, 101641.46, 0.21,-0.56, 9.54, 4276
24.69, 101639.98, 0.21,-0.56, 9.79, 4281
24.69, 101639.98, 0.27,-0.65, 9.71, 4286
24.69, 101639.98, 0.23,-0.59, 9.58, 4291
24.69, 101639.98, 0.21,-0.65, 9.52, 4296
24.69, 101639.98, 0.21,-0.57, 9.58, 4304
24.69, 101639.98, 0.27,-0.61, 9.77, 4308
24.69, 101639.98, 0.23,-0.59, 9.66, 4313
24.69, 101640.66, 0.21,-0.59, 9.58, 4318
24.69, 101640.66, 0.23,-0.56, 9.56, 4323
24.69, 101640.66, 0.23,-0.50, 9.66, 4328
24.69, 101640.66, 0.23,-0.57, 9.58, 4333
24.69, 101640.66, 0.23,-0.61, 9.60, 4338
24.69, 101640.66, 0.23,-0.61, 9.71, 4343
24.69, 101640.66, 0.25,-0.57, 9.64, 4348
24.69, 101639.33, 0.21,-0.65, 9.58, 4353
24.69, 101639.33, 0.17,-0.56, 9.64, 4358
24.69, 101639.33, 0.21,-0.54, 9.71, 4363
24.69, 101639.33, 0.23,-0.56, 9.71, 4368
24.69, 101639.33, 0.29,-0.57, 9.50, 4373
24.69, 101639.33, 0.25,-0.54, 9.58, 4378
24.69, 101639.33, 0.21,-0.59, 9.62, 4383
24.69, 101640.47, 0.19,-0.52, 9.62, 4388
24.69, 101640.47, 0.27,-0.50, 9.60, 4393
24.69, 101640.47, 0.33,-0.57, 9.71, 4398
24.69, 101640.47, 0.29,-0.54, 9.60, 4403
24.69, 101640.47, 0.33,-0.54, 9.64, 4408
24.69, 101640.47, 0.23,-0.57, 9.58, 4413
24.69, 101640.47, 0.27,-0.57, 9.62, 4418
24.69, 101637.45, 0.21,-0.59, 9.58, 4423
24.69, 101637.45, 0.19,-0.52, 9.62, 4428
24.69, 101637.45, 0.27,-0.56, 9.66, 4433
24.69, 101637.45, 0.23,-0.54, 9.64, 4438
24.69, 101637.45, 0.23,-0.56, 9.64, 4443
24.69, 101637.45, 0.17,-0.52, 9.67, 4448
24.69, 101637.45, 0.25,-0.57, 9.60, 4453
24.69, 101638.56, 0.19,-0.57, 9.54, 4458
24.69, 101638.56, 0.21,-0.63, 9.52, 4463
24.69, 101638.56, 0.25,-0.50, 9.64, 4468
24.69, 101638.56, 0.21,-0.54, 9.62, 4473
24.69, 101638.56, 0.23,-0.52, 9.41, 4478
24.69, 101638.56, 0.19,-0.71, 9.83, 4483
24.69, 101638.56, 0.33,-0.61, 9.60, 4488
24.69, 101639.31, 0.23,-0.57, 9.52, 4493
24.69, 101639.31, 0.31,-0.61, 9.62, 4498
24.69, 101639.31, 0.25,-0.57, 9.58, 4503
24.69, 101639.31, 0.25,-0.63, 9.56, 4508
24.69, 101639.31, 0.23,-0.52, 9.60, 4513
24.69, 101639.31, 0.17,-0.65, 9.64, 4518
24.69, 101639.31, 0.15,-0.56, 9.62, 4523
24.69, 101639.31, 0.19,-0.54, 9.64, 4528
24.69, 101639.31, 0.15,-0.57, 9.64, 4533
24.69, 101639.31, 0.19,-0.57, 9.62, 4538
24.69, 101639.31, 0.19,-0.59, 9.62, 4543
24.69, 101639.31, 0.21,-0.57, 9.64, 4548
24.69, 101639.31, 0.25,-0.56, 9.67, 4553
24.69, 101639.31, 0.25,-0.57, 9.62, 4558
24.69, 101639.31, 0.23,-0.56, 9.67, 4563
24.69, 101640.55, 0.21,-0.57, 9.62, 4568
24.69, 101640.55, 0.19,-0.48, 9.67, 4573
24.69, 101640.55, 0.21,-0.54, 9.56, 4578
24.69, 101640.55, 0.25,-0.56, 9.71, 4583
24.69, 101640.55, 0.27,-0.59, 9.75, 4588
24.69, 101640.55, 0.23,-0.61, 9.54, 4593
24.69, 101640.55, 0.25,-0.61, 9.62, 4598
24.69, 101637.68, 0.25,-0.61, 9.73, 4603
24.69, 101637.68, 0.23,-0.63, 9.69, 4608
24.69, 101637.68, 0.21,-0.59, 9.64, 4613
24.69, 101637.68, 0.25,-0.59, 9.62, 4618
24.69, 101637.68, 0.17,-0.56, 9.60, 4623
24.69, 101637.68, 0.21,-0.61, 9.66, 4628
24.69, 101637.68, 0.19,-0.59, 9.69, 4633
24.69, 101640.05, 0.21,-0.57, 9.75, 4638
24.69, 101640.05, 0.31,-0.56, 9.64, 4643
24.69, 101640.05, 0.21,-0.56, 9.62, 4648
24.69, 101640.05, 0.29,-0.59, 9.66, 4653
24.69, 101640.05, 0.15,-0.61, 9.60, 4658
24.69, 101640.05, 0.23,-0.57, 9.62, 4663
24.69, 101640.05, 0.19,-0.61, 9.67, 4668
24.69, 101639.98, 0.17,-0.61, 9.64, 4673
24.69, 101639.98, 0.25,-0.57, 9.69, 4678
24.69, 101639.98, 0.23,-0.63, 9.67, 4683
24.69, 101639.98, 0.25,-0.59, 9.66, 4688
24.69, 101639.98, 0.27,-0.50, 9.64, 4693
24.69, 101639.98, 0.21,-0.52, 9.60, 4698
24.69, 101639.98, 0.25,-0.54, 9.62, 4703
24.69, 101639.55, 0.27,-0.56, 9.79, 4708
24.69, 101639.55, 0.25,-0.56, 9.66, 4713
24.69, 101639.55, 0.19,-0.54, 9.52, 4718
24.69, 101639.55, 0.19,-0.46, 9.50, 4723
24.69, 101639.55, 0.19,-0.52, 9.69, 4728
24.69, 101639.55, 0.21,-0.63, 9.62, 4733
24.69, 101639.55, 0.23,-0.59, 9.66, 4738
24.69, 101638.02, 0.13,-0.59, 9.66, 4743
24.69, 101638.02, 0.21,-0.63, 9.69, 4748
24.69, 101638.02, 0.25,-0.61, 9.64, 4753
24.69, 101638.02, 0.27,-0.56, 9.62, 4758
24.69, 101638.02, 0.21,-0.61, 9.58, 4763
24.69, 101638.02, 0.25,-0.59, 9.60, 4768
24.69, 101638.02, 0.21,-0.54, 9.62, 4773
24.69, 101638.12, 0.27,-0.54, 9.62, 4778
24.69, 101638.12, 0.21,-0.52, 9.64, 4783
24.69, 101638.12, 0.25,-0.54, 9.62, 4788
24.69, 101638.12, 0.19,-0.54, 9.58, 4793
24.69, 101638.12, 0.19,-0.52, 9.62, 4798
24.69, 101638.12, 0.33,-0.59, 9.66, 4809
24.69, 101639.83, 0.23,-0.52, 9.60, 4813
24.69, 101639.83, 0.21,-0.56, 9.54, 4818
24.69, 101639.83, 0.23,-0.57, 9.48, 4823
24.69, 101639.83, 0.29,-0.48, 9.64, 4828
24.69, 101639.83, 0.23,-0.54, 9.58, 4833
24.69, 101639.83, 0.23,-0.56, 9.58, 4838
24.69, 101639.83, 0.17,-0.52, 9.79, 4843
24.69, 101640.31, 0.19,-0.50, 9.69, 4848
24.69, 101640.31, 0.23,-0.59, 9.64, 4853
24.69, 101640.31, 0.29,-0.61, 9.62, 4858
24.69, 101640.31, 0.31,-0.63, 9.62, 4863
24.69, 101640.31, 0.27,-0.61, 9.54, 4868
24.69, 101640.31, 0.21,-0.61, 9.64, 4873
24.69, 101640.31, 0.19,-0.61, 9.56, 4878
24.69, 101640.31, 0.25,-0.56, 9.67, 4883
24.69, 101641.19, 0.27,-0.54, 9.64, 4888
24.69, 101641.19, 0.23,-0.59, 9.60, 4893
24.69, 101641.19, 0.21,-0.65, 9.67, 4898
24.69, 101641.19, 0.19,-0.57, 9.62, 4903
24.69, 101641.19, 0.19,-0.56, 9.62, 4908
24.69, 101641.19, 0.17,-0.61, 9.64, 4913
24.69, 101641.19, 0.25,-0.59, 9.62, 4918
24.69, 101641.30, 0.27,-0.57, 9.66, 4923
24.69, 101641.30, 0.21,-0.57, 9.66, 4928
24.69, 101641.30, 0.29,-0.56, 9.66, 4933
24.69, 101641.30, 0.27,-0.52, 9.71, 4938
24.69, 101641.30, 0.27,-0.59, 9.54, 4943
24.69, 101641.30, 0.23,-0.50, 9.56, 4948
24.69, 101641.30, 0.21,-0.52, 9.62, 4953
24.69, 101639.72, 0.27,-0.52, 9.39, 4958
24.69, 101639.72, 0.21,-0.59, 9.37, 4963
24.69, 101639.72, 0.25,-0.56, 9.46, 4968
24.69, 101639.72, 0.17,-0.56, 9.54, 4973
24.69, 101639.72, 0.25,-0.56, 9.58, 4978
24.69, 101639.72, 0.25,-0.57, 9.60, 4983
24.69, 101639.72, 0.29,-0.57, 9.62, 4988
24.69, 101639.48, 0.31,-0.61, 9.62, 4993
24.69, 101639.48, 0.25,-0.59, 9.56, 4998
24.69, 101639.48, 0.27,-0.56, 9.64, 5003
24.69, 101639.48, 0.27,-0.57, 9.60, 5008
24.69, 101639.48, 0.23,-0.65, 9.66, 5013
24.69, 101639.48, 0.27,-0.56, 9.64, 5018
24.69, 101639.48, 0.19,-0.59, 9.58, 5023
24.69, 101641.46, 0.25,-0.61, 9.62, 5028
24.69, 101641.46, 0.21,-0.54, 9.64, 5033
24.69, 101641.46, 0.25,-0.57, 9.64, 5038
24.69, 101641.46, 0.27,-0.57, 9.62, 5043
24.69, 101641.46, 0.19,-0.56, 9.64, 5048
24.69, 101641.46, 0.21,-0.63, 9.62, 5053
24.69, 101641.46, 0.25,-0.56, 9.73, 5058
24.69, 101638.02, 0.31,-0.57, 9.73, 5063
24.69, 101638.02, 0.25,-0.63, 9.62, 5068
24.69, 101638.02, 0.29,-0.56, 9.56, 5073
24.69, 101638.02, 0.11,-0.61, 9.79, 5078
24.69, 101638.02, 0.25,-0.63, 9.66, 5083
24.69, 101638.02, 0.27,-0.56, 9.71, 5088
24.69, 101638.02, 0.29,-0.59, 9.67, 5093
24.69, 101637.12, 0.31,-0.57, 9.64, 5098
24.69, 101637.12, 0.21,-0.54, 9.60, 5103
24.69, 101637.12, 0.17,-0.50, 9.67, 5108
24.69, 101637.12, 0.27,-0.57, 9.64, 5113
24.69, 101637.12, 0.27,-0.57, 9.58, 5118
24.69, 101637.12, 0.25,-0.56, 9.67, 5123
24.69, 101637.12, 0.27,-0.57, 9.62, 5128
24.69, 101639.33, 0.17,-0.54, 9.64, 5133
24.69, 101639.33, 0.19,-0.52, 9.62, 5138
24.69, 101639.33, 0.21,-0.48, 9.69, 5143
24.69, 101639.33, 0.23,-0.59, 9.62, 5148
24.69, 101639.33, 0.21,-0.57, 9.66, 5153
24.69, 101639.33, 0.19,-0.54, 9.67, 5158
24.69, 101639.33, 0.19,-0.61, 9.64, 5163
24.69, 101639.33, 0.17,-0.56, 9.64, 5168
24.69, 101639.33, 0.23,-0.56, 9.71, 5173
24.69, 101639.33, 0.27,-0.63, 9.48, 5178
24.69, 101639.33, 0.19,-0.63, 9.56, 5183
24.69, 101639.33, 0.19,-0.48, 9.48, 5188
24.69, 101639.33, 0.25,-0.52, 9.58, 5193
