External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.09, 101644.56, 0.17,-0.48, 9.66, 1376
25.09, 101644.73, 0.19,-0.50, 9.52, 1381
25.09, 101644.73, 0.31,-0.52, 9.66, 1386
25.09, 101644.73, 0.31,-0.63, 9.66, 1391
25.09, 101644.73, 0.17,-0.56, 9.62, 1396
25.09, 101644.73, 0.29,-0.56, 9.58, 1401
25.09, 101644.73, 0.23,-0.52, 9.60, 1406
25.09, 101644.73, 0.21,-0.56, 9.71, 1411
25.09, 101648.29, 0.21,-0.61, 9.60, 1416
25.09, 101648.29, 0.23,-0.57, 9.62, 1421
25.09, 101648.29, 0.27,-0.57, 9.58, 1426
25.09, 101648.29, 0.23,-0.50, 9.62, 1431
25.09, 101648.29, 0.15,-0.56, 9.66, 1436
25.09, 101648.29, 0.21,-0.56, 9.58, 1441
25.09, 101648.29, 0.17,-0.57, 9.56, 1446
25.09, 101648.29, 0.19,-0.57, 9.62, 1451
25.09, 101644.67, 0.15,-0.61, 9.60, 1456
25.09, 101644.67, 0.15,-0.59, 9.62, 1461
25.09, 101644.67, 0.17,-0.61, 9.62, 1466
25.09, 101644.67, 0.17,-0.56, 9.67, 1471
25.09, 101644.67, 0.17,-0.59, 9.58, 1476
25.09, 101644.67, 0.21,-0.63, 9.64, 1481
25.09, 101644.67, 0.25,-0.65, 9.85, 1486
25.09, 101645.23, 0.23,-0.56, 9.52, 1491
25.09, 101645.23, 0.21,-0.52, 9.73, 1496
25.09, 101645.23, 0.17,-0.57, 9.73, 1501
25.09, 101645.23, 0.19,-0.65, 9.77, 1506
25.09, 101645.23, 0.19,-0.59, 9.52, 1511
25.09, 101645.23, 0.21,-0.61, 9.58, 1516
25.09, 101645.23, 0.27,-0.56, 9.58, 1521
25.09, 101644.67, 0.21,-0.63, 9.60, 1526
25.09, 101644.67, 0.19,-0.54, 9.58, 1531
25.09, 101644.67, 0.25,-0.54, 9.50, 1536
25.09, 101644.67, 0.33,-0.59, 9.67, 1541
25.09, 101644.67, 0.34,-0.56, 9.64, 1546
25.09, 101644.67, 0.27,-0.57, 9.56, 1551
25.09, 101644.67, 0.25,-0.59, 9.64, 1556
25.09, 101646.38, 0.29,-0.61, 9.60, 1561
25.09, 101646.38, 0.31,-0.61, 9.64, 1566
25.09, 101646.38, 0.25,-0.59, 9.67, 1571
25.09, 101646.38, 0.23,-0.56, 9.67, 1576
25.09, 101646.38, 0.23,-0.48, 9.62, 1581
25.09, 101646.38, 0.23,-0.48, 9.66, 1586
25.09, 101646.38, 0.27,-0.57, 9.69, 1591
25.09, 101643.91, 0.27,-0.57, 9.67, 1596
25.09, 101643.91, 0.19,-0.57, 9.62, 1601
25.09, 101643.91, 0.27,-0.57, 9.64, 1606
25.09, 101643.91, 0.25,-0.54, 9.66, 1611
25.09, 101643.91, 0.25,-0.61, 9.69, 1616
25.09, 101643.91, 0.23,-0.67, 9.71, 1621
25.09, 101643.91, 0.19,-0.63, 9.41, 1626
25.09, 101642.53, 0.25,-0.56, 9.73, 1631
25.09, 101642.53, 0.19,-0.57, 9.69, 1636
25.09, 101642.53, 0.17,-0.50, 9.60, 1641
25.09, 101642.53, 0.27,-0.57, 9.64, 1646
25.09, 101642.53, 0.21,-0.50, 9.67, 1651
25.09, 101642.53, 0.27,-0.56, 9.62, 1656
25.09, 101642.53, 0.19,-0.54, 9.69, 1661
25.09, 101647.04, 0.25,-0.56, 9.62, 1666
25.09, 101647.04, 0.25,-0.63, 9.69, 1671
25.09, 101647.04, 0.23,-0.63, 9.62, 1676
25.09, 101647.04, 0.27,-0.52, 9.66, 1681
25.09, 101647.04, 0.17,-0.52, 9.60, 1686
25.09, 101647.04, 0.17,-0.56, 9.56, 1691
25.09, 101647.04, 0.19,-0.54, 9.60, 1696
25.09, 101645.94, 0.19,-0.54, 9.64, 1701
25.09, 101645.94, 0.17,-0.50, 9.66, 1706
25.09, 101645.94, 0.17,-0.52, 9.75, 1711
25.09, 101645.94, 0.25,-0.56, 9.73, 1716
25.09, 101645.94, 0.19,-0.57, 9.71, 1721
25.09, 101645.94, 0.29,-0.57, 9.85, 1726
25.09, 101645.94, 0.27,-0.59, 9.35, 1731
25.09, 101644.45, 0.19,-0.63, 9.52, 1736
25.09, 101644.45, 0.23,-0.57, 9.37, 1741
25.09, 101644.45, 0.23,-0.56, 9.45, 1749
25.09, 101644.45, 0.21,-0.56, 9.52, 1753
25.09, 101644.45, 0.23,-0.56, 9.58, 1758
25.09, 101644.45, 0.27,-0.56, 9.58, 1763
25.09, 101644.45, 0.23,-0.56, 9.69, 1768
25.09, 101641.81, 0.23,-0.54, 9.62, 1773
25.09, 101641.81, 0.27,-0.57, 9.71, 1778
25.09, 101641.81, 0.27,-0.54, 9.58, 1783
25.09, 101641.81, 0.25,-0.54, 9.60, 1788
25.09, 101641.81, 0.27,-0.52, 9.58, 1793
25.09, 101641.81, 0.29,-0.57, 9.58, 1798
25.09, 101641.81, 0.27,-0.56, 9.62, 1803
25.09, 101642.97, 0.13,-0.54, 9.52, 1808
25.09, 101642.97, 0.31,-0.56, 9.69, 1813
25.09, 101642.97, 0.27,-0.52, 9.69, 1818
25.09, 101642.97, 0.27,-0.56, 9.75, 1823
25.09, 101642.97, 0.25,-0.57, 9.71, 1828
25.09, 101642.97, 0.31,-0.56, 9.71, 1833
25.09, 101642.97, 0.29,-0.54, 9.87, 1838
25.09, 101640.50, 0.19,-0.61, 9.71, 1843
25.09, 101640.50, 0.17,-0.57, 9.67, 1848
25.09, 101640.50, 0.19,-0.57, 9.58, 1853
25.09, 101640.50, 0.17,-0.56, 9.54, 1858
25.09, 101640.50, 0.13,-0.57, 9.58, 1863
25.09, 101640.50, 0.27,-0.56, 9.58, 1868
25.09, 101640.50, 0.27,-0.54, 9.66, 1873
25.09, 101644.51, 0.29,-0.61, 9.73, 1878
25.09, 101644.51, 0.27,-0.56, 9.64, 1883
25.09, 101644.51, 0.31,-0.52, 9.62, 1888
25.09, 101644.51, 0.25,-0.54, 9.56, 1893
25.09, 101644.51, 0.27,-0.59, 9.58, 1898
25.09, 101644.51, 0.25,-0.56, 9.52, 1903
25.09, 101644.51, 0.23,-0.57, 9.60, 1908
25.09, 101641.81, 0.15,-0.54, 9.62, 1913
25.09, 101641.81, 0.23,-0.54, 9.62, 1918
25.09, 101641.81, 0.25,-0.57, 9.60, 1923
25.09, 101641.81, 0.25,-0.56, 9.62, 1928
25.09, 101641.81, 0.33,-0.57, 9.66, 1933
25.09, 101641.81, 0.31,-0.56, 9.66, 1938
25.09, 101641.81, 0.19,-0.48, 9.62, 1943
25.09, 101641.81, 0.25,-0.48, 9.46, 1948
25.09, 101643.58, 0.21,-0.48, 9.45, 1953
25.09, 101643.58, 0.25,-0.57, 9.62, 1958
25.09, 101643.58, 0.25,-0.56, 9.64, 1963
25.09, 101643.58, 0.19,-0.54, 9.54, 1968
25.09, 101643.58, 0.25,-0.57, 9.56, 1973
25.09, 101643.58, 0.25,-0.57, 9.64, 1978
25.09, 101643.58, 0.33,-0.67, 9.66, 1983
25.09, 101642.86, 0.17,-0.65, 9.71, 1988
25.09, 101642.86, 0.23,-0.57, 9.71, 1993
25.09, 101642.86, 0.27,-0.56, 9.81, 1998
25.09, 101642.86, 0.27,-0.50, 9.67, 2003
25.09, 101642.86, 0.25,-0.50, 9.66, 2008
25.09, 101642.86, 0.17,-0.59, 9.64, 2013
25.09, 101642.86, 0.25,-0.54, 9.60, 2018
25.09, 101644.18, 0.21,-0.52, 9.60, 2023
25.09, 101644.18, 0.25,-0.54, 9.62, 2028
25.09, 101644.18, 0.19,-0.57, 9.62, 2033
25.09, 101644.18, 0.25,-0.61, 9.58, 2038
25.09, 101644.18, 0.25,-0.57, 9.62, 2043
25.09, 101644.18, 0.31,-0.57, 9.69, 2048
25.09, 101644.18, 0.27,-0.61, 9.69, 2053
25.09, 101642.86, 0.23,-0.59, 9.81, 2058
25.09, 101642.86, 0.21,-0.59, 9.79, 2063
25.09, 101642.86, 0.31,-0.54, 9.83, 2068
25.09, 101642.86, 0.17,-0.57, 9.69, 2073
25.09, 101642.86, 0.21,-0.61, 9.54, 2078
25.09, 101642.86, 0.21,-0.63, 9.27, 2083
25.09, 101642.86, 0.27,-0.56, 9.48, 2088
25.09, 101643.25, 0.17,-0.57, 9.64, 2093
25.09, 101643.25, 0.23,-0.63, 9.58, 2098
25.09, 101643.25, 0.21,-0.61, 9.69, 2103
25.09, 101643.25, 0.25,-0.52, 9.60, 2108
25.09, 101643.25, 0.27,-0.50, 9.67, 2113
25.09, 101643.25, 0.29,-0.56, 9.64, 2118
25.09, 101643.25, 0.23,-0.59, 9.62, 2123
25.09, 101641.64, 0.17,-0.59, 9.62, 2128
25.09, 101641.64, 0.23,-0.59, 9.58, 2133
25.09, 101641.64, 0.27,-0.59, 9.62, 2138
25.09, 101641.64, 0.25,-0.59, 9.62, 2143
25.09, 101641.64, 0.29,-0.56, 9.62, 2148
25.09, 101641.64, 0.27,-0.57, 9.64, 2153
25.09, 101641.64, 0.21,-0.56, 9.67, 2158
25.09, 101640.48, 0.19,-0.52, 9.60, 2163
25.09, 101640.48, 0.21,-0.54, 9.64, 2168
25.09, 101640.48, 0.27,-0.65, 9.71, 2173
25.09, 101640.48, 0.23,-0.50, 9.56, 2178
25.09, 101640.48, 0.25,-0.52, 9.66, 2183
25.09, 101640.48, 0.29,-0.50, 9.58, 2188
25.09, 101640.48, 0.21,-0.56, 9.62, 2193
25.09, 101640.82, 0.31,-0.59, 9.67, 2198
25.09, 101640.82, 0.31,-0.61, 9.69, 2203
25.09, 101640.82, 0.33,-0.61, 9.66, 2208
25.09, 101640.82, 0.29,-0.54, 9.67, 2213
25.09, 101640.82, 0.29,-0.57, 9.69, 2218
25.09, 101640.82, 0.25,-0.52, 9.66, 2223
25.09, 101640.82, 0.31,-0.59, 9.58, 2228
25.09, 101644.51, 0.23,-0.59, 9.66, 2233
25.09, 101644.51, 0.27,-0.59, 9.64, 2238
25.09, 101644.51, 0.29,-0.59, 9.62, 2243
25.09, 101644.51, 0.21,-0.54, 9.62, 2251
25.09, 101644.51, 0.23,-0.52, 9.62, 2255
25.09, 101644.51, 0.21,-0.52, 9.64, 2260
25.09, 101644.51, 0.27,-0.52, 9.62, 2265
25.09, 101640.01, 0.23,-0.59, 9.75, 2270
25.09, 101640.01, 0.25,-0.63, 9.73, 2275
25.09, 101640.01, 0.27,-0.54, 9.67, 2280
25.09, 101640.01, 0.17,-0.56, 9.77, 2285
25.09, 101640.01, 0.19,-0.52, 9.90, 2290
25.09, 101640.01, 0.11,-0.57, 9.62, 2295
25.09, 101640.01, 0.19,-0.50, 9.58, 2300
25.09, 101643.80, 0.25,-0.56, 9.66, 2305
25.09, 101643.80, 0.29,-0.59, 9.69, 2310
25.09, 101643.80, 0.25,-0.52, 9.60, 2315
25.09, 101643.80, 0.34,-0.54, 9.58, 2320
25.09, 101643.80, 0.25,-0.54, 9.62, 2325
25.09, 101643.80, 0.25,-0.54, 9.66, 2330
25.09, 101643.80, 0.21,-0.50, 9.64, 2335
25.09, 101643.90, 0.21,-0.59, 9.69, 2340
25.09, 101643.90, 0.21,-0.63, 9.66, 2345
25.09, 101643.90, 0.17,-0.54, 9.64, 2350
25.09, 101643.90, 0.19,-0.54, 9.69, 2355
25.09, 101643.90, 0.19,-0.52, 9.62, 2360
25.09, 101643.90, 0.23,-0.48, 9.69, 2365
25.09, 101643.90, 0.23,-0.56, 9.62, 2370
25.09, 101643.23, 0.27,-0.57, 9.60, 2375
25.09, 101643.23, 0.31,-0.52, 9.60, 2380
25.09, 101643.23, 0.29,-0.57, 9.52, 2385
25.09, 101643.23, 0.17,-0.54, 9.73, 2390
25.09, 101643.23, 0.23,-0.63, 9.54, 2395
25.09, 101643.23, 0.21,-0.69, 9.77, 2400
25.09, 101643.23, 0.25,-0.63, 9.75, 2405
25.09, 101643.95, 0.29,-0.54, 9.43, 2410
25.09, 101643.95, 0.25,-0.54, 9.71, 2415
25.09, 101643.95, 0.33,-0.54, 9.67, 2420
25.09, 101643.95, 0.19,-0.54, 9.62, 2425
25.09, 101643.95, 0.21,-0.54, 9.54, 2430
25.09, 101643.95, 0.19,-0.61, 9.66, 2435
25.09, 101643.95, 0.19,-0.57, 9.58, 2440
25.09, 101643.57, 0.19,-0.61, 9.64, 2445
25.09, 101643.57, 0.21,-0.61, 9.58, 2450
25.09, 101643.57, 0.19,-0.59, 9.69, 2455
25.09, 101643.57, 0.19,-0.57, 9.67, 2460
25.09, 101643.57, 0.23,-0.63, 9.60, 2465
25.09, 101643.57, 0.21,-0.52, 9.52, 2470
25.09, 101643.57, 0.15,-0.50, 9.71, 2475
25.09, 101643.57, 0.15,-0.42, 9.62, 2480
25.09, 101642.74, 0.10,-0.59, 9.50, 2485
25.09, 101642.74, 0.11,-0.48, 9.64, 2490
25.09, 101642.74, 0.08,-0.36, 9.77, 2495
25.09, 101642.74, -0.02,-0.44, 9.48, 2500
25.09, 101642.74, 0.21,-0.48, 9.52, 2505
25.09, 101642.74, 0.48,-0.71, 9.94, 2510
25.09, 101642.74, 0.46,-0.92, 10.25, 2515
25.09, 101644.89, 0.29,-0.69, 9.96, 2520
25.09, 101644.89, 0.10,-0.59, 9.54, 2525
25.09, 101644.89, 0.29,-0.44, 9.23, 2530
25.09, 101644.89, 0.77,-0.46, 8.97, 2535
25.09, 101644.89, 0.52,-0.59, 9.14, 2540
25.09, 101644.89, 0.13,-0.42, 9.66, 2545
25.09, 101644.89, 0.02,-0.57, 9.85, 2550
25.09, 101643.95, 0.44,-0.61, 9.60, 2555
25.09, 101643.95, 0.48,-0.34, 9.33, 2560
25.09, 101643.95, 0.13,-0.33, 9.45, 2565
25.09, 101643.95, 0.23,-0.65, 10.13, 2570
25.09, 101643.95, 0.38,-0.73, 10.35, 2575
25.09, 101643.95, 0.50,-0.61, 9.83, 2580
25.09, 101643.95, 0.34,-0.29, 9.12, 2585
25.09, 101645.27, 0.19,-0.42, 9.00, 2590
25.09, 101645.27, 0.38,-0.52, 9.46, 2595
25.09, 101645.27, 0.52,-0.77, 9.81, 2600
25.09, 101645.27, 0.34,-0.75, 9.67, 2605
25.09, 101645.27, 0.31,-0.54, 9.43, 2610
25.09, 101645.27, 0.23,-0.57, 9.48, 2615
25.09, 101645.27, 0.11,-0.75, 9.64, 2620
25.09, 101642.80, 0.06,-0.71, 9.90, 2625
25.09, 101642.80, 0.06,-0.63, 9.96, 2630
25.09, 101642.80, 0.19,-0.57, 9.77, 2635
25.09, 101642.80, 0.02,-0.48, 9.58, 2640
25.09, 101642.80, 0.08,-0.42, 9.46, 2645
25.09, 101642.80, 0.04,-0.40, 9.35, 2650
25.09, 101642.80, 0.04,-0.50, 9.45, 2655
25.09, 101641.17, 0.15,-0.59, 9.50, 2660
25.09, 101641.17, 0.23,-0.63, 9.73, 2665
25.09, 101641.17, 0.19,-0.71, 9.73, 2670
25.09, 101641.17, 0.25,-0.65, 9.64, 2675
25.09, 101641.17, 0.23,-0.42, 9.54, 2680
25.09, 101641.17, 0.38,-0.48, 9.64, 2685
25.09, 101641.17, 0.36,-0.48, 9.54, 2690
25.09, 101642.80, 0.36,-0.44, 9.66, 2695
25.09, 101642.80, 0.33,-0.57, 9.79, 2700
25.09, 101642.80, 0.34,-0.63, 9.64, 2705
25.09, 101642.80, 0.40,-0.48, 9.54, 2710
25.09, 101642.80, 0.25,-0.57, 9.50, 2715
25.09, 101642.80, 0.29,-0.56, 9.56, 2720
25.09, 101642.80, 0.13,-0.59, 9.71, 2725
25.09, 101643.46, 0.31,-0.52, 9.73, 2730
25.09, 101643.46, 0.19,-0.50, 9.56, 2735
25.09, 101643.46, 0.19,-0.52, 9.60, 2740
25.09, 101643.46, 0.15,-0.52, 9.62, 2745
25.09, 101643.46, 0.13,-0.61, 9.73, 2753
25.09, 101643.46, 0.19,-0.61, 9.79, 2758
25.09, 101643.46, 0.15,-0.56, 9.56, 2762
25.09, 101644.12, 0.13,-0.63, 9.50, 2767
25.09, 101644.12, 0.15,-0.61, 9.67, 2772
25.09, 101644.12, 0.15,-0.57, 9.64, 2777
25.09, 101644.12, 0.04,-0.63, 9.60, 2782
25.09, 101644.12, 0.19,-0.57, 9.64, 2787
25.09, 101644.12, 0.15,-0.57, 9.66, 2792
25.09, 101644.12, 0.23,-0.59, 9.64, 2797
25.09, 101642.97, 0.21,-0.54, 9.69, 2802
25.09, 101642.97, 0.23,-0.52, 9.64, 2807
25.09, 101642.97, 0.25,-0.54, 9.64, 2812
25.09, 101642.97, 0.34,-0.57, 9.64, 2817
25.09, 101642.97, 0.29,-0.57, 9.62, 2822
25.09, 101642.97, 0.25,-0.59, 9.58, 2827
25.09, 101642.97, 0.31,-0.59, 9.60, 2832
25.09, 101644.18, 0.33,-0.63, 9.58, 2837
25.09, 101644.18, 0.33,-0.52, 9.58, 2842
25.09, 101644.18, 0.31,-0.54, 9.58, 2847
25.09, 101644.18, 0.36,-0.57, 9.69, 2852
25.09, 101644.18, 0.34,-0.61, 9.64, 2857
25.09, 101644.18, 0.36,-0.52, 9.60, 2862
25.09, 101644.18, 0.23,-0.56, 9.67, 2867
25.09, 101643.95, 0.27,-0.48, 9.66, 2872
25.09, 101643.95, 0.21,-0.46, 9.71, 2877
25.09, 101643.95, 0.25,-0.65, 9.64, 2882
25.09, 101643.95, 0.19,-0.57, 9.56, 2887
25.09, 101643.95, 0.15,-0.52, 9.66, 2892
25.09, 101643.95, 0.11,-0.56, 9.66, 2897
25.09, 101643.95, 0.13,-0.57, 9.69, 2902
25.09, 101641.16, 0.19,-0.61, 9.71, 2907
25.09, 101641.16, 0.23,-0.56, 9.64, 2912
25.09, 101641.16, 0.21,-0.52, 9.62, 2917
25.09, 101641.16, 0.25,-0.56, 9.69, 2922
25.09, 101641.16, 0.27,-0.56, 9.69, 2927
25.09, 101641.16, 0.25,-0.54, 9.66, 2932
25.09, 101641.16, 0.23,-0.56, 9.73, 2937
25.09, 101642.47, 0.29,-0.56, 9.62, 2942
25.09, 101642.47, 0.25,-0.57, 9.58, 2947
25.09, 101642.47, 0.23,-0.57, 9.60, 2952
25.09, 101642.47, 0.25,-0.61, 9.58, 2957
25.09, 101642.47, 0.23,-0.59, 9.60, 2962
25.09, 101642.47, 0.25,-0.52, 9.62, 2967
25.09, 101642.47, 0.25,-0.48, 9.62, 2972
25.09, 101645.77, 0.25,-0.54, 9.66, 2977
25.09, 101645.77, 0.21,-0.57, 9.73, 2982
25.09, 101645.77, 0.21,-0.56, 9.69, 2987
25.09, 101645.77, 0.23,-0.52, 9.69, 2992
25.09, 101645.77, 0.21,-0.42, 9.45, 2997
25.09, 101645.77, 0.21,-0.54, 9.50, 3002
25.09, 101645.77, 0.11,-0.48, 9.58, 3007
25.09, 101645.77, 0.21,-0.46, 9.45, 3012
25.09, 101641.75, 0.17,-0.48, 9.66, 3017
25.09, 101641.75, 0.21,-0.40, 9.56, 3022
25.09, 101641.75, 0.21,-0.40, 9.52, 3027
25.09, 101641.75, 0.17,-0.21, 9.77, 3032
25.09, 101641.75, 0.15,-0.21, 9.64, 3037
25.09, 101641.75, 0.06,-0.21, 9.85, 3042
25.09, 101641.75, 0.11,-0.27, 9.69, 3047
25.09, 101643.80, 0.04,-0.27, 9.64, 3052
25.09, 101643.80, 0.00,-0.21, 9.58, 3057
25.09, 101643.80, 0.02,-0.31, 9.71, 3062
25.09, 101643.80, 0.06,-0.44, 9.87, 3067
25.09, 101643.80, 0.08,-0.33, 9.67, 3072
25.09, 101643.80, 0.08,-0.50, 9.56, 3077
25.09, 101643.80, 0.17,-0.50, 9.67, 3082
25.09, 101644.51, 0.23,-0.71, 9.87, 3087
25.09, 101644.51, 0.25,-0.80, 9.77, 3092
25.09, 101644.51, 0.27,-0.80, 9.54, 3097
25.09, 101644.51, 0.33,-0.98, 9.43, 3102
25.09, 101644.51, 0.34,-0.96, 9.64, 3107
25.09, 101644.51, 0.31,-1.09, 9.64, 3112
25.09, 101644.51, 0.40,-1.00, 9.75, 3117
25.09, 101641.16, 0.36,-0.82, 9.52, 3122
25.09, 101641.16, 0.38,-0.82, 9.45, 3127
25.09, 101641.16, 0.54,-0.79, 9.39, 3132
25.09, 101641.16, 0.52,-0.84, 9.83, 3137
25.09, 101641.16, 0.57,-0.96, 9.98, 3142
25.09, 101641.16, 0.52,-1.07, 9.83, 3147
