External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.06, 101641.38, 0.23,-0.50, 9.60, 1057
25.06, 101641.38, 0.13,-0.52, 9.62, 1062
25.06, 101641.38, 0.13,-0.50, 9.60, 1067
25.06, 101640.14, 0.25,-0.56, 9.60, 1072
25.06, 101640.14, 0.19,-0.56, 9.48, 1077
25.06, 101640.14, 0.21,-0.56, 9.62, 1082
25.06, 101640.14, 0.25,-0.52, 9.56, 1087
25.06, 101640.14, 0.21,-0.52, 9.69, 1092
25.06, 101640.14, 0.21,-0.57, 9.69, 1097
25.06, 101640.14, 0.23,-0.52, 9.66, 1102
25.06, 101639.81, 0.25,-0.57, 9.67, 1107
25.06, 101639.81, 0.25,-0.56, 9.67, 1112
25.06, 101639.81, 0.23,-0.54, 9.62, 1117
25.06, 101639.81, 0.21,-0.52, 9.66, 1122
25.06, 101639.81, 0.31,-0.56, 9.56, 1127
25.06, 101639.81, 0.31,-0.50, 9.64, 1132
25.06, 101639.81, 0.27,-0.54, 9.58, 1137
25.06, 101642.78, 0.27,-0.52, 9.60, 1142
25.06, 101642.78, 0.25,-0.50, 9.56, 1147
25.06, 101642.78, 0.29,-0.57, 9.54, 1152
25.06, 101642.78, 0.23,-0.59, 9.69, 1157
25.06, 101642.78, 0.21,-0.63, 9.89, 1162
25.06, 101642.78, 0.19,-0.54, 9.62, 1167
25.06, 101642.78, 0.21,-0.56, 9.79, 1172
25.06, 101641.88, 0.21,-0.59, 9.77, 1177
25.06, 101641.88, 0.17,-0.63, 9.73, 1182
25.06, 101641.88, 0.27,-0.61, 9.60, 1187
25.06, 101641.88, 0.25,-0.59, 9.58, 1192
25.06, 101641.88, 0.17,-0.59, 9.58, 1197
25.06, 101641.88, 0.23,-0.52, 9.58, 1202
25.06, 101641.88, 0.19,-0.61, 9.54, 1207
25.06, 101641.12, 0.25,-0.54, 9.60, 1212
25.06, 101641.12, 0.15,-0.56, 9.64, 1217
25.06, 101641.12, 0.19,-0.63, 9.64, 1222
25.06, 101641.12, 0.19,-0.59, 9.69, 1227
25.06, 101641.12, 0.25,-0.57, 9.62, 1232
25.06, 101641.12, 0.25,-0.54, 9.64, 1237
25.06, 101641.12, 0.29,-0.57, 9.66, 1242
25.06, 101642.70, 0.27,-0.63, 9.64, 1250
25.06, 101642.70, 0.21,-0.59, 9.81, 1254
25.06, 101642.70, 0.23,-0.57, 9.79, 1259
25.06, 101642.70, 0.29,-0.54, 9.71, 1264
25.06, 101642.70, 0.25,-0.59, 9.64, 1269
25.06, 101642.70, 0.31,-0.57, 9.66, 1274
25.06, 101642.70, 0.17,-0.54, 9.64, 1279
25.06, 101640.78, 0.25,-0.52, 9.67, 1284
25.06, 101640.78, 0.23,-0.54, 9.62, 1289
25.06, 101640.78, 0.25,-0.54, 9.62, 1294
25.06, 101640.78, 0.25,-0.54, 9.62, 1299
25.06, 101640.78, 0.17,-0.56, 9.66, 1304
25.06, 101640.78, 0.15,-0.56, 9.67, 1309
25.06, 101640.78, 0.19,-0.57, 9.66, 1314
25.06, 101639.41, 0.21,-0.59, 9.66, 1319
25.06, 101639.41, 0.19,-0.54, 9.64, 1324
25.06, 101639.41, 0.17,-0.59, 9.66, 1329
25.06, 101639.41, 0.25,-0.52, 9.60, 1334
25.06, 101639.41, 0.19,-0.56, 9.66, 1339
25.06, 101639.41, 0.19,-0.67, 9.62, 1344
25.06, 101639.41, 0.27,-0.54, 9.64, 1349
25.06, 101641.94, 0.21,-0.63, 9.83, 1354
25.06, 101641.94, 0.23,-0.67, 9.71, 1359
25.06, 101641.94, 0.21,-0.57, 9.52, 1364
25.06, 101641.94, 0.31,-0.59, 9.58, 1369
25.06, 101641.94, 0.25,-0.57, 9.56, 1374
25.06, 101641.94, 0.34,-0.59, 9.60, 1379
25.06, 101641.94, 0.21,-0.52, 9.62, 1384
25.06, 101643.53, 0.25,-0.63, 9.58, 1389
25.06, 101643.53, 0.21,-0.59, 9.62, 1394
25.06, 101643.53, 0.19,-0.59, 9.66, 1399
25.06, 101643.53, 0.27,-0.59, 9.66, 1404
25.06, 101643.53, 0.21,-0.54, 9.67, 1409
25.06, 101643.53, 0.29,-0.50, 9.67, 1414
25.06, 101643.53, 0.27,-0.56, 9.58, 1419
25.06, 101643.31, 0.23,-0.57, 9.66, 1424
25.06, 101643.31, 0.23,-0.61, 9.66, 1429
25.06, 101643.31, 0.25,-0.57, 9.66, 1434
25.06, 101643.31, 0.25,-0.54, 9.69, 1439
25.06, 101643.31, 0.25,-0.56, 9.69, 1444
25.06, 101643.31, 0.21,-0.54, 9.69, 1449
25.06, 101643.31, 0.15,-0.61, 9.64, 1454
25.06, 101643.31, 0.19,-0.56, 9.60, 1459
25.06, 101638.98, 0.25,-0.52, 9.62, 1464
25.06, 101638.98, 0.17,-0.50, 9.52, 1469
25.06, 101638.98, 0.19,-0.56, 9.45, 1474
25.06, 101638.98, 0.15,-0.59, 9.67, 1479
25.06, 101638.98, 0.17,-0.54, 9.60, 1484
25.06, 101638.98, 0.17,-0.54, 9.64, 1489
25.06, 101638.98, 0.23,-0.59, 9.60, 1494
25.06, 101642.98, 0.29,-0.65, 9.62, 1499
25.06, 101642.98, 0.31,-0.57, 9.62, 1504
25.06, 101642.98, 0.21,-0.59, 9.62, 1509
25.06, 101642.98, 0.25,-0.61, 9.66, 1514
25.06, 101642.98, 0.23,-0.59, 9.71, 1519
25.06, 101642.98, 0.21,-0.57, 9.66, 1524
25.06, 101642.98, 0.23,-0.57, 9.62, 1529
25.06, 101639.15, 0.21,-0.56, 9.62, 1534
25.06, 101639.15, 0.23,-0.52, 9.64, 1539
25.06, 101639.15, 0.17,-0.52, 9.62, 1544
25.06, 101639.15, 0.19,-0.54, 9.66, 1549
25.06, 101639.15, 0.25,-0.57, 9.67, 1554
25.06, 101639.15, 0.25,-0.61, 9.67, 1559
25.06, 101639.15, 0.29,-0.61, 9.66, 1564
25.06, 101639.95, 0.23,-0.54, 9.58, 1569
25.06, 101639.95, 0.27,-0.56, 9.60, 1574
25.06, 101639.95, 0.27,-0.56, 9.62, 1579
25.06, 101639.95, 0.19,-0.56, 9.60, 1584
25.06, 101639.95, 0.19,-0.48, 9.54, 1589
25.06, 101639.95, 0.29,-0.54, 9.67, 1594
25.06, 101639.95, 0.29,-0.57, 9.71, 1599
25.06, 101638.98, 0.27,-0.61, 9.73, 1604
25.06, 101638.98, 0.19,-0.54, 9.66, 1609
25.06, 101638.98, 0.23,-0.56, 9.64, 1614
25.06, 101638.98, 0.17,-0.56, 9.64, 1619
25.06, 101638.98, 0.15,-0.48, 9.60, 1624
25.06, 101638.98, 0.13,-0.50, 9.67, 1629
25.06, 101638.98, 0.23,-0.59, 9.64, 1634
25.06, 101642.21, 0.29,-0.52, 9.60, 1639
25.06, 101642.21, 0.25,-0.48, 9.58, 1644
25.06, 101642.21, 0.19,-0.52, 9.58, 1649
25.06, 101642.21, 0.19,-0.52, 9.69, 1654
25.06, 101642.21, 0.27,-0.52, 9.64, 1659
25.06, 101642.21, 0.23,-0.56, 9.62, 1664
25.06, 101642.21, 0.25,-0.56, 9.62, 1669
25.06, 101641.28, 0.27,-0.54, 9.62, 1674
25.06, 101641.28, 0.25,-0.54, 9.62, 1679
25.06, 101641.28, 0.21,-0.57, 9.60, 1684
25.06, 101641.28, 0.29,-0.56, 9.62, 1689
25.06, 101641.28, 0.21,-0.57, 9.62, 1694
25.06, 101641.28, 0.21,-0.52, 9.73, 1699
25.06, 101641.28, 0.21,-0.40, 9.58, 1704
25.06, 101638.32, 0.23,-0.54, 9.46, 1709
25.06, 101638.32, 0.27,-0.54, 9.67, 1714
25.06, 101638.32, 0.23,-0.56, 9.62, 1719
25.06, 101638.32, 0.25,-0.52, 9.62, 1724
25.06, 101638.32, 0.17,-0.61, 9.58, 1729
25.06, 101638.32, 0.19,-0.54, 9.67, 1734
25.06, 101638.32, 0.23,-0.57, 9.66, 1739
25.06, 101640.02, 0.29,-0.52, 9.64, 1744
25.06, 101640.02, 0.29,-0.54, 9.67, 1752
25.06, 101640.02, 0.31,-0.56, 9.67, 1756
25.06, 101640.02, 0.25,-0.57, 9.62, 1761
25.06, 101640.02, 0.23,-0.57, 9.60, 1766
25.06, 101640.02, 0.29,-0.56, 9.66, 1771
25.06, 101640.02, 0.27,-0.59, 9.58, 1776
25.06, 101638.16, 0.27,-0.46, 9.62, 1781
25.06, 101638.16, 0.25,-0.59, 9.60, 1786
25.06, 101638.16, 0.27,-0.56, 9.56, 1791
25.06, 101638.16, 0.29,-0.54, 9.73, 1796
25.06, 101638.16, 0.27,-0.48, 9.67, 1801
25.06, 101638.16, 0.21,-0.50, 9.66, 1806
25.06, 101638.16, 0.21,-0.56, 9.67, 1811
25.06, 101638.91, 0.17,-0.59, 9.64, 1816
25.06, 101638.91, 0.25,-0.54, 9.64, 1821
25.06, 101638.91, 0.21,-0.67, 9.64, 1826
25.06, 101638.91, 0.13,-0.61, 9.64, 1831
25.06, 101638.91, 0.15,-0.54, 9.73, 1836
25.06, 101638.91, 0.11,-0.59, 9.75, 1841
25.06, 101638.91, 0.19,-0.57, 9.67, 1846
25.06, 101640.45, 0.13,-0.59, 9.60, 1851
25.06, 101640.45, 0.19,-0.59, 9.67, 1856
25.06, 101640.45, 0.17,-0.54, 9.64, 1861
25.06, 101640.45, 0.17,-0.59, 9.69, 1866
25.06, 101640.45, 0.23,-0.59, 9.62, 1871
25.06, 101640.45, 0.17,-0.59, 9.69, 1876
25.06, 101640.45, 0.21,-0.56, 9.66, 1881
25.06, 101639.91, 0.25,-0.56, 9.71, 1886
25.06, 101639.91, 0.25,-0.57, 9.66, 1891
25.06, 101639.91, 0.19,-0.61, 9.60, 1896
25.06, 101639.91, 0.25,-0.52, 9.60, 1901
25.06, 101639.91, 0.27,-0.48, 9.56, 1906
25.06, 101639.91, 0.27,-0.54, 9.66, 1911
25.06, 101639.91, 0.27,-0.56, 9.66, 1916
25.06, 101639.73, 0.27,-0.52, 9.62, 1921
25.06, 101639.73, 0.29,-0.56, 9.45, 1926
25.06, 101639.73, 0.27,-0.52, 9.52, 1931
25.06, 101639.73, 0.34,-0.56, 9.58, 1936
25.06, 101639.73, 0.25,-0.54, 9.64, 1941
25.06, 101639.73, 0.29,-0.56, 9.64, 1946
25.06, 101639.73, 0.27,-0.57, 9.62, 1951
25.06, 101639.73, 0.23,-0.59, 9.56, 1956
25.06, 101641.61, 0.27,-0.52, 9.60, 1961
25.06, 101641.61, 0.15,-0.48, 9.64, 1966
25.06, 101641.61, 0.25,-0.50, 9.58, 1971
25.06, 101641.61, 0.21,-0.52, 9.62, 1976
25.06, 101641.61, 0.27,-0.54, 9.54, 1981
25.06, 101641.61, 0.21,-0.63, 9.66, 1986
25.06, 101641.61, 0.27,-0.59, 9.60, 1991
25.06, 101638.98, 0.21,-0.50, 9.62, 1996
25.06, 101638.98, 0.27,-0.50, 9.66, 2001
25.06, 101638.98, 0.19,-0.52, 9.69, 2006
25.06, 101638.98, 0.17,-0.56, 9.52, 2011
25.06, 101638.98, 0.15,-0.59, 9.67, 2016
25.06, 101638.98, 0.17,-0.57, 9.54, 2021
25.06, 101638.98, 0.23,-0.61, 9.66, 2026
25.06, 101640.89, 0.17,-0.57, 9.79, 2031
25.06, 101640.89, 0.31,-0.57, 9.64, 2036
25.06, 101640.89, 0.31,-0.57, 9.64, 2041
25.06, 101640.89, 0.19,-0.56, 9.64, 2046
25.06, 101640.89, 0.23,-0.57, 9.62, 2051
25.06, 101640.89, 0.25,-0.57, 9.69, 2056
25.06, 101640.89, 0.23,-0.57, 9.71, 2061
25.06, 101639.80, 0.21,-0.59, 9.54, 2066
25.06, 101639.80, 0.21,-0.56, 9.64, 2071
25.06, 101639.80, 0.23,-0.63, 9.69, 2076
25.06, 101639.80, 0.21,-0.56, 9.66, 2081
25.06, 101639.80, 0.27,-0.52, 9.64, 2086
25.06, 101639.80, 0.23,-0.50, 9.66, 2091
25.06, 101639.80, 0.27,-0.52, 9.66, 2096
25.06, 101641.28, 0.25,-0.54, 9.64, 2101
25.06, 101641.28, 0.27,-0.56, 9.60, 2106
25.06, 101641.28, 0.23,-0.56, 9.58, 2111
25.06, 101641.28, 0.25,-0.56, 9.64, 2116
25.06, 101641.28, 0.27,-0.57, 9.58, 2121
25.06, 101641.28, 0.33,-0.56, 9.67, 2126
25.06, 101641.28, 0.33,-0.48, 9.58, 2131
25.06, 101639.91, 0.23,-0.52, 9.41, 2136
25.06, 101639.91, 0.21,-0.52, 9.52, 2141
25.06, 101639.91, 0.19,-0.54, 9.75, 2146
25.06, 101639.91, 0.27,-0.54, 9.64, 2151
25.06, 101639.91, 0.19,-0.56, 9.50, 2156
25.06, 101639.91, 0.21,-0.52, 9.60, 2161
25.06, 101639.91, 0.19,-0.56, 9.58, 2166
25.06, 101642.59, 0.19,-0.65, 9.62, 2171
25.06, 101642.59, 0.29,-0.59, 9.52, 2176
25.06, 101642.59, 0.23,-0.56, 9.60, 2181
25.06, 101642.59, 0.17,-0.59, 9.66, 2186
25.06, 101642.59, 0.21,-0.56, 9.66, 2191
25.06, 101642.59, 0.27,-0.50, 9.64, 2196
25.06, 101642.59, 0.25,-0.48, 9.64, 2201
25.06, 101639.81, 0.25,-0.56, 9.64, 2206
25.06, 101639.81, 0.19,-0.48, 9.60, 2211
25.06, 101639.81, 0.23,-0.54, 9.69, 2216
25.06, 101639.81, 0.21,-0.59, 9.66, 2221
25.06, 101639.81, 0.21,-0.57, 9.69, 2226
25.06, 101639.81, 0.17,-0.57, 9.60, 2231
25.06, 101639.81, 0.15,-0.59, 9.71, 2236
25.06, 101641.05, 0.19,-0.54, 9.56, 2241
25.06, 101641.05, 0.21,-0.48, 9.66, 2246
25.06, 101641.05, 0.19,-0.56, 9.77, 2254
25.06, 101641.05, 0.21,-0.59, 9.71, 2258
25.06, 101641.05, 0.21,-0.52, 9.67, 2263
25.06, 101641.05, 0.27,-0.48, 9.64, 2268
25.06, 101641.05, 0.25,-0.56, 9.66, 2273
25.06, 101640.12, 0.21,-0.59, 9.69, 2278
25.06, 101640.12, 0.21,-0.57, 9.67, 2283
25.06, 101640.12, 0.23,-0.57, 9.66, 2288
25.06, 101640.12, 0.17,-0.50, 9.64, 2293
25.06, 101640.12, 0.17,-0.56, 9.62, 2298
25.06, 101640.12, 0.21,-0.54, 9.56, 2303
25.06, 101640.12, 0.19,-0.54, 9.64, 2308
25.06, 101642.44, 0.19,-0.59, 9.66, 2313
25.06, 101642.44, 0.21,-0.52, 9.66, 2318
25.06, 101642.44, 0.23,-0.54, 9.64, 2323
25.06, 101642.44, 0.19,-0.57, 9.54, 2328
25.06, 101642.44, 0.15,-0.54, 9.43, 2333
25.06, 101642.44, 0.23,-0.57, 9.66, 2338
25.06, 101642.44, 0.23,-0.52, 9.75, 2343
25.06, 101641.77, 0.15,-0.56, 9.71, 2348
25.06, 101641.77, 0.23,-0.57, 9.60, 2353
25.06, 101641.77, 0.25,-0.56, 9.62, 2358
25.06, 101641.77, 0.25,-0.56, 9.67, 2363
25.06, 101641.77, 0.25,-0.56, 9.58, 2368
25.06, 101641.77, 0.25,-0.56, 9.60, 2373
25.06, 101641.77, 0.31,-0.54, 9.56, 2378
25.06, 101640.96, 0.23,-0.54, 9.58, 2383
25.06, 101640.96, 0.23,-0.54, 9.62, 2388
25.06, 101640.96, 0.25,-0.52, 9.60, 2393
25.06, 101640.96, 0.29,-0.61, 9.60, 2398
25.06, 101640.96, 0.25,-0.56, 9.60, 2403
25.06, 101640.96, 0.21,-0.52, 9.54, 2408
25.06, 101640.96, 0.23,-0.54, 9.60, 2413
25.06, 101641.45, 0.19,-0.52, 9.62, 2418
25.06, 101641.45, 0.27,-0.52, 9.58, 2423
25.06, 101641.45, 0.21,-0.56, 9.62, 2428
25.06, 101641.45, 0.13,-0.59, 9.62, 2433
25.06, 101641.45, 0.17,-0.52, 9.71, 2438
25.06, 101641.45, 0.27,-0.52, 9.60, 2443
25.06, 101641.45, 0.23,-0.52, 9.71, 2448
25.06, 101641.45, 0.21,-0.59, 9.45, 2453
25.06, 101640.96, 0.25,-0.57, 9.56, 2458
25.06, 101640.96, 0.27,-0.54, 9.69, 2463
25.06, 101640.96, 0.23,-0.61, 9.62, 2468
25.06, 101640.96, 0.23,-0.59, 9.62, 2473
25.06, 101640.96, 0.23,-0.56, 9.62, 2478
25.06, 101640.96, 0.25,-0.44, 9.58, 2483
25.06, 101640.96, 0.29,-0.52, 9.60, 2488
25.06, 101643.11, 0.29,-0.57, 9.60, 2493
25.06, 101643.11, 0.21,-0.56, 9.60, 2498
25.06, 101643.11, 0.21,-0.57, 9.67, 2503
25.06, 101643.11, 0.23,-0.56, 9.66, 2508
25.06, 101643.11, 0.25,-0.56, 9.62, 2513
25.06, 101643.11, 0.23,-0.52, 9.64, 2518
25.06, 101643.11, 0.25,-0.52, 9.60, 2523
25.06, 101639.81, 0.29,-0.54, 9.62, 2528
25.06, 101639.81, 0.27,-0.56, 9.62, 2533
25.06, 101639.81, 0.21,-0.52, 9.60, 2538
25.06, 101639.81, 0.27,-0.56, 9.60, 2543
25.06, 101639.81, 0.19,-0.59, 9.46, 2548
25.06, 101639.81, 0.25,-0.54, 9.73, 2553
25.06, 101639.81, 0.21,-0.52, 9.64, 2558
25.06, 101641.62, 0.21,-0.54, 9.41, 2563
25.06, 101641.62, 0.21,-0.57, 9.77, 2568
25.06, 101641.62, 0.15,-0.56, 9.62, 2573
25.06, 101641.62, 0.23,-0.48, 9.48, 2578
25.06, 101641.62, 0.19,-0.48, 9.54, 2583
25.06, 101641.62, 0.33,-0.59, 9.58, 2588
25.06, 101641.62, 0.21,-0.57, 9.60, 2593
25.06, 101641.95, 0.23,-0.56, 9.66, 2598
25.06, 101641.95, 0.27,-0.57, 9.67, 2603
25.06, 101641.95, 0.27,-0.57, 9.67, 2608
25.06, 101641.95, 0.31,-0.56, 9.71, 2613
25.06, 101641.95, 0.27,-0.52, 9.69, 2618
25.06, 101641.95, 0.27,-0.57, 9.66, 2623
25.06, 101641.95, 0.29,-0.50, 9.64, 2628
25.06, 101639.25, 0.27,-0.59, 9.66, 2633
25.06, 101639.25, 0.27,-0.52, 9.64, 2638
25.06, 101639.25, 0.25,-0.46, 9.60, 2643
25.06, 101639.25, 0.25,-0.54, 9.66, 2648
25.06, 101639.25, 0.31,-0.54, 9.62, 2653
25.06, 101639.25, 0.19,-0.56, 9.64, 2658
25.06, 101639.25, 0.27,-0.54, 9.66, 2663
25.06, 101638.81, 0.23,-0.59, 9.58, 2668
25.06, 101638.81, 0.17,-0.54, 9.67, 2673
25.06, 101638.81, 0.21,-0.56, 9.66, 2678
25.06, 101638.81, 0.23,-0.59, 9.67, 2683
25.06, 101638.81, 0.23,-0.57, 9.62, 2688
25.06, 101638.81, 0.19,-0.59, 9.71, 2693
25.06, 101638.81, 0.27,-0.52, 9.66, 2698
25.06, 101637.72, 0.29,-0.52, 9.66, 2703
25.06, 101637.72, 0.25,-0.63, 9.67, 2708
25.06, 101637.72, 0.21,-0.59, 9.66, 2713
25.06, 101637.72, 0.21,-0.59, 9.62, 2718
25.06, 101637.72, 0.23,-0.57, 9.64, 2723
25.06, 101637.72, 0.25,-0.57, 9.64, 2728
25.06, 101637.72, 0.15,-0.59, 9.67, 2733
25.06, 101638.20, 0.17,-0.59, 9.67, 2738
25.06, 101638.20, 0.17,-0.57, 9.64, 2743
25.06, 101638.20, 0.19,-0.54, 9.66, 2748
25.06, 101638.20, 0.21,-0.59, 9.71, 2756
25.06, 101638.20, 0.21,-0.57, 9.62, 2761
25.06, 101638.20, 0.23,-0.40, 9.62, 2765
25.06, 101638.20, 0.21,-0.52, 9.73, 2770
25.06, 101640.58, 0.23,-0.52, 9.60, 2775
25.06, 101640.58, 0.13,-0.54, 9.71, 2780
25.06, 101640.58, 0.23,-0.59, 9.67, 2785
25.06, 101640.58, 0.25,-0.54, 9.69, 2790
25.06, 101640.58, 0.25,-0.54, 9.64, 2795
25.06, 101640.58, 0.23,-0.52, 9.66, 2800
25.06, 101640.58, 0.23,-0.56, 9.69, 2805
25.06, 101642.72, 0.23,-0.52, 9.60, 2810
25.06, 101642.72, 0.25,-0.56, 9.69, 2815
25.06, 101642.72, 0.27,-0.54, 9.66, 2820
25.06, 101642.72, 0.23,-0.59, 9.69, 2825
25.06, 101642.72, 0.27,-0.50, 9.64, 2830
25.06, 101642.72, 0.23,-0.54, 9.67, 2835
25.06, 101642.72, 0.17,-0.46, 9.62, 2840
25.06, 101640.84, 0.25,-0.56, 9.60, 2845
25.06, 101640.84, 0.19,-0.57, 9.67, 2850
25.06, 101640.84, 0.17,-0.54, 9.62, 2855
25.06, 101640.84, 0.21,-0.56, 9.66, 2860
25.06, 101640.84, 0.25,-0.56, 9.58, 2865
25.06, 101640.84, 0.27,-0.63, 9.66, 2870
25.06, 101640.84, 0.31,-0.59, 9.75, 2875
25.06, 101640.62, 0.25,-0.54, 9.52, 2880
25.06, 101640.62, 0.11,-0.54, 9.64, 2885
25.06, 101640.62, 0.21,-0.46, 9.64, 2890
25.06, 101640.62, 0.21,-0.57, 9.77, 2895
25.06, 101640.62, 0.23,-0.63, 9.71, 2900
25.06, 101640.62, 0.19,-0.59, 9.64, 2905
25.06, 101640.62, 0.23,-0.52, 9.54, 2910
25.06, 101640.30, 0.19,-0.54, 9.58, 2915
25.06, 101640.30, 0.21,-0.57, 9.58, 2920
25.06, 101640.30, 0.11,-0.52, 9.52, 2925
25.06, 101640.30, 0.17,-0.54, 9.60, 2930
25.06, 101640.30, 0.25,-0.57, 9.56, 2935
25.06, 101640.30, 0.25,-0.61, 9.54, 2940
25.06, 101640.30, 0.25,-0.61, 9.67, 2945
25.06, 101642.28, 0.21,-0.61, 9.73, 2950
25.06, 101642.28, 0.27,-0.57, 9.79, 2955
25.06, 101642.28, 0.38,-0.56, 9.81, 2960
25.06, 101642.28, 0.34,-0.56, 9.79, 2965
25.06, 101642.28, 0.33,-0.54, 9.75, 2970
25.06, 101642.28, 0.38,-0.57, 9.73, 2975
25.06, 101642.28, 0.42,-0.50, 9.71, 2980
25.06, 101642.28, 0.33,-0.44, 9.56, 2985
25.06, 101642.28, 0.38,-0.50, 9.43, 2990
25.06, 101642.28, 0.33,-0.50, 9.43, 2995
25.06, 101642.28, 0.21,-0.52, 9.54, 3000
25.06, 101642.28, 0.23,-0.56, 9.48, 3005
25.06, 101642.28, 0.17,-0.56, 9.54, 3010
25.06, 101642.28, 0.21,-0.59, 9.67, 3015
25.06, 101642.28, 0.19,-0.56, 9.60, 3020
25.06, 101639.75, 0.10,-0.52, 9.62, 3025
25.06, 101639.75, 0.19,-0.61, 9.77, 3030
25.06, 101639.75, 0.11,-0.63, 9.69, 3035
25.06, 101639.75, 0.10,-0.61, 9.71, 3040
25.06, 101639.75, 0.10,-0.56, 9.79, 3045
25.06, 101639.75, 0.11,-0.61, 9.66, 3050
25.06, 101639.75, 0.04,-0.52, 9.62, 3055
25.06, 101643.70, 0.06,-0.57, 9.69, 3060
25.06, 101643.70, 0.06,-0.65, 9.62, 3065
25.06, 101643.70, 0.10,-0.63, 9.54, 3070
25.06, 101643.70, 0.06,-0.56, 9.50, 3075
25.06, 101643.70, 0.02,-0.56, 9.56, 3080
25.06, 101643.70, 0.11,-0.61, 9.50, 3085
25.06, 101643.70, 0.10,-0.59, 9.73, 3090
25.06, 101640.47, 0.11,-0.61, 9.92, 3095
25.06, 101640.47, 0.11,-0.54, 9.73, 3100
25.06, 101640.47, 0.19,-0.59, 9.67, 3105
25.06, 101640.47, 0.17,-0.57, 9.71, 3110
25.06, 101640.47, 0.21,-0.52, 9.73, 3115
25.06, 101640.47, 0.25,-0.56, 9.69, 3120
25.06, 101640.47, 0.15,-0.59, 9.62, 3125
25.06, 101641.73, 0.27,-0.65, 9.54, 3130
25.06, 101641.73, 0.38,-0.59, 9.60, 3135
25.06, 101641.73, 0.34,-0.57, 9.58, 3140
25.06, 101641.73, 0.29,-0.52, 9.52, 3145
25.06, 101641.73, 0.33,-0.48, 9.66, 3150
