External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
24.92, 101642.36, 0.25,-0.59, 9.62, 4915
24.92, 101642.36, 0.25,-0.61, 9.62, 4920
24.92, 101642.36, 0.25,-0.57, 9.62, 4925
24.92, 101642.36, 0.23,-0.59, 9.62, 4930
24.92, 101640.65, 0.17,-0.57, 9.62, 4935
24.92, 101640.65, 0.19,-0.65, 9.60, 4940
24.92, 101640.65, 0.25,-0.57, 9.62, 4945
24.92, 101640.65, 0.23,-0.50, 9.62, 4950
24.92, 101640.65, 0.19,-0.54, 9.35, 4955
24.92, 101640.65, 0.21,-0.63, 9.71, 4960
24.92, 101640.65, 0.21,-0.52, 9.64, 4965
24.92, 101639.83, 0.23,-0.56, 9.66, 4970
24.92, 101639.83, 0.27,-0.52, 9.62, 4975
24.92, 101639.83, 0.25,-0.52, 9.79, 4980
24.92, 101639.83, 0.25,-0.52, 9.73, 4985
24.92, 101639.83, 0.23,-0.57, 9.64, 4990
24.92, 101639.83, 0.27,-0.65, 9.54, 4995
24.92, 101639.83, 0.27,-0.63, 9.56, 5000
24.92, 101639.83, 0.27,-0.59, 9.62, 5005
24.92, 101641.20, 0.31,-0.57, 9.73, 5010
24.92, 101641.20, 0.27,-0.56, 9.67, 5015
24.92, 101641.20, 0.17,-0.57, 9.60, 5020
24.92, 101641.20, 0.21,-0.61, 9.66, 5028
24.92, 101641.20, 0.13,-0.57, 9.62, 5032
24.92, 101641.20, 0.19,-0.63, 9.52, 5037
24.92, 101641.64, 0.19,-0.56, 9.56, 5042
24.92, 101641.64, 0.27,-0.59, 9.73, 5047
24.92, 101641.64, 0.23,-0.57, 9.60, 5052
24.92, 101641.64, 0.17,-0.59, 9.67, 5057
24.92, 101641.64, 0.13,-0.61, 9.81, 5062
24.92, 101641.64, 0.23,-0.59, 9.79, 5067
24.92, 101641.64, 0.17,-0.54, 9.56, 5072
24.92, 101641.86, 0.23,-0.59, 9.56, 5077
24.92, 101641.86, 0.21,-0.63, 9.56, 5082
24.92, 101641.86, 0.23,-0.54, 9.66, 5087
24.92, 101641.86, 0.23,-0.56, 9.69, 5092
24.92, 101641.86, 0.17,-0.56, 9.56, 5097
24.92, 101641.86, 0.17,-0.61, 9.60, 5102
24.92, 101641.86, 0.19,-0.54, 9.69, 5107
24.92, 101640.05, 0.19,-0.57, 9.67, 5112
24.92, 101640.05, 0.15,-0.61, 9.66, 5117
24.92, 101640.05, 0.19,-0.61, 9.62, 5122
24.92, 101640.05, 0.19,-0.63, 9.66, 5127
24.92, 101640.05, 0.19,-0.54, 9.64, 5132
24.92, 101640.05, 0.23,-0.54, 9.62, 5137
24.92, 101640.05, 0.15,-0.56, 9.66, 5142
24.92, 101640.05, 0.13,-0.57, 9.50, 5147
24.92, 101642.19, 0.25,-0.61, 9.60, 5152
24.92, 101642.19, 0.19,-0.67, 9.75, 5157
24.92, 101642.19, 0.21,-0.61, 9.77, 5162
24.92, 101642.19, 0.31,-0.63, 9.75, 5167
24.92, 101642.19, 0.25,-0.61, 9.79, 5172
24.92, 101642.19, 0.19,-0.63, 9.71, 5177
24.92, 101642.19, 0.17,-0.57, 9.64, 5182
24.92, 101641.36, 0.21,-0.57, 9.71, 5187
24.92, 101641.36, 0.27,-0.57, 9.66, 5192
24.92, 101641.36, 0.33,-0.59, 9.62, 5197
24.92, 101641.36, 0.19,-0.54, 9.54, 5202
24.92, 101641.36, 0.25,-0.59, 9.62, 5207
24.92, 101641.36, 0.31,-0.57, 9.60, 5212
24.92, 101641.36, 0.25,-0.61, 9.66, 5217
24.92, 101641.86, 0.27,-0.63, 9.67, 5222
24.92, 101641.86, 0.25,-0.61, 9.66, 5227
24.92, 101641.86, 0.23,-0.57, 9.66, 5232
24.92, 101641.86, 0.19,-0.57, 9.60, 5237
24.92, 101641.86, 0.21,-0.59, 9.66, 5242
24.92, 101641.86, 0.21,-0.59, 9.62, 5247
24.92, 101641.86, 0.27,-0.59, 9.62, 5252
24.92, 101641.64, 0.33,-0.56, 9.66, 5257
24.92, 101641.64, 0.23,-0.52, 9.73, 5262
24.92, 101641.64, 0.23,-0.50, 9.52, 5267
24.92, 101641.64, 0.23,-0.52, 9.41, 5272
24.92, 101641.64, 0.21,-0.52, 9.62, 5277
24.92, 101641.64, 0.21,-0.59, 9.62, 5282
24.92, 101641.64, 0.11,-0.56, 9.62, 5287
24.92, 101643.12, 0.19,-0.63, 9.62, 5292
24.92, 101643.12, 0.29,-0.57, 9.58, 5297
24.92, 101643.12, 0.23,-0.54, 9.60, 5302
24.92, 101643.12, 0.19,-0.52, 9.56, 5307
24.92, 101643.12, 0.15,-0.56, 9.58, 5312
24.92, 101643.12, 0.21,-0.63, 9.58, 5317
24.92, 101643.12, 0.23,-0.65, 9.62, 5322
24.92, 101641.31, 0.25,-0.59, 9.62, 5327
24.92, 101641.31, 0.19,-0.52, 9.62, 5332
24.92, 101641.31, 0.19,-0.57, 9.62, 5337
24.92, 101641.31, 0.21,-0.57, 9.62, 5342
24.92, 101641.31, 0.23,-0.63, 9.56, 5347
24.92, 101641.31, 0.25,-0.59, 9.64, 5352
24.92, 101641.31, 0.17,-0.59, 9.54, 5357
24.92, 101642.80, 0.15,-0.56, 9.64, 5362
24.92, 101642.80, 0.19,-0.57, 9.64, 5367
24.92, 101642.80, 0.17,-0.57, 9.60, 5372
24.92, 101642.80, 0.23,-0.61, 9.66, 5377
24.92, 101642.80, 0.21,-0.57, 9.54, 5382
24.92, 101642.80, 0.27,-0.54, 9.52, 5387
24.92, 101642.80, 0.23,-0.61, 9.71, 5392
24.92, 101638.28, 0.19,-0.61, 9.69, 5397
24.92, 101638.28, 0.23,-0.61, 9.66, 5402
24.92, 101638.28, 0.38,-0.61, 9.58, 5407
24.92, 101638.28, 0.25,-0.56, 9.60, 5412
24.92, 101638.28, 0.25,-0.56, 9.67, 5417
24.92, 101638.28, 0.23,-0.56, 9.64, 5422
24.92, 101638.28, 0.15,-0.56, 9.58, 5427
24.92, 101639.59, 0.17,-0.57, 9.62, 5432
24.92, 101639.59, 0.31,-0.59, 9.66, 5437
24.92, 101639.59, 0.25,-0.56, 9.66, 5442
24.92, 101639.59, 0.21,-0.54, 9.60, 5447
24.92, 101639.59, 0.23,-0.56, 9.64, 5452
24.92, 101639.59, 0.19,-0.59, 9.62, 5457
24.92, 101639.59, 0.29,-0.63, 9.54, 5462
24.92, 101640.55, 0.29,-0.63, 9.58, 5467
24.92, 101640.55, 0.29,-0.61, 9.66, 5472
24.92, 101640.55, 0.29,-0.61, 9.50, 5477
24.92, 101640.55, 0.29,-0.67, 9.41, 5482
24.92, 101640.55, 0.27,-0.50, 9.54, 5487
24.92, 101640.55, 0.31,-0.57, 9.66, 5492
24.92, 101640.55, 0.29,-0.48, 9.62, 5497
24.92, 101640.55, 0.27,-0.61, 9.66, 5502
24.92, 101641.04, 0.25,-0.52, 9.64, 5507
24.92, 101641.04, 0.27,-0.54, 9.64, 5512
24.92, 101641.04, 0.25,-0.48, 9.64, 5517
24.92, 101641.04, 0.15,-0.52, 9.69, 5522
24.92, 101641.04, 0.19,-0.54, 9.58, 5530
24.92, 101641.04, 0.19,-0.59, 9.64, 5534
24.92, 101642.12, 0.21,-0.61, 9.60, 5539
24.92, 101642.12, 0.17,-0.63, 9.60, 5544
24.92, 101642.12, 0.23,-0.52, 9.67, 5549
24.92, 101642.12, 0.25,-0.56, 9.73, 5554
24.92, 101642.12, 0.15,-0.63, 9.71, 5559
24.92, 101642.12, 0.17,-0.59, 9.58, 5564
24.92, 101642.12, 0.17,-0.61, 9.56, 5569
24.92, 101643.11, 0.23,-0.54, 9.48, 5574
24.92, 101643.11, 0.19,-0.56, 9.37, 5579
24.92, 101643.11, 0.23,-0.57, 9.69, 5584
24.92, 101643.11, 0.25,-0.57, 9.71, 5589
24.92, 101643.11, 0.25,-0.63, 9.66, 5594
24.92, 101643.11, 0.21,-0.59, 9.62, 5599
24.92, 101643.11, 0.25,-0.57, 9.58, 5604
24.92, 101640.70, 0.17,-0.46, 9.64, 5609
24.92, 101640.70, 0.25,-0.56, 9.67, 5614
24.92, 101640.70, 0.27,-0.57, 9.64, 5619
24.92, 101640.70, 0.15,-0.56, 9.67, 5624
24.92, 101640.70, 0.19,-0.57, 9.66, 5629
24.92, 101640.70, 0.23,-0.57, 9.60, 5634
24.92, 101640.70, 0.23,-0.61, 9.66, 5639
24.92, 101640.70, 0.19,-0.61, 9.64, 5644
24.92, 101640.16, 0.19,-0.56, 9.60, 5649
24.92, 101640.16, 0.25,-0.57, 9.62, 5654
24.92, 101640.16, 0.21,-0.56, 9.71, 5659
24.92, 101640.16, 0.21,-0.42, 9.62, 5664
24.92, 101640.16, 0.23,-0.57, 9.69, 5669
24.92, 101640.16, 0.27,-0.65, 9.60, 5674
24.92, 101640.16, 0.17,-0.50, 9.62, 5679
24.92, 101640.38, 0.19,-0.50, 9.58, 5684
24.92, 101640.38, 0.23,-0.57, 9.69, 5689
24.92, 101640.38, 0.21,-0.57, 9.66, 5694
24.92, 101640.38, 0.27,-0.56, 9.64, 5699
24.92, 101640.38, 0.23,-0.61, 9.62, 5704
24.92, 101640.38, 0.25,-0.57, 9.64, 5709
24.92, 101640.38, 0.23,-0.54, 9.62, 5714
24.92, 101640.16, 0.21,-0.59, 9.62, 5719
24.92, 101640.16, 0.21,-0.57, 9.62, 5724
24.92, 101640.16, 0.21,-0.59, 9.66, 5729
24.92, 101640.16, 0.19,-0.56, 9.64, 5734
24.92, 101640.16, 0.27,-0.52, 9.62, 5739
24.92, 101640.16, 0.27,-0.57, 9.60, 5744
24.92, 101640.16, 0.29,-0.50, 9.62, 5749
24.92, 101638.45, 0.25,-0.52, 9.64, 5754
24.92, 101638.45, 0.27,-0.56, 9.64, 5759
24.92, 101638.45, 0.25,-0.57, 9.64, 5764
24.92, 101638.45, 0.29,-0.59, 9.69, 5769
24.92, 101638.45, 0.25,-0.54, 9.64, 5774
24.92, 101638.45, 0.27,-0.61, 9.56, 5779
24.92, 101638.45, 0.29,-0.63, 9.64, 5784
24.92, 101638.83, 0.27,-0.57, 9.71, 5789
24.92, 101638.83, 0.25,-0.54, 9.46, 5794
24.92, 101638.83, 0.25,-0.54, 9.66, 5799
24.92, 101638.83, 0.21,-0.59, 9.75, 5804
24.92, 101638.83, 0.23,-0.52, 9.67, 5809
24.92, 101638.83, 0.27,-0.54, 9.66, 5814
24.92, 101638.83, 0.19,-0.59, 9.62, 5819
24.92, 101640.38, 0.19,-0.57, 9.62, 5824
24.92, 101640.38, 0.25,-0.56, 9.58, 5829
24.92, 101640.38, 0.19,-0.57, 9.54, 5834
24.92, 101640.38, 0.17,-0.54, 9.50, 5839
24.92, 101640.38, 0.23,-0.56, 9.62, 5844
24.92, 101640.38, 0.17,-0.54, 9.62, 5849
24.92, 101640.38, 0.15,-0.56, 9.66, 5854
24.92, 101636.30, 0.25,-0.57, 9.64, 5859
24.92, 101636.30, 0.17,-0.59, 9.64, 5864
24.92, 101636.30, 0.23,-0.59, 9.64, 5869
24.92, 101636.30, 0.23,-0.52, 9.66, 5874
24.92, 101636.30, 0.25,-0.61, 9.62, 5879
24.92, 101636.30, 0.21,-0.59, 9.50, 5884
24.92, 101636.30, 0.15,-0.56, 9.64, 5889
24.92, 101639.00, 0.25,-0.63, 9.87, 5894
24.92, 101639.00, 0.21,-0.56, 9.69, 5899
24.92, 101639.00, 0.19,-0.59, 9.64, 5904
24.92, 101639.00, 0.15,-0.56, 9.41, 5909
24.92, 101639.00, 0.15,-0.54, 9.60, 5914
24.92, 101639.00, 0.23,-0.52, 9.58, 5919
24.92, 101639.00, 0.21,-0.52, 9.56, 5924
24.92, 101639.72, 0.29,-0.59, 9.56, 5929
24.92, 101639.72, 0.23,-0.61, 9.66, 5934
24.92, 101639.72, 0.27,-0.56, 9.60, 5939
24.92, 101639.72, 0.29,-0.56, 9.62, 5944
24.92, 101639.72, 0.25,-0.57, 9.64, 5949
24.92, 101639.72, 0.21,-0.56, 9.62, 5954
24.92, 101639.72, 0.25,-0.57, 9.66, 5959
24.92, 101640.05, 0.23,-0.61, 9.60, 5964
24.92, 101640.05, 0.27,-0.61, 9.66, 5969
24.92, 101640.05, 0.23,-0.57, 9.64, 5974
24.92, 101640.05, 0.23,-0.59, 9.64, 5979
24.92, 101640.05, 0.21,-0.59, 9.69, 5984
24.92, 101640.05, 0.23,-0.54, 9.71, 5989
24.92, 101640.05, 0.23,-0.56, 9.62, 5994
24.92, 101638.28, 0.13,-0.56, 9.58, 5999
24.92, 101638.28, 0.25,-0.59, 9.66, 6004
24.92, 101638.28, 0.15,-0.57, 9.64, 6009
24.92, 101638.28, 0.23,-0.69, 9.75, 6014
24.92, 101638.28, 0.17,-0.65, 9.75, 6019
24.92, 101638.28, 0.21,-0.61, 9.60, 6024
24.92, 101638.28, 0.25,-0.57, 9.50, 6032
24.92, 101639.39, 0.21,-0.56, 9.52, 6036
24.92, 101639.39, 0.17,-0.54, 9.66, 6041
24.92, 101639.39, 0.23,-0.54, 9.64, 6046
24.92, 101639.39, 0.23,-0.57, 9.64, 6051
24.92, 101639.39, 0.27,-0.59, 9.62, 6056
24.92, 101639.39, 0.27,-0.54, 9.64, 6061
24.92, 101639.39, 0.17,-0.54, 9.66, 6066
24.92, 101637.73, 0.19,-0.52, 9.69, 6071
24.92, 101637.73, 0.25,-0.52, 9.62, 6076
24.92, 101637.73, 0.19,-0.56, 9.54, 6081
24.92, 101637.73, 0.17,-0.57, 9.52, 6086
24.92, 101637.73, 0.23,-0.61, 9.60, 6091
24.92, 101637.73, 0.31,-0.69, 9.87, 6096
24.92, 101637.73, 0.27,-0.56, 9.62, 6101
24.92, 101638.83, 0.27,-0.52, 9.58, 6106
24.92, 101638.83, 0.19,-0.52, 9.41, 6111
24.92, 101638.83, 0.21,-0.56, 9.58, 6116
24.92, 101638.83, 0.29,-0.56, 9.56, 6121
24.92, 101638.83, 0.17,-0.50, 9.62, 6126
24.92, 101638.83, 0.25,-0.50, 9.60, 6131
24.92, 101638.83, 0.21,-0.61, 9.69, 6136
24.92, 101639.31, 0.19,-0.61, 9.66, 6141
24.92, 101639.31, 0.15,-0.56, 9.56, 6146
24.92, 101639.31, 0.17,-0.59, 9.60, 6151
24.92, 101639.31, 0.25,-0.59, 9.64, 6156
24.92, 101639.31, 0.25,-0.56, 9.67, 6161
24.92, 101639.31, 0.25,-0.54, 9.62, 6166
24.92, 101639.31, 0.19,-0.54, 9.62, 6171
24.92, 101639.31, 0.27,-0.59, 9.69, 6176
24.92, 101639.86, 0.23,-0.54, 9.62, 6181
24.92, 101639.86, 0.29,-0.56, 9.58, 6186
24.92, 101639.86, 0.29,-0.61, 9.62, 6191
24.92, 101639.86, 0.21,-0.57, 9.62, 6196
24.92, 101639.86, 0.31,-0.56, 9.67, 6201
24.92, 101639.86, 0.23,-0.56, 9.56, 6206
24.92, 101639.86, 0.25,-0.57, 9.71, 6211
24.92, 101638.98, 0.11,-0.56, 9.79, 6216
24.92, 101638.98, 0.17,-0.59, 9.73, 6221
24.92, 101638.98, 0.23,-0.56, 9.81, 6226
24.92, 101638.98, 0.19,-0.65, 9.81, 6231
24.92, 101638.98, 0.25,-0.61, 9.71, 6236
24.92, 101638.98, 0.23,-0.63, 9.66, 6241
24.92, 101638.98, 0.25,-0.63, 9.71, 6246
24.92, 101639.22, 0.23,-0.50, 9.62, 6251
24.92, 101639.22, 0.33,-0.59, 9.58, 6256
24.92, 101639.22, 0.25,-0.63, 9.67, 6261
24.92, 101639.22, 0.25,-0.54, 9.66, 6266
24.92, 101639.22, 0.25,-0.56, 9.66, 6271
24.92, 101639.22, 0.25,-0.52, 9.64, 6276
24.92, 101639.22, 0.29,-0.56, 9.66, 6281
24.92, 101640.86, 0.29,-0.56, 9.66, 6286
24.92, 101640.86, 0.23,-0.52, 9.66, 6291
24.92, 101640.86, 0.23,-0.54, 9.66, 6296
24.92, 101640.86, 0.23,-0.52, 9.64, 6301
24.92, 101640.86, 0.25,-0.57, 9.62, 6306
24.92, 101640.86, 0.23,-0.63, 9.69, 6311
24.92, 101640.86, 0.23,-0.61, 9.69, 6316
24.92, 101637.91, 0.19,-0.57, 9.64, 6321
24.92, 101637.91, 0.25,-0.63, 9.62, 6326
24.92, 101637.91, 0.19,-0.57, 9.75, 6331
24.92, 101637.91, 0.25,-0.61, 9.81, 6336
24.92, 101637.91, 0.17,-0.65, 9.75, 6341
24.92, 101637.91, 0.21,-0.59, 9.67, 6346
24.92, 101637.91, 0.27,-0.57, 9.73, 6351
24.92, 101641.35, 0.19,-0.57, 9.56, 6356
24.92, 101641.35, 0.21,-0.69, 9.67, 6361
24.92, 101641.35, 0.21,-0.65, 9.58, 6366
24.92, 101641.35, 0.21,-0.57, 9.64, 6371
24.92, 101641.35, 0.23,-0.61, 9.66, 6376
24.92, 101641.35, 0.21,-0.59, 9.62, 6381
24.92, 101641.35, 0.17,-0.56, 9.66, 6386
24.92, 101641.53, 0.31,-0.56, 9.66, 6391
24.92, 101641.53, 0.27,-0.52, 9.66, 6396
24.92, 101641.53, 0.21,-0.52, 9.67, 6401
24.92, 101641.53, 0.25,-0.50, 9.62, 6406
24.92, 101641.53, 0.21,-0.56, 9.66, 6411
24.92, 101641.53, 0.21,-0.50, 9.64, 6416
24.92, 101641.53, 0.15,-0.59, 9.56, 6421
24.92, 101641.02, 0.19,-0.59, 9.67, 6426
24.92, 101641.02, 0.23,-0.52, 9.66, 6431
24.92, 101641.02, 0.27,-0.56, 9.67, 6436
24.92, 101641.02, 0.25,-0.59, 9.67, 6441
24.92, 101641.02, 0.25,-0.54, 9.71, 6446
24.92, 101641.02, 0.21,-0.54, 9.71, 6451
24.92, 101641.02, 0.15,-0.56, 9.62, 6456
24.92, 101637.73, 0.13,-0.48, 9.62, 6461
24.92, 101637.73, 0.17,-0.57, 9.64, 6466
24.92, 101637.73, 0.23,-0.56, 9.58, 6471
24.92, 101637.73, 0.13,-0.50, 9.62, 6476
24.92, 101637.73, 0.15,-0.59, 9.62, 6481
24.92, 101637.73, 0.19,-0.57, 9.64, 6486
24.92, 101637.73, 0.25,-0.59, 9.75, 6491
24.92, 101639.48, 0.29,-0.61, 9.66, 6496
24.92, 101639.48, 0.19,-0.57, 9.62, 6501
24.92, 101639.48, 0.15,-0.52, 9.64, 6506
24.92, 101639.48, 0.17,-0.57, 9.60, 6511
24.92, 101639.48, 0.23,-0.52, 9.60, 6516
24.92, 101639.48, 0.17,-0.57, 9.62, 6521
24.92, 101639.48, 0.19,-0.59, 9.66, 6526
24.92, 101638.72, 0.21,-0.50, 9.62, 6540
24.92, 101638.72, 0.27,-0.56, 9.66, 6544
24.92, 101638.72, 0.25,-0.61, 9.64, 6549
24.92, 101638.72, 0.31,-0.59, 9.67, 6554
24.92, 101638.72, 0.23,-0.56, 9.60, 6559
24.92, 101638.72, 0.25,-0.52, 9.60, 6564
24.92, 101639.70, 0.29,-0.56, 9.62, 6569
24.92, 101639.70, 0.33,-0.57, 9.66, 6574
24.92, 101639.70, 0.29,-0.56, 9.64, 6579
24.92, 101639.70, 0.27,-0.54, 9.39, 6584
24.92, 101639.70, 0.27,-0.65, 9.45, 6589
24.92, 101639.70, 0.27,-0.59, 9.50, 6594
24.92, 101639.70, 0.29,-0.56, 9.69, 6599
24.92, 101639.48, 0.19,-0.52, 9.58, 6604
24.92, 101639.48, 0.29,-0.48, 9.60, 6609
24.92, 101639.48, 0.27,-0.54, 9.62, 6614
24.92, 101639.48, 0.27,-0.52, 9.67, 6619
24.92, 101639.48, 0.21,-0.57, 9.64, 6624
24.92, 101639.48, 0.25,-0.56, 9.54, 6629
24.92, 101639.48, 0.19,-0.54, 9.60, 6634
24.92, 101641.52, 0.23,-0.56, 9.71, 6639
24.92, 101641.52, 0.21,-0.61, 9.60, 6644
24.92, 101641.52, 0.23,-0.59, 9.62, 6649
24.92, 101641.52, 0.23,-0.57, 9.60, 6654
24.92, 101641.52, 0.21,-0.59, 9.60, 6659
24.92, 101641.52, 0.23,-0.57, 9.60, 6664
24.92, 101641.52, 0.19,-0.57, 9.60, 6669
24.92, 101637.91, 0.23,-0.59, 9.64, 6674
24.92, 101637.91, 0.21,-0.56, 9.69, 6679
24.92, 101637.91, 0.29,-0.59, 9.69, 6684
24.92, 101637.91, 0.19,-0.65, 9.66, 6689
24.92, 101637.91, 0.17,-0.63, 9.64, 6694
24.92, 101637.91, 0.17,-0.50, 9.58, 6699
24.92, 101637.91, 0.23,-0.50, 9.60, 6704
24.92, 101640.03, 0.31,-0.52, 9.48, 6709
24.92, 101640.03, 0.19,-0.52, 9.62, 6714
24.92, 101640.03, 0.27,-0.59, 9.52, 6719
24.92, 101640.03, 0.23,-0.59, 9.58, 6724
24.92, 101640.03, 0.19,-0.59, 9.67, 6729
24.92, 101640.03, 0.19,-0.59, 9.67, 6734
24.92, 101640.03, 0.23,-0.54, 9.67, 6739
24.92, 101640.03, 0.27,-0.48, 9.64, 6744
24.92, 101640.36, 0.21,-0.54, 9.71, 6749
24.92, 101640.36, 0.25,-0.56, 9.66, 6754
24.92, 101640.36, 0.21,-0.54, 9.60, 6759
24.92, 101640.36, 0.23,-0.56, 9.64, 6764
24.92, 101640.36, 0.23,-0.57, 9.66, 6769
24.92, 101640.36, 0.23,-0.57, 9.60, 6774
24.92, 101640.36, 0.23,-0.52, 9.64, 6779
24.92, 101638.23, 0.19,-0.59, 9.64, 6784
24.92, 101638.23, 0.23,-0.56, 9.62, 6789
24.92, 101638.23, 0.15,-0.63, 9.54, 6794
24.92, 101638.23, 0.19,-0.57, 9.56, 6799
24.92, 101638.23, 0.21,-0.65, 9.66, 6804
24.92, 101638.23, 0.25,-0.59, 9.66, 6809
24.92, 101638.23, 0.23,-0.56, 9.73, 6814
24.92, 101641.84, 0.23,-0.56, 9.77, 6819
24.92, 101641.84, 0.29,-0.52, 9.73, 6824
24.92, 101641.84, 0.25,-0.46, 9.71, 6829
24.92, 101641.84, 0.25,-0.57, 9.79, 6834
24.92, 101641.84, 0.23,-0.57, 9.67, 6839
24.92, 101641.84, 0.25,-0.59, 9.62, 6844
24.92, 101641.84, 0.29,-0.50, 9.52, 6849
24.92, 101639.31, 0.33,-0.54, 9.64, 6854
24.92, 101639.31, 0.27,-0.57, 9.60, 6859
24.92, 101639.31, 0.29,-0.50, 9.69, 6864
24.92, 101639.31, 0.23,-0.56, 9.58, 6869
24.92, 101639.31, 0.21,-0.57, 9.62, 6874
24.92, 101639.31, 0.19,-0.59, 9.58, 6879
24.92, 101639.31, 0.19,-0.59, 9.58, 6884
24.92, 101637.99, 0.21,-0.57, 9.60, 6889
24.92, 101637.99, 0.23,-0.52, 9.66, 6894
24.92, 101637.99, 0.21,-0.52, 9.64, 6899
24.92, 101637.99, 0.19,-0.54, 9.64, 6904
24.92, 101637.99, 0.29,-0.61, 9.60, 6909
24.92, 101637.99, 0.19,-0.65, 9.66, 6914
24.92, 101637.99, 0.17,-0.67, 9.94, 6919
24.92, 101639.81, 0.19,-0.56, 9.56, 6924
24.92, 101639.81, 0.19,-0.56, 9.75, 6929
24.92, 101639.81, 0.23,-0.56, 9.69, 6934
24.92, 101639.81, 0.27,-0.52, 9.69, 6939
24.92, 101639.81, 0.23,-0.57, 9.69, 6944
24.92, 101639.81, 0.23,-0.59, 9.66, 6949
24.92, 101639.81, 0.21,-0.54, 9.64, 6954
24.92, 101638.40, 0.27,-0.57, 9.62, 6959
24.92, 101638.40, 0.19,-0.57, 9.67, 6964
24.92, 101638.40, 0.23,-0.57, 9.69, 6969
24.92, 101638.40, 0.21,-0.54, 9.67, 6974
24.92, 101638.40, 0.19,-0.61, 9.64, 6979
24.92, 101638.40, 0.21,-0.56, 9.60, 6984
24.92, 101638.40, 0.25,-0.63, 9.62, 6989
24.92, 101641.69, 0.23,-0.57, 9.60, 6994
24.92, 101641.69, 0.19,-0.57, 9.60, 6999
24.92, 101641.69, 0.21,-0.56, 9.58, 7004
24.92, 101641.69, 0.17,-0.54, 9.60, 7009
24.92, 101641.69, 0.21,-0.57, 9.58, 7014
24.92, 101641.69, 0.17,-0.48, 9.54, 7019
24.92, 101641.69, 0.25,-0.52, 9.64, 7024
24.92, 101641.69, 0.25,-0.57, 9.71, 7029
24.92, 101641.69, 0.21,-0.56, 9.56, 7034
24.92, 101641.69, 0.25,-0.61, 9.58, 7041
24.92, 101641.69, 0.27,-0.59, 9.52, 7046
24.92, 101641.69, 0.27,-0.61, 9.64, 7051
24.92, 101641.69, 0.27,-0.61, 9.62, 7056
24.92, 101641.69, 0.25,-0.59, 9.60, 7061
24.92, 101640.88, 0.31,-0.63, 9.62, 7066
24.92, 101640.88, 0.25,-0.63, 9.66, 7071
24.92, 101640.88, 0.27,-0.57, 9.64, 7076
24.92, 101640.88, 0.23,-0.54, 9.69, 7081
24.92, 101640.88, 0.25,-0.57, 9.64, 7086
24.92, 101640.88, 0.23,-0.57, 9.60, 7091
24.92, 101640.88, 0.23,-0.54, 9.56, 7096
24.92, 101637.02, 0.21,-0.61, 9.58, 7101
24.92, 101637.02, 0.19,-0.54, 9.58, 7106
24.92, 101637.02, 0.25,-0.54, 9.69, 7111
24.92, 101637.02, 0.25,-0.57, 9.64, 7116
24.92, 101637.02, 0.29,-0.59, 9.71, 7121
24.92, 101637.02, 0.29,-0.57, 9.73, 7126
24.92, 101637.02, 0.17,-0.63, 9.67, 7131
24.92, 101640.21, 0.25,-0.61, 9.48, 7136
24.92, 101640.21, 0.27,-0.67, 9.69, 7141
24.92, 101640.21, 0.21,-0.59, 9.60, 7146
24.92, 101640.21, 0.27,-0.50, 9.64, 7151
24.92, 101640.21, 0.21,-0.59, 9.58, 7156
24.92, 101640.21, 0.23,-0.57, 9.56, 7161
24.92, 101640.21, 0.25,-0.57, 9.56, 7166
24.92, 101642.50, 0.27,-0.59, 9.62, 7171
24.92, 101642.50, 0.23,-0.63, 9.62, 7176
24.92, 101642.50, 0.15,-0.57, 9.60, 7181
24.92, 101642.50, 0.17,-0.52, 9.66, 7186
24.92, 101642.50, 0.19,-0.54, 9.62, 7191
24.92, 101642.50, 0.27,-0.59, 9.64, 7196
24.92, 101642.50, 0.27,-0.61, 9.66, 7201
24.92, 101642.02, 0.27,-0.59, 9.62, 7206
24.92, 101642.02, 0.31,-0.52, 9.64, 7211
24.92, 101642.02, 0.29,-0.59, 9.64, 7216
24.92, 101642.02, 0.25,-0.52, 9.73, 7221
24.92, 101642.02, 0.27,-0.54, 9.60, 7226
24.92, 101642.02, 0.23,-0.57, 9.31, 7231
24.92, 101642.02, 0.25,-0.59, 9.45, 7236
24.92, 101642.67, 0.23,-0.57, 9.54, 7241
24.92, 101642.67, 0.21,-0.54, 9.54, 7246
24.92, 101642.67, 0.15,-0.59, 9.62, 7251
24.92, 101642.67, 0.17,-0.61, 9.62, 7256
24.92, 101642.67, 0.23,-0.61, 9.62, 7261
24.92, 101642.67, 0.25,-0.61, 9.56, 7266
24.92, 101642.67, 0.23,-0.52, 9.64, 7271
24.92, 101642.67, 0.27,-0.57, 9.54, 7276
24.92, 101641.52, 0.23,-0.54, 9.64, 7281
24.92, 101641.52, 0.21,-0.52, 9.60, 7286
24.92, 101641.52, 0.25,-0.59, 9.62, 7291
24.92, 101641.52, 0.15,-0.57, 9.60, 7296
24.92, 101641.52, 0.25,-0.56, 9.60, 7301
24.92, 101641.52, 0.31,-0.52, 9.66, 7306
24.92, 101641.52, 0.21,-0.52, 9.60, 7311
24.92, 101639.39, 0.25,-0.61, 9.62, 7316
24.92, 101639.39, 0.23,-0.61, 9.60, 7321
24.92, 101639.39, 0.25,-0.67, 9.60, 7326
24.92, 101639.39, 0.25,-0.57, 9.62, 7331
