External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.09, 101652.78, 0.19,-0.56, 9.60, 9188
25.09, 101652.78, 0.23,-0.54, 9.64, 9193
25.09, 101653.11, 0.23,-0.57, 9.62, 9198
25.09, 101653.11, 0.25,-0.52, 9.60, 9203
25.09, 101653.11, 0.23,-0.50, 9.77, 9208
25.09, 101653.11, 0.15,-0.59, 9.71, 9213
25.09, 101653.11, 0.25,-0.52, 9.73, 9218
25.09, 101653.11, 0.23,-0.50, 9.48, 9223
25.09, 101653.11, 0.21,-0.50, 9.67, 9228
25.09, 101653.11, 0.21,-0.59, 9.58, 9233
25.09, 101659.27, 0.19,-0.61, 9.46, 9238
25.09, 101659.27, 0.23,-0.57, 9.64, 9243
25.09, 101659.27, 0.25,-0.52, 9.64, 9248
25.09, 101659.27, 0.27,-0.54, 9.66, 9253
25.09, 101659.27, 0.17,-0.57, 9.56, 9258
25.09, 101659.27, 0.31,-0.63, 9.67, 9263
25.09, 101659.27, 0.23,-0.63, 9.71, 9268
25.09, 101658.34, 0.23,-0.57, 9.69, 9273
25.09, 101658.34, 0.23,-0.54, 9.56, 9278
25.09, 101658.34, 0.25,-0.52, 9.66, 9283
25.09, 101658.34, 0.23,-0.57, 9.66, 9288
25.09, 101658.34, 0.25,-0.57, 9.62, 9293
25.09, 101658.34, 0.25,-0.56, 9.66, 9298
25.09, 101658.34, 0.23,-0.59, 9.67, 9303
25.09, 101657.52, 0.25,-0.59, 9.66, 9308
25.09, 101657.52, 0.25,-0.54, 9.67, 9313
25.09, 101657.52, 0.25,-0.57, 9.66, 9318
25.09, 101657.52, 0.27,-0.50, 9.75, 9323
25.09, 101657.52, 0.31,-0.48, 9.69, 9328
25.09, 101657.52, 0.23,-0.56, 9.64, 9333
25.09, 101657.52, 0.13,-0.61, 9.58, 9338
25.09, 101658.02, 0.19,-0.61, 9.46, 9343
25.09, 101658.02, 0.17,-0.57, 9.56, 9348
25.09, 101658.02, 0.21,-0.57, 9.58, 9353
25.09, 101658.02, 0.29,-0.54, 9.46, 9358
25.09, 101658.02, 0.27,-0.50, 9.52, 9363
25.09, 101658.02, 0.29,-0.52, 9.60, 9368
25.09, 101656.74, 0.23,-0.56, 9.64, 9376
25.09, 101656.74, 0.21,-0.54, 9.64, 9380
25.09, 101656.74, 0.25,-0.59, 9.60, 9385
25.09, 101656.74, 0.19,-0.54, 9.60, 9390
25.09, 101656.74, 0.21,-0.57, 9.62, 9395
25.09, 101656.74, 0.27,-0.61, 9.64, 9400
25.09, 101656.74, 0.29,-0.56, 9.62, 9405
25.09, 101656.74, 0.23,-0.56, 9.67, 9410
25.09, 101658.34, 0.25,-0.54, 9.60, 9415
25.09, 101658.34, 0.21,-0.56, 9.60, 9420
25.09, 101658.34, 0.29,-0.61, 9.62, 9425
25.09, 101658.34, 0.25,-0.59, 9.60, 9430
25.09, 101658.34, 0.27,-0.57, 9.64, 9435
25.09, 101658.34, 0.27,-0.65, 9.66, 9440
25.09, 101658.34, 0.15,-0.63, 9.64, 9445
25.09, 101656.97, 0.23,-0.61, 9.64, 9450
25.09, 101656.97, 0.25,-0.57, 9.50, 9455
25.09, 101656.97, 0.25,-0.54, 9.54, 9460
25.09, 101656.97, 0.27,-0.57, 9.52, 9465
25.09, 101656.97, 0.25,-0.56, 9.67, 9470
25.09, 101656.97, 0.25,-0.61, 9.77, 9475
25.09, 101656.97, 0.29,-0.63, 9.66, 9480
25.09, 101658.11, 0.25,-0.56, 9.62, 9485
25.09, 101658.11, 0.21,-0.57, 9.60, 9490
25.09, 101658.11, 0.31,-0.57, 9.58, 9495
25.09, 101658.11, 0.27,-0.54, 9.62, 9500
25.09, 101658.11, 0.25,-0.50, 9.64, 9505
25.09, 101658.11, 0.27,-0.50, 9.64, 9510
25.09, 101658.11, 0.17,-0.56, 9.67, 9515
25.09, 101656.64, 0.23,-0.57, 9.69, 9520
25.09, 101656.64, 0.25,-0.56, 9.67, 9525
25.09, 101656.64, 0.31,-0.54, 9.66, 9530
25.09, 101656.64, 0.19,-0.63, 9.56, 9535
25.09, 101656.64, 0.17,-0.56, 9.62, 9540
25.09, 101656.64, 0.23,-0.57, 9.75, 9545
25.09, 101656.64, 0.31,-0.56, 9.71, 9550
25.09, 101656.70, 0.25,-0.48, 9.73, 9555
25.09, 101656.70, 0.19,-0.59, 9.69, 9560
25.09, 101656.70, 0.17,-0.57, 9.50, 9565
25.09, 101656.70, 0.11,-0.57, 9.50, 9570
25.09, 101656.70, 0.19,-0.59, 9.56, 9575
25.09, 101656.70, 0.27,-0.57, 9.62, 9580
25.09, 101656.70, 0.25,-0.59, 9.54, 9585
25.09, 101654.27, 0.27,-0.61, 9.62, 9590
25.09, 101654.27, 0.34,-0.61, 9.66, 9595
25.09, 101654.27, 0.25,-0.61, 9.69, 9600
25.09, 101654.27, 0.33,-0.59, 9.66, 9605
25.09, 101654.27, 0.21,-0.54, 9.64, 9610
25.09, 101654.27, 0.25,-0.56, 9.64, 9615
25.09, 101654.27, 0.21,-0.57, 9.62, 9620
25.09, 101656.86, 0.29,-0.52, 9.62, 9625
25.09, 101656.86, 0.31,-0.48, 9.62, 9630
25.09, 101656.86, 0.25,-0.54, 9.67, 9635
25.09, 101656.86, 0.15,-0.54, 9.64, 9640
25.09, 101656.86, 0.17,-0.57, 9.62, 9645
25.09, 101656.86, 0.19,-0.57, 9.69, 9650
25.09, 101656.86, 0.23,-0.56, 9.54, 9655
25.09, 101656.91, 0.19,-0.54, 9.60, 9660
25.09, 101656.91, 0.23,-0.59, 9.62, 9665
25.09, 101656.91, 0.17,-0.52, 9.58, 9670
25.09, 101656.91, 0.21,-0.54, 9.52, 9675
25.09, 101656.91, 0.15,-0.56, 9.62, 9680
25.09, 101656.91, 0.29,-0.56, 9.69, 9685
25.09, 101656.91, 0.29,-0.52, 9.67, 9690
25.09, 101656.53, 0.31,-0.54, 9.60, 9695
25.09, 101656.53, 0.21,-0.50, 9.64, 9700
25.09, 101656.53, 0.21,-0.57, 9.73, 9705
25.09, 101656.53, 0.27,-0.57, 9.60, 9710
25.09, 101656.53, 0.27,-0.56, 9.58, 9715
25.09, 101656.53, 0.25,-0.54, 9.58, 9720
25.09, 101656.53, 0.23,-0.57, 9.66, 9725
25.09, 101656.53, 0.23,-0.56, 9.64, 9730
25.09, 101657.30, 0.21,-0.61, 9.66, 9735
25.09, 101657.30, 0.21,-0.59, 9.66, 9740
25.09, 101657.30, 0.27,-0.57, 9.60, 9745
25.09, 101657.30, 0.31,-0.57, 9.66, 9750
25.09, 101657.30, 0.27,-0.54, 9.66, 9755
25.09, 101657.30, 0.23,-0.54, 9.66, 9760
25.09, 101657.30, 0.25,-0.63, 9.60, 9765
25.09, 101656.14, 0.25,-0.61, 9.58, 9770
25.09, 101656.14, 0.25,-0.61, 9.75, 9775
25.09, 101656.14, 0.27,-0.54, 9.41, 9780
25.09, 101656.14, 0.15,-0.54, 9.87, 9785
25.09, 101656.14, 0.19,-0.56, 9.83, 9790
25.09, 101656.14, 0.25,-0.54, 9.73, 9795
25.09, 101656.14, 0.23,-0.57, 9.66, 9800
25.09, 101657.85, 0.27,-0.57, 9.66, 9805
25.09, 101657.85, 0.23,-0.54, 9.66, 9810
25.09, 101657.85, 0.29,-0.48, 9.69, 9815
25.09, 101657.85, 0.21,-0.59, 9.64, 9820
25.09, 101657.85, 0.29,-0.57, 9.69, 9825
25.09, 101657.85, 0.21,-0.57, 9.69, 9830
25.09, 101657.85, 0.21,-0.56, 9.64, 9835
25.09, 101656.53, 0.25,-0.50, 9.71, 9840
25.09, 101656.53, 0.27,-0.57, 9.60, 9845
25.09, 101656.53, 0.27,-0.63, 9.58, 9850
25.09, 101656.53, 0.21,-0.56, 9.60, 9855
25.09, 101656.53, 0.23,-0.61, 9.66, 9860
25.09, 101656.53, 0.21,-0.59, 9.62, 9865
25.09, 101656.53, 0.25,-0.56, 9.56, 9870
25.09, 101655.65, 0.21,-0.52, 9.67, 9878
25.09, 101655.65, 0.19,-0.54, 9.58, 9882
25.09, 101655.65, 0.21,-0.56, 9.71, 9887
25.09, 101655.65, 0.13,-0.54, 9.71, 9892
25.09, 101655.65, 0.23,-0.52, 9.66, 9897
25.09, 101655.65, 0.25,-0.50, 9.62, 9902
25.09, 101655.65, 0.27,-0.50, 9.56, 9907
25.09, 101656.20, 0.23,-0.57, 9.62, 9912
25.09, 101656.20, 0.25,-0.57, 9.66, 9917
25.09, 101656.20, 0.23,-0.57, 9.62, 9922
25.09, 101656.20, 0.25,-0.52, 9.66, 9927
25.09, 101656.20, 0.25,-0.52, 9.64, 9932
25.09, 101656.20, 0.27,-0.54, 9.62, 9937
25.09, 101656.20, 0.27,-0.63, 9.60, 9942
25.09, 101656.47, 0.23,-0.63, 9.73, 9947
25.09, 101656.47, 0.15,-0.56, 9.69, 9952
25.09, 101656.47, 0.25,-0.59, 9.67, 9957
25.09, 101656.47, 0.23,-0.59, 9.66, 9962
25.09, 101656.47, 0.19,-0.56, 9.62, 9967
25.09, 101656.47, 0.23,-0.56, 9.71, 9972
25.09, 101656.47, 0.25,-0.57, 9.71, 9977
25.09, 101657.19, 0.25,-0.59, 9.73, 9982
25.09, 101657.19, 0.25,-0.54, 9.54, 9987
25.09, 101657.19, 0.21,-0.52, 9.64, 9992
25.09, 101657.19, 0.25,-0.54, 9.54, 9997
25.09, 101657.19, 0.25,-0.59, 9.73, 10002
25.09, 101657.19, 0.27,-0.50, 9.69, 10007
25.09, 101657.19, 0.33,-0.54, 9.58, 10012
25.09, 101656.64, 0.25,-0.57, 9.60, 10017
25.09, 101656.64, 0.25,-0.65, 9.67, 10022
25.09, 101656.64, 0.23,-0.61, 9.64, 10027
25.09, 101656.64, 0.19,-0.59, 9.58, 10032
25.09, 101656.64, 0.13,-0.50, 9.56, 10037
25.09, 101656.64, 0.21,-0.57, 9.62, 10042
25.09, 101656.64, 0.23,-0.61, 9.66, 10047
25.09, 101654.77, 0.17,-0.52, 9.64, 10052
25.09, 101654.77, 0.25,-0.54, 9.69, 10057
25.09, 101654.77, 0.21,-0.56, 9.64, 10062
25.09, 101654.77, 0.25,-0.57, 9.64, 10067
25.09, 101654.77, 0.25,-0.59, 9.66, 10072
25.09, 101654.77, 0.21,-0.61, 9.66, 10077
25.09, 101654.77, 0.27,-0.59, 9.67, 10082
25.09, 101655.42, 0.21,-0.63, 9.64, 10087
25.09, 101655.42, 0.23,-0.56, 9.60, 10092
25.09, 101655.42, 0.25,-0.52, 9.54, 10097
25.09, 101655.42, 0.23,-0.57, 9.81, 10102
25.09, 101655.42, 0.19,-0.59, 9.81, 10107
25.09, 101655.42, 0.25,-0.56, 9.62, 10112
25.09, 101655.42, 0.29,-0.54, 9.56, 10117
25.09, 101656.41, 0.29,-0.52, 9.60, 10122
25.09, 101656.41, 0.29,-0.59, 9.64, 10127
25.09, 101656.41, 0.27,-0.59, 9.62, 10132
25.09, 101656.41, 0.31,-0.57, 9.58, 10137
25.09, 101656.41, 0.21,-0.56, 9.67, 10142
25.09, 101656.41, 0.21,-0.56, 9.69, 10147
25.09, 101656.41, 0.27,-0.57, 9.66, 10152
25.09, 101657.12, 0.21,-0.48, 9.69, 10157
25.09, 101657.12, 0.23,-0.52, 9.67, 10162
25.09, 101657.12, 0.21,-0.57, 9.67, 10167
25.09, 101657.12, 0.25,-0.63, 9.64, 10172
25.09, 101657.12, 0.25,-0.61, 9.67, 10177
25.09, 101657.12, 0.23,-0.56, 9.62, 10182
25.09, 101657.12, 0.21,-0.59, 9.52, 10187
25.09, 101658.18, 0.17,-0.59, 9.64, 10192
25.09, 101658.18, 0.29,-0.61, 9.64, 10197
25.09, 101658.18, 0.25,-0.52, 9.71, 10202
25.09, 101658.18, 0.25,-0.54, 9.75, 10207
25.09, 101658.18, 0.31,-0.61, 9.62, 10212
25.09, 101658.18, 0.27,-0.56, 9.58, 10217
25.09, 101658.18, 0.25,-0.52, 9.54, 10222
25.09, 101657.85, 0.27,-0.52, 9.60, 10227
25.09, 101657.85, 0.25,-0.48, 9.66, 10232
25.09, 101657.85, 0.23,-0.50, 9.64, 10237
25.09, 101657.85, 0.21,-0.65, 9.58, 10242
25.09, 101657.85, 0.23,-0.61, 9.60, 10247
25.09, 101657.85, 0.19,-0.59, 9.71, 10252
25.09, 101657.85, 0.21,-0.57, 9.64, 10257
25.09, 101657.85, 0.21,-0.52, 9.64, 10262
25.09, 101656.80, 0.27,-0.52, 9.62, 10267
25.09, 101656.80, 0.19,-0.50, 9.67, 10272
25.09, 101656.80, 0.17,-0.61, 9.60, 10277
25.09, 101656.80, 0.23,-0.59, 9.62, 10282
25.09, 101656.80, 0.25,-0.61, 9.66, 10287
25.09, 101656.80, 0.21,-0.61, 9.56, 10292
25.09, 101656.80, 0.23,-0.57, 9.67, 10297
25.09, 101656.86, 0.29,-0.57, 9.62, 10302
25.09, 101656.86, 0.31,-0.56, 9.66, 10307
25.09, 101656.86, 0.29,-0.54, 9.71, 10312
25.09, 101656.86, 0.23,-0.69, 9.73, 10317
25.09, 101656.86, 0.21,-0.61, 9.66, 10322
25.09, 101656.86, 0.21,-0.61, 9.71, 10327
25.09, 101656.86, 0.29,-0.56, 9.69, 10332
25.09, 101654.98, 0.27,-0.61, 9.71, 10337
25.09, 101654.98, 0.21,-0.50, 9.67, 10342
25.09, 101654.98, 0.25,-0.56, 9.75, 10347
25.09, 101654.98, 0.23,-0.54, 9.79, 10352
25.09, 101654.98, 0.21,-0.59, 9.73, 10357
25.09, 101654.98, 0.29,-0.59, 9.58, 10362
25.09, 101654.98, 0.23,-0.61, 9.60, 10367
25.09, 101656.36, 0.29,-0.57, 9.60, 10372
25.09, 101656.36, 0.27,-0.57, 9.64, 10380
25.09, 101656.36, 0.25,-0.54, 9.73, 10384
25.09, 101656.36, 0.27,-0.54, 9.66, 10389
25.09, 101656.36, 0.17,-0.63, 9.62, 10394
25.09, 101656.36, 0.23,-0.59, 9.81, 10399
25.09, 101656.36, 0.27,-0.52, 9.92, 10404
25.09, 101656.64, 0.27,-0.52, 9.67, 10409
25.09, 101656.64, 0.29,-0.54, 9.48, 10414
25.09, 101656.64, 0.29,-0.56, 9.56, 10419
25.09, 101656.64, 0.34,-0.57, 9.54, 10424
25.09, 101656.64, 0.17,-0.50, 9.69, 10429
25.09, 101656.64, 0.15,-0.59, 9.60, 10434
25.09, 101656.64, 0.13,-0.52, 9.60, 10439
25.09, 101656.53, 0.13,-0.50, 9.58, 10444
25.09, 101656.53, 0.19,-0.63, 9.58, 10449
25.09, 101656.53, 0.17,-0.59, 9.62, 10454
25.09, 101656.53, 0.17,-0.67, 9.58, 10459
25.09, 101656.53, 0.11,-0.61, 9.64, 10464
25.09, 101656.53, 0.15,-0.59, 9.69, 10469
25.09, 101656.53, 0.17,-0.52, 9.64, 10474
25.09, 101653.61, 0.15,-0.52, 9.54, 10479
25.09, 101653.61, 0.21,-0.54, 9.58, 10484
25.09, 101653.61, 0.15,-0.59, 9.54, 10489
25.09, 101653.61, 0.25,-0.59, 9.66, 10494
25.09, 101653.61, 0.29,-0.56, 9.69, 10499
25.09, 101653.61, 0.19,-0.61, 9.58, 10504
25.09, 101653.61, 0.21,-0.63, 9.77, 10509
25.09, 101656.64, 0.27,-0.65, 9.83, 10514
25.09, 101656.64, 0.27,-0.61, 9.69, 10519
25.09, 101656.64, 0.25,-0.50, 9.64, 10524
25.09, 101656.64, 0.34,-0.57, 9.60, 10529
25.09, 101656.64, 0.40,-0.63, 9.62, 10534
25.09, 101656.64, 0.36,-0.63, 9.64, 10539
25.09, 101656.64, 0.33,-0.46, 9.60, 10544
25.09, 101655.75, 0.27,-0.57, 9.62, 10549
25.09, 101655.75, 0.25,-0.65, 9.64, 10554
25.09, 101655.75, 0.27,-0.61, 9.69, 10559
25.09, 101655.75, 0.19,-0.57, 9.56, 10564
25.09, 101655.75, 0.19,-0.61, 9.60, 10569
25.09, 101655.75, 0.23,-0.61, 9.62, 10574
25.09, 101655.75, 0.25,-0.56, 9.64, 10579
25.09, 101655.65, 0.21,-0.56, 9.64, 10584
25.09, 101655.65, 0.15,-0.56, 9.64, 10589
25.09, 101655.65, 0.13,-0.52, 9.60, 10594
25.09, 101655.65, 0.23,-0.59, 9.62, 10599
25.09, 101655.65, 0.23,-0.57, 9.66, 10604
25.09, 101655.65, 0.21,-0.54, 9.62, 10609
25.09, 101655.65, 0.23,-0.67, 9.58, 10614
25.09, 101654.77, 0.25,-0.44, 9.58, 10619
25.09, 101654.77, 0.33,-0.56, 9.58, 10624
25.09, 101654.77, 0.31,-0.54, 9.50, 10629
25.09, 101654.77, 0.25,-0.56, 9.43, 10634
25.09, 101654.77, 0.25,-0.52, 9.50, 10639
25.09, 101654.77, 0.23,-0.57, 9.64, 10644
25.09, 101654.77, 0.25,-0.56, 9.58, 10649
25.09, 101656.97, 0.23,-0.48, 9.66, 10654
25.09, 101656.97, 0.21,-0.59, 9.66, 10659
25.09, 101656.97, 0.27,-0.61, 9.67, 10664
25.09, 101656.97, 0.25,-0.61, 9.62, 10669
25.09, 101656.97, 0.23,-0.63, 9.54, 10674
25.09, 101656.97, 0.25,-0.61, 9.56, 10679
25.09, 101656.97, 0.17,-0.54, 9.58, 10684
25.09, 101655.81, 0.17,-0.52, 9.58, 10689
25.09, 101655.81, 0.15,-0.57, 9.62, 10694
25.09, 101655.81, 0.15,-0.57, 9.67, 10699
25.09, 101655.81, 0.23,-0.57, 9.67, 10704
25.09, 101655.81, 0.21,-0.65, 9.69, 10709
25.09, 101655.81, 0.21,-0.54, 9.67, 10714
25.09, 101655.81, 0.23,-0.54, 9.66, 10719
25.09, 101657.19, 0.21,-0.52, 9.75, 10724
25.09, 101657.19, 0.23,-0.48, 9.77, 10729
25.09, 101657.19, 0.27,-0.56, 9.67, 10734
25.09, 101657.19, 0.27,-0.52, 9.66, 10739
25.09, 101657.19, 0.33,-0.56, 9.46, 10744
25.09, 101657.19, 0.31,-0.56, 9.20, 10749
25.09, 101657.19, 0.34,-0.59, 9.60, 10754
25.09, 101657.19, 0.23,-0.59, 9.50, 10759
25.09, 101657.95, 0.25,-0.63, 9.60, 10764
25.09, 101657.95, 0.25,-0.56, 9.66, 10769
25.09, 101657.95, 0.25,-0.57, 9.58, 10774
25.09, 101657.95, 0.27,-0.50, 9.58, 10779
25.09, 101657.95, 0.23,-0.59, 9.66, 10784
25.09, 101657.95, 0.17,-0.57, 9.64, 10789
25.09, 101657.95, 0.21,-0.59, 9.66, 10794
25.09, 101657.85, 0.27,-0.50, 9.67, 10799
25.09, 101657.85, 0.19,-0.61, 9.66, 10804
25.09, 101657.85, 0.29,-0.61, 9.73, 10809
25.09, 101657.85, 0.19,-0.57, 9.71, 10814
25.09, 101657.85, 0.27,-0.59, 9.62, 10819
25.09, 101657.85, 0.25,-0.59, 9.60, 10824
25.09, 101657.85, 0.21,-0.59, 9.66, 10829
25.09, 101655.75, 0.25,-0.48, 9.48, 10834
25.09, 101655.75, 0.27,-0.52, 9.64, 10839
25.09, 101655.75, 0.25,-0.50, 9.52, 10844
25.09, 101655.75, 0.21,-0.59, 9.60, 10849
25.09, 101655.75, 0.34,-0.61, 9.67, 10854
25.09, 101655.75, 0.33,-0.54, 9.69, 10859
25.09, 101655.75, 0.27,-0.54, 9.67, 10864
25.09, 101657.69, 0.27,-0.61, 9.71, 10869
25.09, 101657.69, 0.21,-0.59, 9.62, 10874
25.09, 101657.69, 0.25,-0.56, 9.58, 10886
25.09, 101657.69, 0.21,-0.57, 9.66, 10890
25.09, 101657.69, 0.15,-0.54, 9.83, 10895
25.09, 101657.69, 0.21,-0.54, 9.62, 10900
25.09, 101658.29, 0.17,-0.57, 9.54, 10905
25.09, 101658.29, 0.23,-0.57, 9.58, 10910
25.09, 101658.29, 0.27,-0.57, 9.64, 10915
25.09, 101658.29, 0.21,-0.57, 9.67, 10920
25.09, 101658.29, 0.25,-0.61, 9.58, 10925
25.09, 101658.29, 0.27,-0.65, 9.64, 10930
25.09, 101658.29, 0.27,-0.57, 9.62, 10935
25.09, 101656.36, 0.33,-0.57, 9.69, 10940
25.09, 101656.36, 0.25,-0.61, 9.62, 10945
25.09, 101656.36, 0.27,-0.61, 9.64, 10950
25.09, 101656.36, 0.21,-0.59, 9.69, 10955
25.09, 101656.36, 0.29,-0.52, 9.66, 10960
25.09, 101656.36, 0.25,-0.50, 9.64, 10965
25.09, 101656.36, 0.29,-0.56, 9.62, 10970
25.09, 101657.95, 0.23,-0.57, 9.67, 10975
25.09, 101657.95, 0.23,-0.56, 9.62, 10980
25.09, 101657.95, 0.27,-0.56, 9.58, 10985
25.09, 101657.95, 0.23,-0.57, 9.52, 10990
25.09, 101657.95, 0.15,-0.54, 9.52, 10995
25.09, 101657.95, 0.21,-0.57, 9.56, 11000
25.09, 101657.95, 0.19,-0.46, 9.77, 11005
25.09, 101660.09, 0.27,-0.67, 9.56, 11010
25.09, 101660.09, 0.19,-0.57, 9.66, 11015
25.09, 101660.09, 0.21,-0.59, 9.67, 11020
25.09, 101660.09, 0.19,-0.59, 9.56, 11025
25.09, 101660.09, 0.25,-0.59, 9.58, 11030
25.09, 101660.09, 0.25,-0.57, 9.62, 11035
25.09, 101660.09, 0.25,-0.61, 9.62, 11040
25.09, 101657.69, 0.21,-0.57, 9.69, 11045
25.09, 101657.69, 0.31,-0.59, 9.66, 11050
25.09, 101657.69, 0.31,-0.52, 9.62, 11055
25.09, 101657.69, 0.25,-0.59, 9.66, 11060
25.09, 101657.69, 0.21,-0.56, 9.64, 11065
25.09, 101657.69, 0.17,-0.57, 9.64, 11070
25.09, 101657.69, 0.21,-0.59, 9.64, 11075
25.09, 101656.74, 0.27,-0.52, 9.69, 11080
25.09, 101656.74, 0.23,-0.56, 9.60, 11085
25.09, 101656.74, 0.25,-0.57, 9.60, 11090
25.09, 101656.74, 0.29,-0.56, 9.69, 11095
25.09, 101656.74, 0.27,-0.46, 9.64, 11100
25.09, 101656.74, 0.25,-0.59, 9.52, 11105
25.09, 101656.74, 0.27,-0.52, 9.69, 11110
25.09, 101657.23, 0.21,-0.57, 9.73, 11115
25.09, 101657.23, 0.19,-0.57, 9.69, 11120
25.09, 101657.23, 0.11,-0.50, 9.73, 11125
25.09, 101657.23, 0.19,-0.54, 9.58, 11130
25.09, 101657.23, 0.21,-0.52, 9.64, 11135
25.09, 101657.23, 0.25,-0.57, 9.56, 11140
25.09, 101657.23, 0.23,-0.57, 9.60, 11145
25.09, 101657.36, 0.21,-0.57, 9.62, 11150
25.09, 101657.36, 0.23,-0.52, 9.62, 11155
25.09, 101657.36, 0.29,-0.56, 9.66, 11160
25.09, 101657.36, 0.23,-0.56, 9.64, 11165
25.09, 101657.36, 0.25,-0.59, 9.60, 11170
25.09, 101657.36, 0.29,-0.54, 9.58, 11175
25.09, 101657.36, 0.19,-0.59, 9.66, 11180
25.09, 101657.36, 0.25,-0.59, 9.64, 11185
25.09, 101658.83, 0.29,-0.57, 9.66, 11190
25.09, 101658.83, 0.25,-0.56, 9.69, 11195
25.09, 101658.83, 0.21,-0.56, 9.66, 11200
25.09, 101658.83, 0.19,-0.54, 9.62, 11205
25.09, 101658.83, 0.27,-0.57, 9.60, 11210
25.09, 101658.83, 0.23,-0.59, 9.62, 11215
25.09, 101658.83, 0.21,-0.59, 9.66, 11220
25.09, 101656.80, 0.23,-0.59, 9.62, 11225
25.09, 101656.80, 0.25,-0.63, 9.60, 11230
25.09, 101656.80, 0.27,-0.54, 9.73, 11235
25.09, 101656.80, 0.23,-0.56, 9.66, 11240
25.09, 101656.80, 0.21,-0.63, 9.58, 11245
25.09, 101656.80, 0.25,-0.46, 9.62, 11250
25.09, 101656.80, 0.21,-0.56, 9.67, 11255
25.09, 101653.45, 0.31,-0.50, 9.48, 11260
25.09, 101653.45, 0.27,-0.52, 9.60, 11265
25.09, 101653.45, 0.34,-0.54, 9.64, 11270
25.09, 101653.45, 0.29,-0.50, 9.62, 11275
25.09, 101653.45, 0.27,-0.52, 9.64, 11280
25.09, 101653.45, 0.19,-0.56, 9.66, 11285
25.09, 101653.45, 0.19,-0.59, 9.66, 11290
25.09, 101655.27, 0.19,-0.59, 9.58, 11295
25.09, 101655.27, 0.23,-0.65, 9.54, 11300
25.09, 101655.27, 0.21,-0.63, 9.64, 11305
25.09, 101655.27, 0.23,-0.59, 9.62, 11310
25.09, 101655.27, 0.21,-0.61, 9.66, 11315
25.09, 101655.27, 0.19,-0.57, 9.67, 11320
25.09, 101655.27, 0.19,-0.52, 9.69, 11325
25.09, 101655.27, 0.17,-0.52, 9.64, 11330
25.09, 101655.27, 0.19,-0.54, 9.64, 11335
25.09, 101655.27, 0.19,-0.56, 9.54, 11340
25.09, 101655.27, 0.17,-0.56, 9.52, 11345
25.09, 101655.27, 0.25,-0.56, 9.66, 11350
25.09, 101655.27, 0.27,-0.48, 9.48, 11355
25.09, 101655.27, 0.23,-0.59, 9.62, 11360
25.09, 101655.27, 0.27,-0.59, 9.66, 11365
25.09, 101655.27, 0.31,-0.50, 9.71, 11370
25.09, 101655.27, 0.25,-0.54, 9.67, 11375
25.09, 101655.27, 0.23,-0.54, 9.62, 11380
25.09, 101655.27, 0.25,-0.54, 9.64, 11388
25.09, 101655.27, 0.21,-0.52, 9.62, 11392
25.09, 101655.27, 0.19,-0.59, 9.69, 11397
25.09, 101655.53, 0.23,-0.61, 9.75, 11402
25.09, 101655.53, 0.25,-0.59, 9.67, 11407
25.09, 101655.53, 0.23,-0.57, 9.64, 11412
25.09, 101655.53, 0.27,-0.56, 9.66, 11417
25.09, 101655.53, 0.23,-0.54, 9.64, 11422
25.09, 101655.53, 0.27,-0.59, 9.60, 11427
25.09, 101655.53, 0.21,-0.61, 9.66, 11432
25.09, 101656.97, 0.25,-0.48, 9.79, 11437
25.09, 101656.97, 0.19,-0.52, 9.85, 11442
25.09, 101656.97, 0.23,-0.46, 9.60, 11447
25.09, 101656.97, 0.25,-0.61, 9.64, 11452
25.09, 101656.97, 0.25,-0.63, 9.67, 11457
25.09, 101656.97, 0.23,-0.52, 9.66, 11462
25.09, 101656.97, 0.21,-0.59, 9.67, 11467
25.09, 101658.18, 0.21,-0.48, 9.66, 11472
25.09, 101658.18, 0.15,-0.54, 9.66, 11477
25.09, 101658.18, 0.23,-0.56, 9.69, 11482
25.09, 101658.18, 0.23,-0.56, 9.67, 11487
25.09, 101658.18, 0.27,-0.56, 9.62, 11492
25.09, 101658.18, 0.31,-0.57, 9.60, 11497
25.09, 101658.18, 0.27,-0.63, 9.67, 11502
25.09, 101658.23, 0.23,-0.63, 9.62, 11507
25.09, 101658.23, 0.25,-0.57, 9.64, 11512
25.09, 101658.23, 0.19,-0.59, 9.60, 11517
25.09, 101658.23, 0.19,-0.56, 9.64, 11522
25.09, 101658.23, 0.27,-0.57, 9.66, 11527
25.09, 101658.23, 0.23,-0.67, 9.37, 11532
25.09, 101658.23, 0.21,-0.61, 9.45, 11537
25.09, 101657.73, 0.23,-0.50, 9.69, 11542
25.09, 101657.73, 0.23,-0.59, 9.67, 11547
25.09, 101657.73, 0.27,-0.59, 9.62, 11552
25.09, 101657.73, 0.29,-0.61, 9.69, 11557
25.09, 101657.73, 0.25,-0.54, 9.33, 11562
25.09, 101657.73, 0.34,-0.52, 9.64, 11567
25.09, 101657.73, 0.21,-0.63, 9.69, 11572
25.09, 101654.95, 0.31,-0.54, 9.71, 11577
25.09, 101654.95, 0.17,-0.48, 9.71, 11582
25.09, 101654.95, 0.21,-0.52, 9.67, 11587
25.09, 101654.95, 0.31,-0.57, 9.71, 11592
25.09, 101654.95, 0.21,-0.61, 9.64, 11597
25.09, 101654.95, 0.21,-0.57, 9.71, 11602
