External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
24.75, 101639.59, 0.31,-0.54, 9.62, 13230
24.75, 101639.59, 0.23,-0.56, 9.69, 13235
24.75, 101639.59, 0.23,-0.54, 9.69, 13240
24.75, 101640.09, 0.21,-0.59, 9.58, 13245
24.75, 101640.09, 0.21,-0.54, 9.66, 13250
24.75, 101640.09, 0.19,-0.90, 9.66, 13255
24.75, 101640.09, 0.23,-0.59, 9.46, 13260
24.75, 101640.09, 0.25,-0.61, 9.58, 13265
24.75, 101640.09, 0.23,-0.57, 9.64, 13270
24.75, 101640.09, 0.25,-0.52, 9.69, 13275
24.75, 101641.23, 0.23,-0.59, 9.60, 13280
24.75, 101641.23, 0.31,-0.57, 9.69, 13285
24.75, 101641.23, 0.13,-0.54, 9.56, 13290
24.75, 101641.23, 0.29,-0.57, 9.58, 13295
24.75, 101641.23, 0.31,-0.57, 9.56, 13300
24.75, 101641.23, 0.27,-0.57, 9.64, 13305
24.75, 101641.23, 0.23,-0.57, 9.60, 13310
24.75, 101641.23, 0.21,-0.56, 9.66, 13315
24.75, 101643.34, 0.29,-0.54, 9.67, 13320
24.75, 101643.34, 0.27,-0.65, 9.69, 13325
24.75, 101643.34, 0.27,-0.63, 9.66, 13330
24.75, 101643.34, 0.27,-0.57, 9.62, 13335
24.75, 101643.34, 0.21,-0.63, 9.50, 13340
24.75, 101643.34, 0.21,-0.65, 9.64, 13345
24.75, 101643.34, 0.13,-0.65, 9.52, 13350
24.75, 101642.23, 0.21,-0.54, 9.58, 13355
24.75, 101642.23, 0.25,-0.54, 9.75, 13360
24.75, 101642.23, 0.19,-0.54, 9.67, 13365
24.75, 101642.23, 0.27,-0.63, 9.50, 13370
24.75, 101642.23, 0.27,-0.63, 9.54, 13375
24.75, 101642.23, 0.29,-0.61, 9.60, 13380
24.75, 101642.23, 0.25,-0.56, 9.67, 13385
24.75, 101640.64, 0.21,-0.52, 9.56, 13390
24.75, 101640.64, 0.21,-0.54, 9.67, 13395
24.75, 101640.64, 0.13,-0.48, 9.66, 13400
24.75, 101640.64, 0.29,-0.56, 9.69, 13405
24.75, 101640.64, 0.33,-0.57, 9.60, 13410
24.75, 101640.64, 0.27,-0.59, 9.62, 13415
24.75, 101640.64, 0.19,-0.63, 9.54, 13420
24.75, 101639.42, 0.25,-0.59, 9.56, 13425
24.75, 101639.42, 0.23,-0.61, 9.60, 13430
24.75, 101639.42, 0.19,-0.57, 9.62, 13435
24.75, 101639.42, 0.15,-0.57, 9.62, 13440
24.75, 101639.42, 0.29,-0.59, 9.64, 13445
24.75, 101639.42, 0.25,-0.57, 9.58, 13450
24.75, 101639.42, 0.23,-0.59, 9.64, 13455
24.75, 101641.13, 0.29,-0.61, 9.62, 13460
24.75, 101641.13, 0.29,-0.52, 9.73, 13465
24.75, 101641.13, 0.23,-0.59, 9.58, 13470
24.75, 101641.13, 0.21,-0.54, 9.48, 13475
24.75, 101641.13, 0.25,-0.57, 9.62, 13480
24.75, 101641.13, 0.29,-0.56, 9.54, 13485
24.75, 101641.13, 0.27,-0.56, 9.52, 13490
24.75, 101641.47, 0.17,-0.63, 9.58, 13495
24.75, 101641.47, 0.13,-0.61, 9.66, 13500
24.75, 101641.47, 0.23,-0.67, 9.75, 13505
24.75, 101641.47, 0.21,-0.57, 9.64, 13510
24.75, 101641.47, 0.23,-0.54, 9.62, 13515
24.75, 101641.47, 0.25,-0.63, 9.66, 13520
24.75, 101641.47, 0.21,-0.59, 9.62, 13525
24.75, 101637.55, 0.25,-0.59, 9.66, 13530
24.75, 101637.55, 0.23,-0.61, 9.60, 13535
24.75, 101637.55, 0.23,-0.61, 9.64, 13540
24.75, 101637.55, 0.23,-0.61, 9.64, 13545
24.75, 101637.55, 0.27,-0.54, 9.64, 13550
24.75, 101637.55, 0.25,-0.57, 9.64, 13555
24.75, 101637.55, 0.21,-0.54, 9.62, 13560
24.75, 101642.68, 0.23,-0.61, 9.60, 13565
24.75, 101642.68, 0.21,-0.67, 9.75, 13570
24.75, 101642.68, 0.17,-0.54, 9.62, 13575
24.75, 101642.68, 0.21,-0.61, 9.60, 13580
24.75, 101642.68, 0.23,-0.67, 9.67, 13585
24.75, 101642.68, 0.25,-0.57, 9.69, 13590
24.75, 101642.68, 0.21,-0.57, 9.62, 13595
24.75, 101640.47, 0.23,-0.61, 9.67, 13600
24.75, 101640.47, 0.29,-0.52, 9.67, 13605
24.75, 101640.47, 0.36,-0.56, 9.71, 13610
24.75, 101640.47, 0.29,-0.59, 9.58, 13615
24.75, 101640.47, 0.27,-0.54, 9.58, 13620
24.75, 101640.47, 0.21,-0.56, 9.60, 13625
24.75, 101640.47, 0.29,-0.56, 9.64, 13630
24.75, 101640.31, 0.29,-0.56, 9.60, 13635
24.75, 101640.31, 0.13,-0.59, 9.60, 13643
24.75, 101640.31, 0.25,-0.59, 9.62, 13647
24.75, 101640.31, 0.23,-0.59, 9.71, 13652
24.75, 101640.31, 0.25,-0.59, 9.71, 13657
24.75, 101640.31, 0.21,-0.61, 9.71, 13662
24.75, 101640.31, 0.13,-0.63, 9.62, 13667
24.75, 101640.20, 0.21,-0.69, 9.73, 13672
24.75, 101640.20, 0.29,-0.67, 9.75, 13677
24.75, 101640.20, 0.27,-0.36, 9.58, 13682
24.75, 101640.20, 0.23,-0.61, 9.66, 13687
24.75, 101640.20, 0.21,-0.65, 9.64, 13692
24.75, 101640.20, 0.23,-0.56, 9.66, 13697
24.75, 101640.20, 0.17,-0.63, 9.60, 13702
24.75, 101641.47, 0.23,-0.59, 9.64, 13707
24.75, 101641.47, 0.13,-0.57, 9.66, 13712
24.75, 101641.47, 0.19,-0.59, 9.64, 13717
24.75, 101641.47, 0.21,-0.59, 9.67, 13722
24.75, 101641.47, 0.25,-0.61, 9.64, 13727
24.75, 101641.47, 0.23,-0.63, 9.66, 13732
24.75, 101641.47, 0.23,-0.63, 9.56, 13737
24.75, 101642.12, 0.21,-0.61, 9.58, 13742
24.75, 101642.12, 0.25,-0.63, 9.66, 13747
24.75, 101642.12, 0.25,-0.57, 9.62, 13752
24.75, 101642.12, 0.23,-0.54, 9.56, 13757
24.75, 101642.12, 0.21,-0.56, 9.62, 13762
24.75, 101642.12, 0.17,-0.54, 9.54, 13767
24.75, 101642.12, 0.15,-0.61, 9.66, 13772
24.75, 101643.34, 0.21,-0.63, 9.71, 13777
24.75, 101643.34, 0.27,-0.54, 9.67, 13782
24.75, 101643.34, 0.27,-0.57, 9.64, 13787
24.75, 101643.34, 0.25,-0.57, 9.62, 13792
24.75, 101643.34, 0.27,-0.63, 9.60, 13797
24.75, 101643.34, 0.29,-0.57, 9.64, 13802
24.75, 101643.34, 0.23,-0.57, 9.54, 13807
24.75, 101643.33, 0.19,-0.52, 9.67, 13812
24.75, 101643.33, 0.19,-0.52, 9.64, 13817
24.75, 101643.33, 0.17,-0.61, 9.71, 13822
24.75, 101643.33, 0.13,-0.61, 9.60, 13827
24.75, 101643.33, 0.21,-0.61, 9.60, 13832
24.75, 101643.33, 0.21,-0.57, 9.58, 13837
24.75, 101643.33, 0.25,-0.59, 9.71, 13842
24.75, 101643.33, 0.25,-0.59, 9.62, 13847
24.75, 101640.36, 0.21,-0.56, 9.58, 13852
24.75, 101640.36, 0.15,-0.61, 9.58, 13857
24.75, 101640.36, 0.17,-0.54, 9.60, 13862
24.75, 101640.36, 0.25,-0.56, 9.67, 13867
24.75, 101640.36, 0.25,-0.56, 9.62, 13872
24.75, 101640.36, 0.27,-0.56, 9.62, 13877
24.75, 101640.36, 0.23,-0.54, 9.64, 13882
24.75, 101639.27, 0.19,-0.61, 9.62, 13887
24.75, 101639.27, 0.21,-0.54, 9.67, 13892
24.75, 101639.27, 0.23,-0.54, 9.60, 13897
24.75, 101639.27, 0.23,-0.59, 9.58, 13902
24.75, 101639.27, 0.19,-0.56, 9.64, 13907
24.75, 101639.27, 0.29,-0.57, 9.81, 13912
24.75, 101639.27, 0.34,-0.57, 9.54, 13917
24.75, 101641.47, 0.29,-0.57, 9.56, 13922
24.75, 101641.47, 0.27,-0.59, 9.56, 13927
24.75, 101641.47, 0.23,-0.50, 9.60, 13932
24.75, 101641.47, 0.23,-0.50, 9.67, 13937
24.75, 101641.47, 0.19,-0.56, 9.69, 13942
24.75, 101641.47, 0.25,-0.56, 9.66, 13947
24.75, 101641.47, 0.25,-0.54, 9.56, 13952
24.75, 101642.29, 0.21,-0.50, 9.56, 13957
24.75, 101642.29, 0.21,-0.59, 9.62, 13962
24.75, 101642.29, 0.23,-0.57, 9.60, 13967
24.75, 101642.29, 0.23,-0.63, 9.60, 13972
24.75, 101642.29, 0.21,-0.61, 9.66, 13977
24.75, 101642.29, 0.19,-0.56, 9.66, 13982
24.75, 101642.29, 0.21,-0.50, 9.64, 13987
24.75, 101639.55, 0.23,-0.57, 9.56, 13992
24.75, 101639.55, 0.15,-0.57, 9.58, 13997
24.75, 101639.55, 0.17,-0.57, 9.77, 14002
24.75, 101639.55, 0.23,-0.48, 9.71, 14007
24.75, 101639.55, 0.25,-0.46, 9.69, 14012
24.75, 101639.55, 0.23,-0.61, 9.71, 14017
24.75, 101639.55, 0.19,-0.65, 9.45, 14022
24.75, 101639.98, 0.17,-0.59, 9.37, 14027
24.75, 101639.98, 0.25,-0.59, 9.50, 14032
24.75, 101639.98, 0.31,-0.50, 9.58, 14037
24.75, 101639.98, 0.19,-0.52, 9.58, 14042
24.75, 101639.98, 0.23,-0.52, 9.58, 14047
24.75, 101639.98, 0.17,-0.46, 9.64, 14052
24.75, 101639.98, 0.19,-0.54, 9.66, 14057
24.75, 101638.98, 0.21,-0.57, 9.54, 14062
24.75, 101638.98, 0.23,-0.48, 9.64, 14067
24.75, 101638.98, 0.25,-0.56, 9.67, 14072
24.75, 101638.98, 0.23,-0.57, 9.60, 14077
24.75, 101638.98, 0.19,-0.61, 9.62, 14082
24.75, 101638.98, 0.25,-0.63, 9.60, 14087
24.75, 101638.98, 0.21,-0.56, 9.64, 14092
24.75, 101640.04, 0.21,-0.61, 9.64, 14097
24.75, 101640.04, 0.27,-0.61, 9.60, 14102
24.75, 101640.04, 0.25,-0.52, 9.62, 14107
24.75, 101640.04, 0.19,-0.56, 9.58, 14112
24.75, 101640.04, 0.25,-0.48, 9.67, 14117
24.75, 101640.04, 0.21,-0.54, 9.64, 14122
24.75, 101640.04, 0.19,-0.63, 9.71, 14127
24.75, 101640.36, 0.15,-0.59, 9.50, 14132
24.75, 101640.36, 0.23,-0.59, 9.54, 14137
24.75, 101640.36, 0.25,-0.48, 9.71, 14145
24.75, 101640.36, 0.17,-0.50, 9.66, 14150
24.75, 101640.36, 0.25,-0.48, 9.60, 14154
24.75, 101640.36, 0.27,-0.63, 9.66, 14159
24.75, 101640.36, 0.19,-0.61, 9.67, 14164
24.75, 101640.95, 0.25,-0.56, 9.67, 14169
24.75, 101640.95, 0.21,-0.61, 9.64, 14174
24.75, 101640.95, 0.23,-0.59, 9.60, 14179
24.75, 101640.95, 0.21,-0.59, 9.67, 14184
24.75, 101640.95, 0.23,-0.54, 9.73, 14189
24.75, 101640.95, 0.23,-0.57, 9.67, 14194
24.75, 101640.95, 0.19,-0.69, 9.50, 14199
24.75, 101638.72, 0.21,-0.61, 9.77, 14204
24.75, 101638.72, 0.27,-0.56, 9.66, 14209
24.75, 101638.72, 0.25,-0.57, 9.69, 14214
24.75, 101638.72, 0.25,-0.57, 9.62, 14219
24.75, 101638.72, 0.21,-0.46, 9.75, 14224
24.75, 101638.72, 0.23,-0.48, 9.73, 14229
24.75, 101638.72, 0.23,-0.63, 9.66, 14234
24.75, 101643.48, 0.25,-0.54, 9.58, 14239
24.75, 101643.48, 0.21,-0.57, 9.54, 14244
24.75, 101643.48, 0.23,-0.59, 9.54, 14249
24.75, 101643.48, 0.21,-0.56, 9.64, 14254
24.75, 101643.48, 0.19,-0.57, 9.60, 14259
24.75, 101643.48, 0.21,-0.59, 9.58, 14264
24.75, 101643.48, 0.19,-0.59, 9.64, 14269
24.75, 101641.36, 0.21,-0.61, 9.64, 14274
24.75, 101641.36, 0.23,-0.59, 9.62, 14279
24.75, 101641.36, 0.19,-0.56, 9.62, 14284
24.75, 101641.36, 0.25,-0.57, 9.62, 14289
24.75, 101641.36, 0.29,-0.57, 9.62, 14294
24.75, 101641.36, 0.23,-0.59, 9.54, 14299
24.75, 101641.36, 0.29,-0.50, 9.64, 14304
24.75, 101640.53, 0.25,-0.65, 9.67, 14309
24.75, 101640.53, 0.15,-0.71, 9.71, 14314
24.75, 101640.53, 0.19,-0.57, 9.64, 14319
24.75, 101640.53, 0.15,-0.52, 9.46, 14324
24.75, 101640.53, 0.21,-0.54, 9.71, 14329
24.75, 101640.53, 0.13,-0.56, 9.66, 14334
24.75, 101640.53, 0.19,-0.56, 9.66, 14339
24.75, 101640.53, 0.19,-0.56, 9.67, 14344
24.75, 101640.04, 0.23,-0.56, 9.60, 14349
24.75, 101640.04, 0.33,-0.54, 9.66, 14354
24.75, 101640.04, 0.27,-0.56, 9.62, 14359
24.75, 101640.04, 0.25,-0.56, 9.60, 14364
24.75, 101640.04, 0.25,-0.57, 9.64, 14369
24.75, 101640.04, 0.21,-0.59, 9.64, 14374
24.75, 101640.04, 0.21,-0.52, 9.64, 14379
24.75, 101637.40, 0.19,-0.59, 9.67, 14384
24.75, 101637.40, 0.25,-0.57, 9.58, 14389
24.75, 101637.40, 0.25,-0.54, 9.58, 14394
24.75, 101637.40, 0.19,-0.59, 9.60, 14399
24.75, 101637.40, 0.27,-0.59, 9.66, 14404
24.75, 101637.40, 0.25,-0.56, 9.66, 14409
24.75, 101637.40, 0.27,-0.52, 9.62, 14414
24.75, 101640.20, 0.19,-0.63, 9.56, 14419
24.75, 101640.20, 0.13,-0.61, 9.56, 14424
24.75, 101640.20, 0.13,-0.67, 9.58, 14429
24.75, 101640.20, 0.23,-0.63, 9.73, 14434
24.75, 101640.20, 0.27,-0.65, 9.81, 14439
24.75, 101640.20, 0.27,-0.59, 9.71, 14444
24.75, 101640.20, 0.25,-0.54, 9.66, 14449
24.75, 101638.05, 0.27,-0.56, 9.62, 14454
24.75, 101638.05, 0.15,-0.56, 9.56, 14459
24.75, 101638.05, 0.19,-0.52, 9.62, 14464
24.75, 101638.05, 0.21,-0.54, 9.56, 14469
24.75, 101638.05, 0.13,-0.61, 9.60, 14474
24.75, 101638.05, 0.31,-0.59, 9.60, 14479
24.75, 101638.05, 0.27,-0.56, 9.60, 14484
24.75, 101640.20, 0.23,-0.63, 9.62, 14489
24.75, 101640.20, 0.23,-0.57, 9.66, 14494
24.75, 101640.20, 0.19,-0.59, 9.69, 14499
24.75, 101640.20, 0.21,-0.59, 9.62, 14504
24.75, 101640.20, 0.21,-0.57, 9.58, 14509
24.75, 101640.20, 0.29,-0.56, 9.62, 14514
24.75, 101640.20, 0.29,-0.59, 9.62, 14519
24.75, 101641.12, 0.27,-0.54, 9.43, 14524
24.75, 101641.12, 0.23,-0.59, 9.46, 14529
24.75, 101641.12, 0.21,-0.54, 9.58, 14534
24.75, 101641.12, 0.27,-0.54, 9.79, 14539
24.75, 101641.12, 0.27,-0.57, 9.81, 14544
24.75, 101641.12, 0.27,-0.52, 9.43, 14549
24.75, 101641.12, 0.25,-0.57, 9.50, 14554
24.75, 101643.98, 0.25,-0.57, 9.69, 14559
24.75, 101643.98, 0.27,-0.65, 9.69, 14564
24.75, 101643.98, 0.23,-0.61, 9.52, 14569
24.75, 101643.98, 0.23,-0.56, 9.56, 14574
24.75, 101643.98, 0.19,-0.50, 9.69, 14579
24.75, 101643.98, 0.23,-0.52, 9.66, 14584
24.75, 101643.98, 0.17,-0.52, 9.67, 14589
24.75, 101640.79, 0.19,-0.57, 9.71, 14594
24.75, 101640.79, 0.15,-0.57, 9.64, 14599
24.75, 101640.79, 0.17,-0.50, 9.60, 14604
24.75, 101640.79, 0.15,-0.61, 9.56, 14609
24.75, 101640.79, 0.19,-0.63, 9.62, 14614
24.75, 101640.79, 0.17,-0.57, 9.64, 14619
24.75, 101640.79, 0.21,-0.61, 9.64, 14624
24.75, 101639.86, 0.21,-0.61, 9.71, 14629
24.75, 101639.86, 0.29,-0.56, 9.73, 14634
24.75, 101639.86, 0.25,-0.56, 9.58, 14639
24.75, 101639.86, 0.19,-0.57, 9.62, 14647
24.75, 101639.86, 0.21,-0.57, 9.62, 14653
24.75, 101639.86, 0.27,-0.54, 9.66, 14657
24.75, 101639.86, 0.25,-0.44, 9.66, 14662
24.75, 101638.22, 0.25,-0.52, 9.66, 14667
24.75, 101638.22, 0.31,-0.54, 9.69, 14672
24.75, 101638.22, 0.23,-0.52, 9.71, 14677
24.75, 101638.22, 0.31,-0.57, 9.64, 14682
24.75, 101638.22, 0.29,-0.54, 9.60, 14687
24.75, 101638.22, 0.31,-0.57, 9.69, 14692
24.75, 101638.22, 0.21,-0.56, 9.67, 14697
24.75, 101638.86, 0.27,-0.67, 9.64, 14702
24.75, 101638.86, 0.25,-0.57, 9.58, 14707
24.75, 101638.86, 0.29,-0.61, 9.69, 14712
24.75, 101638.86, 0.21,-0.59, 9.58, 14717
24.75, 101638.86, 0.29,-0.57, 9.69, 14722
24.75, 101638.86, 0.21,-0.57, 9.64, 14727
24.75, 101638.86, 0.23,-0.63, 9.67, 14732
24.75, 101636.73, 0.21,-0.59, 9.66, 14737
24.75, 101636.73, 0.19,-0.57, 9.64, 14742
24.75, 101636.73, 0.19,-0.61, 9.62, 14747
24.75, 101636.73, 0.29,-0.56, 9.60, 14752
24.75, 101636.73, 0.21,-0.54, 9.60, 14757
24.75, 101636.73, 0.23,-0.56, 9.67, 14762
24.75, 101636.73, 0.21,-0.61, 9.69, 14767
24.75, 101639.97, 0.17,-0.54, 9.46, 14772
24.75, 101639.97, 0.13,-0.63, 9.58, 14777
24.75, 101639.97, 0.17,-0.65, 9.52, 14782
24.75, 101639.97, 0.19,-0.34, 9.71, 14787
24.75, 101639.97, 0.23,-0.56, 9.60, 14792
24.75, 101639.97, 0.25,-0.56, 9.71, 14797
24.75, 101639.97, 0.31,-0.56, 9.69, 14802
24.75, 101638.66, 0.27,-0.57, 9.64, 14807
24.75, 101638.66, 0.31,-0.61, 9.54, 14812
24.75, 101638.66, 0.27,-0.57, 9.62, 14817
24.75, 101638.66, 0.17,-0.54, 9.69, 14822
24.75, 101638.66, 0.15,-0.56, 9.60, 14827
24.75, 101638.66, 0.15,-0.61, 9.62, 14832
24.75, 101638.66, 0.15,-0.59, 9.62, 14837
24.75, 101638.55, 0.17,-0.61, 9.64, 14842
24.75, 101638.55, 0.23,-0.61, 9.58, 14847
24.75, 101638.55, 0.19,-0.57, 9.64, 14852
24.75, 101638.55, 0.21,-0.54, 9.64, 14857
24.75, 101638.55, 0.19,-0.54, 9.71, 14862
24.75, 101638.55, 0.17,-0.59, 9.50, 14867
24.75, 101638.55, 0.23,-0.56, 9.56, 14872
24.75, 101638.31, 0.17,-0.52, 9.54, 14877
24.75, 101638.31, 0.17,-0.54, 9.31, 14882
24.75, 101638.31, 0.21,-0.73, 9.58, 14887
24.75, 101638.31, 0.19,-0.36, 9.60, 14892
24.75, 101638.31, 0.23,-0.50, 9.50, 14897
24.75, 101638.31, 0.21,-0.50, 9.50, 14902
24.75, 101638.31, 0.29,-0.57, 9.56, 14907
24.75, 101639.97, 0.23,-0.57, 9.64, 14912
24.75, 101640.84, 0.23,-0.56, 9.60, 14917
24.75, 101640.84, 0.17,-0.59, 9.60, 14922
24.75, 101640.84, 0.17,-0.67, 9.58, 14927
24.75, 101640.84, 0.19,-0.59, 9.60, 14932
24.75, 101640.84, 0.19,-0.59, 9.58, 14937
24.75, 101640.84, 0.21,-0.56, 9.62, 14942
24.75, 101640.84, 0.25,-0.50, 9.64, 14947
24.75, 101641.12, 0.23,-0.50, 9.73, 14952
24.75, 101641.12, 0.17,-0.54, 9.60, 14957
24.75, 101641.12, 0.29,-0.54, 9.64, 14962
24.75, 101641.12, 0.25,-0.56, 9.64, 14967
24.75, 101641.12, 0.31,-0.57, 9.66, 14972
24.75, 101641.12, 0.21,-0.57, 9.46, 14977
24.75, 101641.12, 0.19,-0.57, 9.62, 14982
24.75, 101641.18, 0.25,-0.56, 9.58, 14987
24.75, 101641.18, 0.19,-0.57, 9.67, 14992
24.75, 101641.18, 0.19,-0.59, 9.75, 14997
24.75, 101641.18, 0.21,-0.56, 9.60, 15002
24.79, 101640.69, 0.29,-0.57, 9.66, 15081
24.79, 101640.69, 0.29,-0.65, 9.54, 15085
24.79, 101639.69, 0.21,-0.57, 9.58, 15090
24.79, 101639.69, 0.17,-0.52, 9.60, 15095
24.79, 101639.69, 0.17,-0.57, 9.56, 15100
24.79, 101639.69, 0.29,-0.57, 9.56, 15105
24.79, 101639.69, 0.33,-0.57, 9.64, 15110
24.79, 101639.69, 0.31,-0.54, 9.60, 15115
24.79, 101639.69, 0.23,-0.56, 9.60, 15120
24.79, 101636.55, 0.19,-0.54, 9.60, 15125
24.79, 101636.55, 0.27,-0.56, 9.71, 15130
24.79, 101636.55, 0.27,-0.56, 9.60, 15135
24.79, 101636.55, 0.31,-0.56, 9.71, 15140
24.79, 101636.55, 0.25,-0.56, 9.69, 15145
24.79, 101636.55, 0.27,-0.54, 9.56, 15150
24.79, 101636.55, 0.29,-0.56, 9.64, 15155
24.79, 101636.55, 0.27,-0.59, 9.60, 15160
24.79, 101638.66, 0.29,-0.54, 9.60, 15165
24.79, 101638.66, 0.27,-0.57, 9.62, 15170
24.79, 101638.66, 0.23,-0.61, 9.66, 15175
24.79, 101638.66, 0.21,-0.56, 9.67, 15180
24.79, 101638.66, 0.25,-0.54, 9.60, 15185
24.79, 101638.66, 0.29,-0.52, 9.60, 15190
24.79, 101638.66, 0.27,-0.50, 9.64, 15195
24.79, 101637.22, 0.23,-0.61, 9.62, 15200
24.79, 101637.22, 0.21,-0.54, 9.66, 15205
24.79, 101637.22, 0.25,-0.57, 9.66, 15210
24.79, 101637.22, 0.21,-0.57, 9.60, 15215
24.79, 101637.22, 0.21,-0.52, 9.62, 15223
24.79, 101637.22, 0.31,-0.59, 9.62, 15227
24.79, 101638.20, 0.23,-0.56, 9.67, 15232
24.79, 101638.20, 0.19,-0.56, 9.66, 15237
24.79, 101638.20, 0.21,-0.56, 9.48, 15242
24.79, 101638.20, 0.23,-0.56, 9.67, 15247
24.79, 101638.20, 0.25,-0.63, 9.66, 15252
24.79, 101638.20, 0.23,-0.56, 9.67, 15257
24.79, 101638.20, 0.23,-0.61, 9.62, 15262
24.79, 101637.88, 0.25,-0.67, 9.62, 15267
24.79, 101637.88, 0.21,-0.57, 9.69, 15272
24.79, 101637.88, 0.23,-0.63, 9.73, 15277
24.79, 101637.88, 0.23,-0.56, 9.62, 15282
24.79, 101637.88, 0.25,-0.50, 9.58, 15287
24.79, 101637.88, 0.21,-0.59, 9.64, 15292
24.79, 101637.88, 0.23,-0.54, 9.64, 15297
24.79, 101637.88, 0.23,-0.57, 9.60, 15302
24.79, 101639.42, 0.25,-0.63, 9.58, 15307
24.79, 101639.42, 0.15,-0.61, 9.60, 15312
24.79, 101639.42, 0.21,-0.59, 9.62, 15317
24.79, 101639.42, 0.21,-0.59, 9.64, 15322
24.79, 101639.42, 0.17,-0.57, 9.67, 15327
24.79, 101639.42, 0.19,-0.63, 9.71, 15332
24.79, 101639.42, 0.23,-0.59, 9.89, 15337
24.79, 101637.38, 0.19,-0.67, 9.71, 15342
24.79, 101637.38, 0.21,-0.61, 9.66, 15347
24.79, 101637.38, 0.31,-0.59, 9.58, 15352
24.79, 101637.38, 0.25,-0.63, 9.60, 15357
24.79, 101637.38, 0.29,-0.52, 9.60, 15362
24.79, 101637.38, 0.19,-0.48, 9.69, 15367
24.79, 101637.38, 0.27,-0.50, 9.64, 15372
24.79, 101640.52, 0.27,-0.54, 9.58, 15377
24.79, 101640.52, 0.21,-0.61, 9.60, 15382
24.79, 101640.52, 0.21,-0.52, 9.56, 15387
24.79, 101640.52, 0.25,-0.50, 9.66, 15392
24.79, 101640.52, 0.21,-0.54, 9.67, 15397
24.79, 101640.52, 0.21,-0.52, 9.66, 15402
24.79, 101640.52, 0.25,-0.57, 9.62, 15407
24.79, 101638.97, 0.25,-0.59, 9.62, 15412
24.79, 101638.97, 0.21,-0.57, 9.64, 15417
24.79, 101638.97, 0.17,-0.54, 9.64, 15422
24.79, 101638.97, 0.23,-0.57, 9.62, 15427
24.79, 101638.97, 0.31,-0.57, 9.66, 15432
24.79, 101638.97, 0.21,-0.61, 9.60, 15437
24.79, 101638.97, 0.25,-0.50, 9.64, 15442
24.79, 101634.76, 0.15,-0.61, 9.52, 15447
24.79, 101634.76, 0.19,-0.56, 9.69, 15452
24.79, 101634.76, 0.19,-0.52, 9.64, 15457
24.79, 101634.76, 0.27,-0.54, 9.64, 15462
24.79, 101634.76, 0.17,-0.57, 9.58, 15467
24.79, 101634.76, 0.25,-0.57, 9.69, 15472
24.79, 101634.76, 0.23,-0.57, 9.62, 15477
24.79, 101637.81, 0.25,-0.56, 9.60, 15482
24.79, 101637.81, 0.25,-0.54, 9.64, 15487
24.79, 101637.81, 0.23,-0.52, 9.69, 15492
24.79, 101637.81, 0.17,-0.54, 9.62, 15497
24.79, 101637.81, 0.27,-0.54, 9.62, 15502
24.79, 101637.81, 0.25,-0.56, 9.58, 15507
24.79, 101637.81, 0.23,-0.63, 9.64, 15512
24.79, 101637.55, 0.27,-0.61, 9.66, 15517
24.79, 101637.55, 0.27,-0.52, 9.58, 15522
24.79, 101637.55, 0.25,-0.56, 9.64, 15527
24.79, 101637.55, 0.23,-0.57, 9.67, 15532
24.79, 101637.55, 0.15,-0.59, 9.64, 15537
24.79, 101637.55, 0.17,-0.56, 9.62, 15542
24.79, 101637.55, 0.29,-0.50, 9.60, 15547
24.79, 101638.92, 0.23,-0.71, 9.60, 15552
24.79, 101638.92, 0.19,-0.63, 9.60, 15557
24.79, 101638.92, 0.21,-0.67, 9.58, 15562
24.79, 101638.92, 0.19,-0.59, 9.62, 15567
24.79, 101638.92, 0.19,-0.56, 9.66, 15572
24.79, 101638.92, 0.21,-0.57, 9.60, 15577
24.79, 101638.92, 0.27,-0.65, 9.66, 15582
24.79, 101638.05, 0.23,-0.57, 9.67, 15587
24.79, 101638.05, 0.21,-0.63, 9.71, 15592
24.79, 101638.05, 0.21,-0.59, 9.69, 15597
24.79, 101638.05, 0.27,-0.59, 9.50, 15602
24.79, 101638.05, 0.29,-0.63, 9.56, 15607
24.79, 101638.05, 0.23,-0.56, 9.66, 15612
24.79, 101638.05, 0.23,-0.52, 9.66, 15617
24.79, 101641.12, 0.25,-0.56, 9.62, 15622
24.79, 101641.12, 0.25,-0.57, 9.66, 15627
24.79, 101641.12, 0.25,-0.57, 9.58, 15632
24.79, 101641.12, 0.31,-0.54, 9.62, 15637
24.79, 101641.12, 0.27,-0.57, 9.60, 15642
24.79, 101641.12, 0.29,-0.57, 9.64, 15647
24.79, 101641.12, 0.23,-0.57, 9.64, 15652
24.79, 101641.12, 0.31,-0.61, 9.62, 15657
24.79, 101637.22, 0.27,-0.61, 9.64, 15662
24.79, 101637.22, 0.21,-0.59, 9.66, 15667
24.79, 101637.22, 0.23,-0.61, 9.62, 15672
24.79, 101637.22, 0.29,-0.61, 9.62, 15677
24.79, 101637.22, 0.25,-0.57, 9.71, 15682
24.79, 101637.22, 0.23,-0.56, 9.66, 15687
24.79, 101637.22, 0.19,-0.57, 9.46, 15692
24.79, 101638.16, 0.15,-0.57, 9.50, 15697
24.79, 101638.16, 0.15,-0.57, 9.60, 15702
24.79, 101638.16, 0.25,-0.59, 9.64, 15707
24.79, 101638.16, 0.17,-0.65, 9.64, 15712
