External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.29, 101652.23, 0.19,-0.59, 9.60, 10921
25.29, 101652.23, 0.17,-0.59, 9.66, 10926
25.29, 101652.23, 0.15,-0.57, 9.52, 10931
25.29, 101652.23, 0.27,-0.59, 9.75, 10936
25.29, 101651.64, 0.23,-0.56, 9.58, 10941
25.29, 101651.64, 0.21,-0.59, 9.64, 10946
25.29, 101651.64, 0.23,-0.63, 9.64, 10951
25.29, 101651.64, 0.29,-0.57, 9.60, 10956
25.29, 101651.64, 0.23,-0.52, 9.56, 10961
25.29, 101651.64, 0.23,-0.57, 9.62, 10966
25.29, 101651.64, 0.25,-0.50, 9.60, 10971
25.29, 101654.59, 0.25,-0.46, 9.62, 10976
25.29, 101654.59, 0.17,-0.52, 9.58, 10981
25.29, 101654.59, 0.21,-0.57, 9.60, 10986
25.29, 101654.59, 0.23,-0.56, 9.60, 10991
25.29, 101654.59, 0.21,-0.57, 9.66, 10996
25.29, 101654.59, 0.25,-0.59, 9.64, 11001
25.29, 101654.59, 0.21,-0.54, 9.67, 11006
25.29, 101654.59, 0.29,-0.57, 9.64, 11011
25.29, 101653.94, 0.27,-0.56, 9.62, 11016
25.29, 101653.94, 0.23,-0.54, 9.66, 11021
25.29, 101653.94, 0.25,-0.57, 9.58, 11026
25.29, 101653.94, 0.21,-0.56, 9.62, 11031
25.29, 101653.94, 0.29,-0.46, 9.67, 11036
25.29, 101653.94, 0.25,-0.59, 9.60, 11041
25.29, 101653.94, 0.25,-0.52, 9.52, 11046
25.29, 101653.22, 0.21,-0.50, 9.56, 11051
25.29, 101653.22, 0.17,-0.57, 9.75, 11056
25.29, 101653.22, 0.21,-0.56, 9.69, 11061
25.29, 101653.22, 0.23,-0.57, 9.62, 11066
25.29, 101653.22, 0.21,-0.54, 9.71, 11071
25.29, 101653.22, 0.21,-0.54, 9.69, 11076
25.29, 101653.22, 0.27,-0.59, 9.66, 11081
25.29, 101653.22, 0.19,-0.54, 9.58, 11086
25.29, 101653.22, 0.21,-0.56, 9.62, 11091
25.29, 101653.22, 0.13,-0.57, 9.62, 11096
25.29, 101653.22, 0.21,-0.61, 9.64, 11101
25.29, 101653.22, 0.23,-0.63, 9.62, 11106
25.29, 101653.22, 0.19,-0.59, 9.64, 11111
25.29, 101653.22, 0.19,-0.56, 9.62, 11116
25.29, 101654.78, 0.23,-0.61, 9.64, 11121
25.29, 101654.78, 0.29,-0.56, 9.60, 11126
25.29, 101654.78, 0.27,-0.57, 9.60, 11131
25.29, 101654.78, 0.19,-0.54, 9.62, 11136
25.29, 101654.78, 0.17,-0.61, 9.50, 11141
25.29, 101654.78, 0.31,-0.57, 9.62, 11146
25.29, 101654.78, 0.31,-0.57, 9.56, 11151
25.29, 101652.30, 0.27,-0.56, 9.62, 11156
25.29, 101652.30, 0.27,-0.52, 9.60, 11161
25.29, 101652.30, 0.23,-0.52, 9.62, 11166
25.29, 101652.30, 0.23,-0.56, 9.50, 11171
25.29, 101652.30, 0.27,-0.52, 9.56, 11176
25.29, 101652.30, 0.29,-0.61, 9.60, 11181
25.29, 101652.30, 0.31,-0.59, 9.58, 11186
25.29, 101651.97, 0.27,-0.61, 9.62, 11191
25.29, 101651.97, 0.31,-0.50, 9.60, 11196
25.29, 101651.97, 0.21,-0.50, 9.67, 11201
25.29, 101651.97, 0.23,-0.52, 9.66, 11206
25.29, 101651.97, 0.29,-0.57, 9.62, 11211
25.29, 101651.97, 0.29,-0.63, 9.64, 11216
25.29, 101651.97, 0.29,-0.63, 9.64, 11221
25.29, 101652.63, 0.25,-0.54, 9.60, 11226
25.29, 101652.63, 0.25,-0.57, 9.62, 11231
25.29, 101652.63, 0.25,-0.57, 9.67, 11236
25.29, 101652.63, 0.25,-0.57, 9.60, 11241
25.29, 101652.63, 0.21,-0.59, 9.62, 11246
25.29, 101652.63, 0.15,-0.56, 9.62, 11251
25.29, 101652.63, 0.27,-0.54, 9.87, 11256
25.29, 101649.83, 0.17,-0.54, 9.43, 11261
25.29, 101649.83, 0.17,-0.59, 9.39, 11266
25.29, 101649.83, 0.25,-0.54, 9.50, 11271
25.29, 101649.83, 0.25,-0.50, 9.50, 11276
25.29, 101649.83, 0.27,-0.54, 9.81, 11281
25.29, 101649.83, 0.17,-0.59, 9.71, 11286
25.29, 101649.83, 0.21,-0.61, 9.64, 11291
25.29, 101651.25, 0.21,-0.56, 9.56, 11296
25.29, 101651.25, 0.17,-0.59, 9.60, 11301
25.29, 101651.25, 0.23,-0.48, 9.64, 11306
25.29, 101651.25, 0.21,-0.54, 9.62, 11311
25.29, 101651.25, 0.21,-0.59, 9.62, 11316
25.29, 101651.25, 0.19,-0.57, 9.64, 11321
25.29, 101651.25, 0.17,-0.56, 9.62, 11326
25.29, 101651.73, 0.25,-0.61, 9.64, 11331
25.29, 101651.73, 0.25,-0.61, 9.69, 11336
25.29, 101651.73, 0.31,-0.57, 9.66, 11341
25.29, 101651.73, 0.25,-0.48, 9.64, 11346
25.29, 101651.73, 0.23,-0.57, 9.64, 11351
25.29, 101651.73, 0.29,-0.56, 9.66, 11356
25.29, 101651.73, 0.23,-0.56, 9.69, 11361
25.29, 101651.73, 0.31,-0.54, 9.71, 11366
25.29, 101654.59, 0.31,-0.59, 9.69, 11371
25.29, 101654.59, 0.23,-0.52, 9.56, 11376
25.29, 101654.59, 0.19,-0.52, 9.62, 11381
25.29, 101654.59, 0.15,-0.59, 9.52, 11386
25.29, 101654.59, 0.21,-0.56, 9.71, 11391
25.29, 101654.59, 0.27,-0.54, 9.69, 11396
25.29, 101654.93, 0.19,-0.54, 9.67, 11405
25.29, 101654.93, 0.17,-0.54, 9.66, 11410
25.29, 101654.93, 0.19,-0.57, 9.64, 11415
25.29, 101654.93, 0.21,-0.59, 9.66, 11420
25.29, 101654.93, 0.29,-0.50, 9.62, 11425
25.29, 101654.93, 0.23,-0.52, 9.62, 11430
25.29, 101654.93, 0.19,-0.63, 9.67, 11435
25.29, 101653.94, 0.17,-0.61, 9.48, 11440
25.29, 101653.94, 0.27,-0.59, 9.62, 11445
25.29, 101653.94, 0.19,-0.57, 9.46, 11450
25.29, 101653.94, 0.21,-0.57, 9.56, 11455
25.29, 101653.94, 0.17,-0.52, 9.60, 11460
25.29, 101653.94, 0.21,-0.56, 9.58, 11465
25.29, 101653.94, 0.17,-0.54, 9.62, 11470
25.29, 101655.27, 0.21,-0.52, 9.69, 11475
25.29, 101655.27, 0.21,-0.52, 9.64, 11480
25.29, 101655.27, 0.23,-0.59, 9.58, 11485
25.29, 101655.27, 0.29,-0.57, 9.56, 11490
25.29, 101655.27, 0.25,-0.57, 9.64, 11495
25.29, 101655.27, 0.25,-0.57, 9.66, 11500
25.29, 101655.27, 0.21,-0.54, 9.60, 11505
25.29, 101654.93, 0.17,-0.52, 9.58, 11510
25.29, 101654.93, 0.25,-0.54, 9.56, 11515
25.29, 101654.93, 0.31,-0.56, 9.58, 11520
25.29, 101654.93, 0.19,-0.59, 9.62, 11525
25.29, 101654.93, 0.25,-0.59, 9.66, 11530
25.29, 101654.93, 0.25,-0.56, 9.64, 11535
25.29, 101654.93, 0.29,-0.50, 9.67, 11540
25.29, 101653.88, 0.21,-0.56, 9.66, 11545
25.29, 101653.88, 0.27,-0.50, 9.64, 11550
25.29, 101653.88, 0.23,-0.56, 9.56, 11555
25.29, 101653.88, 0.23,-0.48, 9.48, 11560
25.29, 101653.88, 0.17,-0.56, 9.56, 11565
25.29, 101653.88, 0.21,-0.59, 9.83, 11570
25.29, 101653.88, 0.23,-0.59, 9.52, 11575
25.29, 101656.03, 0.25,-0.63, 9.62, 11580
25.29, 101656.03, 0.27,-0.63, 9.62, 11585
25.29, 101656.03, 0.29,-0.61, 9.52, 11590
25.29, 101656.03, 0.21,-0.61, 9.66, 11595
25.29, 101656.03, 0.21,-0.57, 9.64, 11600
25.29, 101656.03, 0.25,-0.61, 9.62, 11605
25.29, 101656.03, 0.23,-0.56, 9.67, 11610
25.29, 101655.87, 0.25,-0.61, 9.66, 11615
25.29, 101653.22, 0.25,-0.57, 9.67, 11620
25.29, 101653.22, 0.21,-0.54, 9.69, 11625
25.29, 101653.22, 0.19,-0.57, 9.66, 11630
25.29, 101653.22, 0.21,-0.57, 9.64, 11635
25.29, 101653.22, 0.25,-0.57, 9.60, 11640
25.29, 101653.22, 0.27,-0.56, 9.64, 11645
25.29, 101653.22, 0.23,-0.61, 9.54, 11650
25.29, 101652.72, 0.23,-0.59, 9.50, 11655
25.29, 101652.72, 0.19,-0.52, 9.56, 11660
25.29, 101652.72, 0.15,-0.48, 9.48, 11665
25.29, 101652.72, 0.23,-0.50, 9.54, 11670
25.29, 101652.72, 0.25,-0.56, 9.67, 11675
25.29, 101652.72, 0.27,-0.54, 9.83, 11680
25.29, 101652.72, 0.19,-0.52, 9.73, 11685
25.29, 101654.10, 0.11,-0.56, 9.66, 11690
25.29, 101654.10, 0.21,-0.52, 9.64, 11695
25.29, 101654.10, 0.25,-0.56, 9.71, 11700
25.29, 101654.10, 0.33,-0.63, 9.71, 11705
25.29, 101654.10, 0.31,-0.63, 9.64, 11710
25.29, 101654.10, 0.25,-0.59, 9.60, 11715
25.29, 101654.10, 0.31,-0.57, 9.56, 11720
25.29, 101652.45, 0.23,-0.61, 9.62, 11725
25.29, 101652.45, 0.27,-0.61, 9.58, 11730
25.29, 101652.45, 0.27,-0.54, 9.62, 11735
25.29, 101652.45, 0.27,-0.52, 9.62, 11740
25.29, 101652.45, 0.31,-0.54, 9.66, 11745
25.29, 101652.45, 0.27,-0.56, 9.66, 11750
25.29, 101652.45, 0.21,-0.54, 9.66, 11755
25.29, 101654.48, 0.19,-0.54, 9.60, 11760
25.29, 101654.48, 0.21,-0.52, 9.71, 11765
25.29, 101654.48, 0.23,-0.52, 9.56, 11770
25.29, 101654.48, 0.25,-0.54, 9.58, 11775
25.29, 101654.48, 0.23,-0.52, 9.62, 11780
25.29, 101654.48, 0.23,-0.57, 9.66, 11785
25.29, 101654.48, 0.19,-0.54, 9.62, 11790
25.29, 101652.45, 0.19,-0.57, 9.60, 11795
25.29, 101652.45, 0.17,-0.56, 9.52, 11800
25.29, 101652.45, 0.23,-0.56, 9.67, 11805
25.29, 101652.45, 0.25,-0.52, 9.66, 11810
25.29, 101652.45, 0.21,-0.57, 9.71, 11815
25.29, 101652.45, 0.17,-0.50, 9.67, 11820
25.29, 101652.45, 0.17,-0.56, 9.69, 11825
25.29, 101654.82, 0.13,-0.57, 9.73, 11830
25.29, 101654.82, 0.19,-0.54, 9.71, 11835
25.29, 101654.82, 0.21,-0.57, 9.67, 11840
25.29, 101654.82, 0.23,-0.56, 9.66, 11845
25.29, 101654.82, 0.23,-0.57, 9.56, 11850
25.29, 101654.82, 0.31,-0.50, 9.64, 11855
25.29, 101654.82, 0.19,-0.48, 9.67, 11860
25.29, 101653.72, 0.13,-0.50, 9.64, 11865
25.29, 101653.72, 0.19,-0.54, 9.62, 11870
25.29, 101653.72, 0.25,-0.52, 9.67, 11875
25.29, 101653.72, 0.29,-0.59, 9.56, 11880
25.29, 101653.72, 0.21,-0.56, 9.54, 11885
25.29, 101653.72, 0.27,-0.54, 9.60, 11890
25.29, 101653.72, 0.27,-0.59, 9.52, 11895
25.29, 101654.71, 0.25,-0.56, 9.52, 11900
25.29, 101654.71, 0.23,-0.59, 9.46, 11908
25.29, 101654.71, 0.34,-0.57, 9.58, 11912
25.29, 101654.71, 0.25,-0.56, 9.64, 11917
25.29, 101654.71, 0.21,-0.59, 9.67, 11922
25.29, 101654.71, 0.17,-0.56, 9.64, 11927
25.29, 101654.71, 0.19,-0.52, 9.69, 11932
25.29, 101653.94, 0.21,-0.54, 9.62, 11937
25.29, 101653.94, 0.21,-0.56, 9.62, 11942
25.29, 101653.94, 0.23,-0.57, 9.58, 11947
25.29, 101653.94, 0.21,-0.57, 9.66, 11952
25.29, 101653.94, 0.25,-0.57, 9.69, 11957
25.29, 101653.94, 0.15,-0.52, 9.66, 11962
25.29, 101653.94, 0.17,-0.52, 9.60, 11967
25.29, 101651.80, 0.15,-0.50, 9.64, 11972
25.29, 101651.80, 0.27,-0.54, 9.73, 11977
25.29, 101651.80, 0.11,-0.69, 9.67, 11982
25.29, 101651.80, 0.19,-0.61, 9.64, 11987
25.29, 101651.80, 0.17,-0.56, 9.75, 11992
25.29, 101651.80, 0.25,-0.56, 9.54, 11997
25.29, 101651.80, 0.29,-0.56, 9.64, 12002
25.29, 101653.55, 0.21,-0.52, 9.64, 12007
25.29, 101653.55, 0.17,-0.52, 9.62, 12012
25.29, 101653.55, 0.23,-0.52, 9.60, 12017
25.29, 101653.55, 0.29,-0.56, 9.66, 12022
25.29, 101653.55, 0.25,-0.57, 9.67, 12027
25.29, 101653.55, 0.21,-0.61, 9.66, 12032
25.29, 101653.55, 0.25,-0.65, 9.67, 12037
25.29, 101653.61, 0.23,-0.59, 9.71, 12042
25.29, 101653.61, 0.23,-0.57, 9.67, 12047
25.29, 101653.61, 0.23,-0.57, 9.66, 12052
25.29, 101653.61, 0.27,-0.63, 9.62, 12057
25.29, 101653.61, 0.23,-0.57, 9.60, 12062
25.29, 101653.61, 0.23,-0.59, 9.64, 12067
25.29, 101653.61, 0.21,-0.56, 9.56, 12072
25.29, 101654.22, 0.21,-0.57, 9.62, 12077
25.29, 101654.22, 0.25,-0.59, 9.56, 12082
25.29, 101654.22, 0.25,-0.57, 9.62, 12087
25.29, 101654.22, 0.23,-0.63, 9.58, 12092
25.29, 101654.22, 0.25,-0.59, 9.58, 12097
25.29, 101654.22, 0.19,-0.44, 9.60, 12102
25.29, 101654.22, 0.27,-0.46, 9.62, 12107
25.29, 101654.22, 0.25,-0.50, 9.77, 12112
25.29, 101654.82, 0.25,-0.56, 9.54, 12117
25.29, 101654.82, 0.27,-0.50, 9.56, 12122
25.29, 101654.82, 0.33,-0.57, 9.48, 12127
25.29, 101654.82, 0.23,-0.57, 9.58, 12132
25.29, 101654.82, 0.21,-0.50, 9.66, 12137
25.29, 101654.82, 0.19,-0.56, 9.64, 12142
25.29, 101654.82, 0.23,-0.57, 9.66, 12147
25.29, 101652.06, 0.25,-0.57, 9.67, 12152
25.29, 101652.06, 0.27,-0.61, 9.69, 12157
25.29, 101652.06, 0.29,-0.57, 9.66, 12162
25.29, 101652.06, 0.29,-0.57, 9.62, 12167
25.29, 101652.06, 0.17,-0.59, 9.67, 12172
25.29, 101652.06, 0.15,-0.65, 9.62, 12177
25.29, 101652.06, 0.27,-0.59, 9.62, 12182
25.29, 101652.78, 0.23,-0.52, 9.58, 12187
25.29, 101652.78, 0.19,-0.59, 9.50, 12192
25.29, 101652.78, 0.25,-0.63, 9.50, 12197
25.29, 101652.78, 0.31,-0.59, 9.58, 12202
25.29, 101652.78, 0.25,-0.50, 9.60, 12207
25.29, 101652.78, 0.25,-0.59, 9.58, 12212
25.29, 101652.78, 0.27,-0.57, 9.67, 12217
25.29, 101654.16, 0.21,-0.57, 9.75, 12222
25.29, 101654.16, 0.13,-0.59, 9.71, 12227
25.29, 101654.16, 0.15,-0.50, 9.69, 12232
25.29, 101654.16, 0.27,-0.56, 9.64, 12237
25.29, 101654.16, 0.27,-0.56, 9.50, 12242
25.29, 101654.16, 0.27,-0.54, 9.52, 12247
25.29, 101654.16, 0.25,-0.52, 9.64, 12252
25.29, 101652.78, 0.21,-0.61, 9.64, 12257
25.29, 101652.78, 0.15,-0.59, 9.67, 12262
25.29, 101652.78, 0.23,-0.59, 9.64, 12267
25.29, 101652.78, 0.19,-0.59, 9.58, 12272
25.29, 101652.78, 0.19,-0.57, 9.66, 12277
25.29, 101652.78, 0.13,-0.56, 9.66, 12282
25.29, 101652.78, 0.17,-0.59, 9.64, 12287
25.29, 101652.95, 0.21,-0.61, 9.67, 12292
25.29, 101652.95, 0.17,-0.61, 9.56, 12297
25.29, 101652.95, 0.27,-0.54, 9.77, 12302
25.29, 101652.95, 0.29,-0.52, 9.90, 12307
25.29, 101652.95, 0.27,-0.56, 9.75, 12312
25.29, 101652.95, 0.25,-0.50, 9.56, 12317
25.29, 101652.95, 0.19,-0.63, 9.64, 12322
25.29, 101651.62, 0.19,-0.59, 9.60, 12327
25.29, 101651.62, 0.21,-0.63, 9.52, 12332
25.29, 101651.62, 0.25,-0.50, 9.60, 12337
25.29, 101651.62, 0.13,-0.52, 9.56, 12342
25.29, 101651.62, 0.19,-0.44, 9.66, 12347
25.29, 101651.62, 0.21,-0.59, 9.69, 12352
25.29, 101651.62, 0.29,-0.48, 9.58, 12357
25.29, 101655.87, 0.25,-0.56, 9.64, 12362
25.29, 101655.87, 0.29,-0.61, 9.66, 12367
25.29, 101655.87, 0.21,-0.56, 9.69, 12372
25.29, 101655.87, 0.23,-0.61, 9.67, 12377
25.29, 101655.87, 0.19,-0.56, 9.66, 12382
25.29, 101655.87, 0.17,-0.56, 9.60, 12387
25.29, 101655.87, 0.21,-0.52, 9.62, 12392
25.29, 101654.05, 0.23,-0.52, 9.64, 12397
25.29, 101654.05, 0.23,-0.57, 9.67, 12402
25.29, 101654.05, 0.25,-0.56, 9.52, 12410
25.29, 101654.05, 0.23,-0.54, 9.66, 12414
25.29, 101654.05, 0.21,-0.56, 9.77, 12419
25.29, 101654.05, 0.13,-0.56, 9.67, 12424
25.29, 101654.05, 0.15,-0.52, 9.64, 12429
25.29, 101653.56, 0.15,-0.54, 9.73, 12434
25.29, 101653.56, 0.19,-0.67, 9.67, 12439
25.29, 101653.56, 0.23,-0.61, 9.67, 12444
25.29, 101653.56, 0.19,-0.56, 9.66, 12449
25.29, 101653.56, 0.21,-0.57, 9.62, 12454
25.29, 101653.56, 0.23,-0.63, 9.64, 12459
25.29, 101653.56, 0.21,-0.57, 9.64, 12464
25.29, 101654.39, 0.23,-0.56, 9.67, 12469
25.29, 101654.39, 0.19,-0.52, 9.64, 12474
25.29, 101654.39, 0.19,-0.54, 9.67, 12479
25.29, 101654.39, 0.25,-0.57, 9.62, 12484
25.29, 101654.39, 0.27,-0.56, 9.67, 12489
25.29, 101654.39, 0.19,-0.57, 9.62, 12494
25.29, 101654.39, 0.21,-0.56, 9.58, 12499
25.29, 101652.02, 0.21,-0.50, 9.60, 12504
25.29, 101652.02, 0.23,-0.56, 9.69, 12509
25.29, 101652.02, 0.23,-0.56, 9.69, 12514
25.29, 101652.02, 0.25,-0.54, 9.66, 12519
25.29, 101652.02, 0.25,-0.59, 9.73, 12524
25.29, 101652.02, 0.15,-0.61, 9.64, 12529
25.29, 101652.02, 0.23,-0.61, 9.64, 12534
25.29, 101653.06, 0.27,-0.52, 9.58, 12539
25.29, 101653.06, 0.25,-0.57, 9.58, 12544
25.29, 101653.06, 0.17,-0.57, 9.58, 12549
25.29, 101653.06, 0.15,-0.61, 9.62, 12554
25.29, 101653.06, 0.15,-0.61, 9.58, 12559
25.29, 101653.06, 0.15,-0.57, 9.62, 12564
25.29, 101653.06, 0.11,-0.50, 9.66, 12569
25.29, 101651.91, 0.13,-0.56, 9.64, 12574
25.29, 101650.14, 0.21,-0.56, 9.62, 12579
25.29, 101650.14, 0.17,-0.59, 9.69, 12584
25.29, 101650.14, 0.23,-0.56, 9.71, 12589
25.29, 101650.14, 0.27,-0.56, 9.62, 12594
25.29, 101650.14, 0.17,-0.59, 9.62, 12599
25.29, 101650.14, 0.25,-0.57, 9.64, 12604
25.29, 101650.14, 0.27,-0.67, 9.58, 12609
25.29, 101654.55, 0.25,-0.61, 9.77, 12614
25.29, 101654.55, 0.29,-0.56, 9.60, 12619
25.29, 101654.55, 0.27,-0.52, 9.71, 12624
25.29, 101654.55, 0.15,-0.65, 9.64, 12629
25.29, 101654.55, 0.25,-0.59, 9.60, 12634
25.29, 101654.55, 0.29,-0.57, 9.50, 12639
25.29, 101654.55, 0.25,-0.59, 9.56, 12644
25.29, 101654.00, 0.25,-0.57, 9.56, 12649
25.29, 101654.00, 0.23,-0.57, 9.69, 12654
25.29, 101654.00, 0.23,-0.52, 9.64, 12659
25.29, 101654.00, 0.23,-0.56, 9.67, 12664
25.29, 101654.00, 0.19,-0.57, 9.66, 12669
25.29, 101654.00, 0.31,-0.57, 9.66, 12674
25.29, 101654.00, 0.25,-0.54, 9.69, 12679
25.29, 101654.71, 0.31,-0.50, 9.71, 12684
25.29, 101654.71, 0.25,-0.54, 9.66, 12689
25.29, 101654.71, 0.19,-0.56, 9.60, 12694
25.29, 101654.71, 0.21,-0.56, 9.67, 12699
25.29, 101654.71, 0.15,-0.48, 9.62, 12704
25.29, 101654.71, 0.17,-0.54, 9.67, 12709
25.29, 101654.71, 0.27,-0.57, 9.64, 12714
25.29, 101653.56, 0.29,-0.54, 9.64, 12719
25.29, 101653.56, 0.33,-0.48, 9.77, 12724
25.29, 101653.56, 0.25,-0.57, 9.48, 12729
25.29, 101653.56, 0.23,-0.61, 9.46, 12734
25.29, 101653.56, 0.17,-0.56, 9.60, 12739
25.29, 101653.56, 0.13,-0.48, 9.67, 12744
25.29, 101653.56, 0.23,-0.50, 9.64, 12749
25.29, 101653.66, 0.23,-0.54, 9.66, 12754
25.29, 101653.66, 0.21,-0.50, 9.67, 12759
25.29, 101653.66, 0.23,-0.50, 9.64, 12764
25.29, 101653.66, 0.21,-0.50, 9.71, 12769
25.29, 101653.66, 0.21,-0.59, 9.66, 12774
25.29, 101653.66, 0.21,-0.61, 9.58, 12779
25.29, 101653.66, 0.19,-0.57, 9.62, 12784
25.29, 101652.52, 0.13,-0.59, 9.54, 12789
25.29, 101652.52, 0.21,-0.54, 9.60, 12794
